col_1,col_2,col_3,division
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,All
,Sharif Street,Joe Torsella,All
Sharif Street,675,"3,245",All
Joe Torsella,,283,All
Total,"3,920","3,528",All
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,1
,Sharif Street,Joe Torsella,1
Sharif Street,33,154,1
Joe Torsella,,14,1
Total,187,168,1
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,2
,Sharif Street,Joe Torsella,2
Sharif Street,28,130,2
Joe Torsella,,9,2
Total,158,139,2
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,3
,Sharif Street,Joe Torsella,3
Sharif Street,27,123,3
Joe Torsella,,14,3
Total,150,137,3
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,4
,Sharif Street,Joe Torsella,4
Sharif Street,32,181,4
Joe Torsella,,29,4
Total,213,210,4
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,5
,Sharif Street,Joe Torsella,5
Sharif Street,21,174,5
Joe Torsella,,13,5
Total,195,187,5
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,6
,Sharif Street,Joe Torsella,6
Sharif Street,28,147,6
Joe Torsella,,13,6
Total,175,160,6
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,7
,Sharif Street,Joe Torsella,7
Sharif Street,25,98,7
Joe Torsella,,11,7
Total,123,109,7
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,8
,Sharif Street,Joe Torsella,8
Sharif Street,26,110,8
Joe Torsella,,8,8
Total,136,118,8
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,9
,Sharif Street,Joe Torsella,9
Sharif Street,28,109,9
Joe Torsella,,16,9
Total,137,125,9
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,10
,Sharif Street,Joe Torsella,10
Sharif Street,25,104,10
Joe Torsella,,12,10
Total,129,116,10
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,11
,Sharif Street,Joe Torsella,11
Sharif Street,18,99,11
Joe Torsella,,4,11
Total,117,103,11
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,12
,Sharif Street,Joe Torsella,12
Sharif Street,29,112,12
Joe Torsella,,6,12
Total,141,118,12
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,13
,Sharif Street,Joe Torsella,13
Sharif Street,40,134,13
Joe Torsella,,4,13
Total,174,138,13
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,14
,Sharif Street,Joe Torsella,14
Sharif Street,16,161,14
Joe Torsella,,8,14
Total,177,169,14
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,15
,Sharif Street,Joe Torsella,15
Sharif Street,27,87,15
Joe Torsella,,11,15
Total,114,98,15
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,16
,Sharif Street,Joe Torsella,16
Sharif Street,23,147,16
Joe Torsella,,7,16
Total,170,154,16
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,17
,Sharif Street,Joe Torsella,17
Sharif Street,24,151,17
Joe Torsella,,14,17
Total,175,165,17
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,18
,Sharif Street,Joe Torsella,18
Sharif Street,45,174,18
Joe Torsella,,9,18
Total,219,183,18
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,19
,Sharif Street,Joe Torsella,19
Sharif Street,43,137,19
Joe Torsella,,15,19
Total,180,152,19
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,20
,Sharif Street,Joe Torsella,20
Sharif Street,39,131,20
Joe Torsella,,8,20
Total,170,139,20
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,21
,Sharif Street,Joe Torsella,21
Sharif Street,13,111,21
Joe Torsella,,5,21
Total,124,116,21
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,22
,Sharif Street,Joe Torsella,22
Sharif Street,28,205,22
Joe Torsella,,20,22
Total,233,225,22
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,23
,Sharif Street,Joe Torsella,23
Sharif Street,20,100,23
Joe Torsella,,11,23
Total,120,111,23
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,24
,Sharif Street,Joe Torsella,24
Sharif Street,17,71,24
Joe Torsella,,11,24
Total,88,82,24
,Senator In The General Assembly 3rd District - Democrat,State Treasurer - Democrat,25
,Sharif Street,Joe Torsella,25
Sharif Street,20,95,25
Joe Torsella,,11,25
Total,115,106,25
