col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,All
Josh Shapiro,108,0,0,607,374,137,138,112,35,All
Stephen A Zappala Jr,,83,0,386,299,112,98,83,15,All
John Morganelli,,,13,67,172,55,30,17,16,All
Vanessa L Brown,,,,205,0,0,0,0,0,All
Wanda Logan,,,,,93,0,0,0,0,All
Ray Bailey,,,,,,25,0,0,0,All
Movita Johnson Harrell,,,,,,,44,0,0,All
Darryl Thomas,,,,,,,,49,0,All
Ted Smith,,,,,,,,,14,All
Total,"1,511","1,076",370,"1,265",938,329,310,261,80,All
,Representative In The General Assembly 190th District - Democrat,,,,,,Attorney General - Democrat,,,1
,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Vanessa L Brown,11,0,0,0,0,0,38,18,9,1
Wanda Logan,,6,0,0,0,0,13,11,17,1
Movita Johnson Harrell,,,1,0,0,0,7,10,0,1
Ray Bailey,,,,0,0,0,7,5,3,1
Darryl Thomas,,,,,2,0,2,4,0,1
Ted Smith,,,,,,1,3,0,1,1
Josh Shapiro,,,,,,,4,0,0,1
Stephen A Zappala Jr,,,,,,,,2,0,1
John Morganelli,,,,,,,,,0,1
Total,76,47,18,15,8,5,74,50,30,1
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,2
Josh Shapiro,5,0,0,33,34,14,5,4,1,2
Stephen A Zappala Jr,,5,0,20,20,8,8,3,0,2
John Morganelli,,,0,11,5,1,3,0,0,2
Wanda Logan,,,,12,0,0,0,0,0,2
Vanessa L Brown,,,,,10,0,0,0,0,2
Movita Johnson Harrell,,,,,,5,0,0,0,2
Ray Bailey,,,,,,,2,0,0,2
Darryl Thomas,,,,,,,,2,0,2
Ted Smith,,,,,,,,,0,2
Total,96,64,20,76,69,28,18,9,1,2
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,3
Josh Shapiro,5,0,0,35,17,9,2,5,3,3
Stephen A Zappala Jr,,2,0,23,12,1,4,1,0,3
John Morganelli,,,1,0,8,0,4,0,0,3
Vanessa L Brown,,,,7,0,0,0,0,0,3
Wanda Logan,,,,,6,0,0,0,0,3
