col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,All
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,All
Robert A Brady,69,383,217,All
W Curtis Thomas,,49,0,All
Kenneth T Walker Jr,,,48,All
Total,669,432,265,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,15
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,15
Robert A Brady,21,106,65,15
W Curtis Thomas,,13,0,15
Kenneth T Walker Jr,,,12,15
Total,192,119,77,15
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,20
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,20
Robert A Brady,18,88,42,20
W Curtis Thomas,,17,0,20
Kenneth T Walker Jr,,,9,20
Total,148,105,51,20
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,23
,Robert A Brady,W Curtis Thomas,Kenneth T Walker Jr,23
Robert A Brady,30,189,110,23
W Curtis Thomas,,19,0,23
Kenneth T Walker Jr,,,27,23
Total,329,208,137,23
