col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,All
Josh Shapiro,363,0,0,"4,216","1,604",614,All
Stephen A Zappala Jr,,122,0,577,584,282,All
John Morganelli,,,35,142,107,167,All
Tonyelle Cook Artis,,,,210,0,0,All
Chris Rabb,,,,,179,0,All
Bobby Curry,,,,,,60,All
Total,"6,797","1,565",451,"5,145","2,474","1,123",All
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,1
Josh Shapiro,13,0,0,108,53,22,1
Stephen A Zappala Jr,,3,0,22,20,8,1
John Morganelli,,,0,2,6,5,1
Tonyelle Cook Artis,,,,9,0,0,1
Chris Rabb,,,,,2,0,1
Bobby Curry,,,,,,1,1
Total,196,53,13,141,81,36,1
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,2
Josh Shapiro,14,0,0,142,79,31,2
Stephen A Zappala Jr,,8,0,22,30,8,2
John Morganelli,,,1,9,1,5,2
Tonyelle Cook Artis,,,,6,0,0,2
Chris Rabb,,,,,11,0,2
Bobby Curry,,,,,,1,2
Total,266,68,16,179,121,45,2
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,3
Josh Shapiro,5,0,0,129,81,20,3
Stephen A Zappala Jr,,3,0,23,39,8,3
John Morganelli,,,0,2,6,4,3
Tonyelle Cook Artis,,,,8,0,0,3
Chris Rabb,,,,,14,0,3
Bobby Curry,,,,,,1,3
Total,235,73,12,162,140,33,3
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,4
Josh Shapiro,9,0,0,153,70,19,4
Stephen A Zappala Jr,,6,0,16,28,9,4
John Morganelli,,,0,5,1,3,4
Tonyelle Cook Artis,,,,5,0,0,4
Chris Rabb,,,,,7,0,4
Bobby Curry,,,,,,0,4
Total,251,59,9,179,106,31,4
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,5
Josh Shapiro,14,0,0,144,56,38,5
Stephen A Zappala Jr,,0,0,19,21,11,5
John Morganelli,,,2,7,4,5,5
Tonyelle Cook Artis,,,,3,0,0,5
Chris Rabb,,,,,4,0,5
Bobby Curry,,,,,,6,5
Total,252,51,18,173,85,60,5
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,6
Josh Shapiro,5,0,0,148,40,16,6
Stephen A Zappala Jr,,2,0,17,10,7,6
John Morganelli,,,0,2,1,8,6
Tonyelle Cook Artis,,,,4,0,0,6
Chris Rabb,,,,,1,0,6
Bobby Curry,,,,,,3,6
Total,209,36,11,171,52,34,6
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,7
Josh Shapiro,12,0,0,151,84,13,7
Stephen A Zappala Jr,,5,0,23,30,13,7
John Morganelli,,,0,4,2,2,7
Tonyelle Cook Artis,,,,7,0,0,7
Chris Rabb,,,,,12,0,7
Bobby Curry,,,,,,4,7
Total,260,71,8,185,128,32,7
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,8
Josh Shapiro,3,0,0,199,39,16,8
Stephen A Zappala Jr,,5,0,20,19,5,8
John Morganelli,,,1,5,2,8,8
Tonyelle Cook Artis,,,,6,0,0,8
Chris Rabb,,,,,2,0,8
Bobby Curry,,,,,,1,8
Total,257,49,16,230,62,30,8
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,9
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,9
Josh Shapiro,11,0,0,151,82,22,9
Stephen A Zappala Jr,,2,0,20,21,4,9
John Morganelli,,,0,3,4,6,9
Tonyelle Cook Artis,,,,8,0,0,9
Chris Rabb,,,,,7,0,9
Bobby Curry,,,,,,1,9
Total,266,47,13,182,114,33,9
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,10
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,10
Josh Shapiro,6,0,0,146,65,16,10
Stephen A Zappala Jr,,5,0,19,22,4,10
John Morganelli,,,1,5,9,2,10
Tonyelle Cook Artis,,,,6,0,0,10
Chris Rabb,,,,,10,0,10
Bobby Curry,,,,,,2,10
Total,233,50,17,176,106,24,10
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,11
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,11
Josh Shapiro,13,0,0,104,46,12,11
Stephen A Zappala Jr,,4,0,13,12,6,11
John Morganelli,,,2,2,1,6,11
Tonyelle Cook Artis,,,,10,0,0,11
Chris Rabb,,,,,5,0,11
Bobby Curry,,,,,,0,11
Total,175,35,11,129,64,24,11
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,12
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,12
Josh Shapiro,7,0,0,152,71,18,12
Stephen A Zappala Jr,,1,0,18,25,9,12
John Morganelli,,,3,9,5,8,12
Tonyelle Cook Artis,,,,7,0,0,12
Chris Rabb,,,,,5,0,12
Bobby Curry,,,,,,3,12
Total,248,53,25,186,106,38,12
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,13
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,13
Josh Shapiro,13,0,0,100,42,24,13
Stephen A Zappala Jr,,4,0,20,25,6,13
John Morganelli,,,3,4,9,8,13
Tonyelle Cook Artis,,,,8,0,0,13
Chris Rabb,,,,,3,0,13
Bobby Curry,,,,,,1,13
Total,179,55,24,132,79,39,13
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,14
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,14
Josh Shapiro,10,0,0,101,58,13,14
Stephen A Zappala Jr,,1,0,15,21,5,14
John Morganelli,,,0,2,5,4,14
Tonyelle Cook Artis,,,,7,0,0,14
Chris Rabb,,,,,2,0,14
Bobby Curry,,,,,,1,14
Total,182,42,11,125,86,23,14
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,15
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,15
Josh Shapiro,10,0,0,140,54,24,15
Stephen A Zappala Jr,,3,0,20,18,7,15
John Morganelli,,,0,5,5,10,15
Tonyelle Cook Artis,,,,6,0,0,15
Chris Rabb,,,,,4,0,15
Bobby Curry,,,,,,1,15
Total,228,48,20,171,81,42,15
,Attorney General - Democrat,,,Representative In The General Assembly 200th District - Democrat,,,16
