col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Katherine J Gilmore,,,,1,21,87,73,70,73,20,68,17,71,69,73,68,13,10,13,66,10,11,8,11,10,8
Yasmeen Kaboud,,,,,5,19,21,16,16,67,15,68,14,13,11,14,65,64,61,9,61,63,61,59,60,8
Jerry T Jordan,,,,,,0,70,67,69,17,65,13,69,62,68,64,7,6,9,63,7,10,7,8,7,8
Vincent Hughes,,,,,,,0,78,73,17,71,18,68,71,68,69,16,14,15,65,17,15,11,13,12,8
Blondell Reynolds Brown,,,,,,,,0,75,11,71,12,67,71,66,66,11,11,11,66,9,7,4,8,6,8
Ken Washington,,,,,,,,,0,15,68,14,70,68,69,67,11,9,11,66,10,10,5,9,9,8
Lou Agre,,,,,,,,,,1,10,64,11,14,8,13,62,62,63,6,60,59,61,57,60,8
Michelle W Singer,,,,,,,,,,,0,15,66,70,68,67,10,9,10,64,9,9,8,10,7,8
Sherrie Cohen,,,,,,,,,,,,0,15,15,12,15,67,64,65,9,64,66,66,60,64,8
Mark Aronchick,,,,,,,,,,,,,0,62,71,63,10,8,9,66,9,8,6,9,9,8
Nicole Allen White,,,,,,,,,,,,,,0,64,67,13,11,12,65,12,11,9,10,7,8
Mary Jo Daley,,,,,,,,,,,,,,,0,64,7,7,8,66,8,8,5,8,6,8
Joe Foster,,,,,,,,,,,,,,,,0,11,7,13,64,9,11,9,13,12,8
Gwen Snyder,,,,,,,,,,,,,,,,,0,65,61,3,63,63,61,62,63,8
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,1,62,4,62,59,61,57,59,8
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,1,7,60,61,61,60,62,8
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,3,6,2,4,3,8
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,58,62,56,60,8
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,61,59,62,8
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,58,60,8
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,60,8
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,192,137,113,102,97,94,90,88,85,83,82,82,81,81,80,77,75,73,72,71,70,70,68,68,68,8
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Sharif Street,Yasmeen Kaboud,Lou Agre,Cindy Bass,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Gwen Snyder,Tonya Diane Bah,Malcolm Kenyatta,Waleed Shahid,Hamdi Soysal,Margaret Lenzi,William Leopold,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Mark Aronchick,Vincent Hughes,Joe Foster,Michelle W Singer,Heather A Steinmiller,11
Sharif Street,13,97,91,102,79,77,78,73,71,80,72,71,71,66,73,63,57,57,56,50,53,47,51,46,43,11
Yasmeen Kaboud,,3,104,26,98,96,94,92,91,30,93,92,88,89,21,21,11,11,10,6,11,7,11,4,3,11
Lou Agre,,,1,32,94,98,94,91,93,32,87,92,92,91,23,24,11,11,15,9,13,9,10,6,5,11
Cindy Bass,,,,2,17,21,20,18,18,78,12,14,15,13,78,71,64,64,60,59,57,55,51,53,50,11
Ariana Flores Gordon,,,,,0,98,94,92,92,19,91,91,90,88,14,13,10,9,14,7,11,10,10,6,4,11
Carol Rose Fleischman,,,,,,0,99,93,96,21,89,94,93,90,15,15,9,11,16,8,12,8,10,5,4,11
Sherrie Cohen,,,,,,,0,89,92,20,89,92,91,88,12,13,10,10,15,10,11,8,11,6,6,11
Gwen Snyder,,,,,,,,0,89,20,88,85,89,87,13,12,9,10,12,6,11,6,9,6,4,11
Tonya Diane Bah,,,,,,,,,0,19,88,88,91,89,12,13,9,11,15,8,11,9,10,6,5,11
Malcolm Kenyatta,,,,,,,,,,1,15,18,17,18,73,71,60,58,55,56,58,52,50,53,47,11
Waleed Shahid,,,,,,,,,,,0,85,87,87,7,9,5,7,11,5,10,7,10,3,2,11
Hamdi Soysal,,,,,,,,,,,,0,86,86,9,12,8,9,12,5,8,6,8,3,4,11
Margaret Lenzi,,,,,,,,,,,,,0,89,11,12,6,7,12,6,10,6,9,6,5,11
William Leopold,,,,,,,,,,,,,,0,9,12,6,7,12,4,11,6,10,5,3,11
Katherine J Gilmore,,,,,,,,,,,,,,,0,67,58,60,54,55,54,51,48,51,49,11
Jerry T Jordan,,,,,,,,,,,,,,,,0,56,53,49,51,55,48,47,47,47,11
Ken Washington,,,,,,,,,,,,,,,,,0,59,53,57,55,52,51,51,50,11
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,55,54,53,52,51,51,49,11
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,53,48,50,49,47,47,11
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,50,51,45,49,49,11
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,46,50,51,45,11
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,45,46,46,11
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,47,45,11
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,47,11
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,205,130,123,122,107,107,106,101,101,99,99,98,98,95,86,79,70,69,68,65,64,61,59,56,53,11
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,14
,Sharif Street,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Mary Jo Daley,Joe Foster,Vincent Hughes,Nicole Allen White,Ken Washington,Mark Aronchick,Blondell Reynolds Brown,Yasmeen Kaboud,Michelle W Singer,Lou Agre,Heather A Steinmiller,Ariana Flores Gordon,Carol Rose Fleischman,Tonya Diane Bah,Sherrie Cohen,Gwen Snyder,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,William Leopold,14
Sharif Street,6,97,61,57,56,48,46,50,47,46,48,47,55,41,48,39,44,41,41,36,36,36,37,35,37,14
Cindy Bass,,3,83,74,73,70,68,68,67,66,67,62,14,59,13,57,13,10,10,10,8,7,7,7,6,14
Katherine J Gilmore,,,1,73,72,62,61,62,60,61,60,56,9,56,11,51,6,7,7,6,5,3,4,4,3,14
Malcolm Kenyatta,,,,1,68,57,55,54,56,55,57,50,13,50,12,49,10,8,9,9,4,4,8,6,6,14
Jerry T Jordan,,,,,0,58,56,53,59,54,55,51,10,51,10,50,7,4,5,6,4,4,5,5,2,14
Mary Jo Daley,,,,,,0,64,61,65,66,63,59,4,59,4,56,5,5,5,6,5,4,3,3,3,14
Joe Foster,,,,,,,0,66,65,64,60,61,5,58,4,54,5,6,7,6,6,4,4,4,4,14
Vincent Hughes,,,,,,,,0,62,62,57,61,4,58,6,52,5,7,9,6,6,4,5,4,5,14
Nicole Allen White,,,,,,,,,0,65,60,57,4,57,4,57,6,5,6,4,3,3,5,5,3,14
Ken Washington,,,,,,,,,,1,60,59,4,59,4,56,6,6,6,5,4,3,5,4,5,14
Mark Aronchick,,,,,,,,,,,0,56,5,55,5,52,10,7,9,9,5,5,6,5,5,14
Blondell Reynolds Brown,,,,,,,,,,,,1,4,53,6,52,5,8,8,6,5,4,3,3,4,14
Yasmeen Kaboud,,,,,,,,,,,,,0,1,50,4,41,44,42,39,40,41,43,41,42,14
Michelle W Singer,,,,,,,,,,,,,,0,2,52,3,2,3,4,4,3,2,2,2,14
Lou Agre,,,,,,,,,,,,,,,0,2,39,42,40,40,38,39,38,39,40,14
Heather A Steinmiller,,,,,,,,,,,,,,,,0,2,4,3,3,2,2,3,2,3,14
Ariana Flores Gordon,,,,,,,,,,,,,,,,,1,41,40,40,37,41,39,39,40,14
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,41,39,39,42,40,40,40,14
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,40,39,38,41,39,41,14
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,38,40,38,40,40,14
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,39,37,38,38,14
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,38,42,39,14
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,1,40,40,14
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,40,14
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,158,130,91,83,78,74,73,73,72,71,69,68,67,61,60,58,52,52,50,47,46,46,46,45,45,14
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,15
,Sharif Street,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Sherrie Cohen,Yasmeen Kaboud,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Ken Washington,Lou Agre,Mark Aronchick,Tonya Diane Bah,Ariana Flores Gordon,Margaret Lenzi,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Michelle W Singer,William Leopold,Nicole Allen White,Heather A Steinmiller,Waleed Shahid,15
Sharif Street,16,118,83,83,81,64,64,67,63,63,64,62,54,64,56,58,50,50,50,49,56,49,55,53,44,15
Cindy Bass,,4,76,78,77,24,28,66,65,65,60,63,29,63,20,24,16,19,22,16,55,16,53,53,14,15
Katherine J Gilmore,,,1,77,77,13,20,57,61,58,60,59,17,60,6,10,4,8,11,7,56,8,54,53,4,15
Malcolm Kenyatta,,,,0,76,23,27,58,58,59,59,60,25,57,17,20,14,17,18,14,54,16,53,52,13,15
Jerry T Jordan,,,,,0,11,19,58,61,60,59,61,20,62,7,10,5,8,12,6,54,8,55,52,5,15
Sherrie Cohen,,,,,,0,54,13,15,12,11,12,50,12,64,60,60,58,53,56,7,55,8,4,49,15
Yasmeen Kaboud,,,,,,,1,11,13,8,9,9,56,11,52,53,46,50,48,51,6,48,4,5,45,15
Vincent Hughes,,,,,,,,0,56,66,57,58,10,56,8,7,7,10,11,6,56,9,55,53,5,15
Mary Jo Daley,,,,,,,,,0,58,57,61,11,64,11,12,6,11,11,11,55,8,56,56,6,15
Blondell Reynolds Brown,,,,,,,,,,0,60,57,8,58,8,6,6,7,10,5,55,7,56,53,6,15
Joe Foster,,,,,,,,,,,0,56,10,57,9,8,8,7,12,7,56,11,57,52,9,15
Ken Washington,,,,,,,,,,,,1,9,61,7,9,5,8,10,8,54,6,52,56,2,15
Lou Agre,,,,,,,,,,,,,1,11,46,51,45,47,44,46,4,46,5,4,40,15
Mark Aronchick,,,,,,,,,,,,,,0,8,10,5,9,11,10,55,5,54,55,5,15
Tonya Diane Bah,,,,,,,,,,,,,,,0,57,59,50,52,54,5,52,4,5,51,15
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,51,56,56,58,4,54,3,4,49,15
Margaret Lenzi,,,,,,,,,,,,,,,,,0,51,49,49,3,51,4,2,48,15
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,53,55,4,52,3,2,47,15
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,52,8,51,6,5,47,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,4,52,3,4,48,15
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,0,4,54,54,3,15
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,3,1,47,15
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,52,4,15
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,2,15
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,219,141,98,97,92,82,81,77,75,72,72,72,72,72,72,71,66,64,63,62,62,62,61,59,54,15
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,16
,Sharif Street,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Vincent Hughes,Yasmeen Kaboud,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Sherrie Cohen,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Margaret Lenzi,William Leopold,Gwen Snyder,16
Sharif Street,12,139,107,104,93,90,83,83,87,82,82,78,77,75,75,62,64,61,61,58,57,57,51,54,52,16
Cindy Bass,,8,116,112,106,103,97,38,97,98,93,93,90,89,85,28,31,26,29,25,27,25,25,22,24,16
Malcolm Kenyatta,,,1,104,97,91,87,30,91,88,85,88,81,78,77,20,21,18,22,17,18,16,15,16,15,16
Katherine J Gilmore,,,,0,97,94,88,29,91,83,85,84,83,80,79,19,19,15,19,15,15,16,14,14,14,16
Jerry T Jordan,,,,,0,89,80,26,81,78,84,76,78,73,73,13,18,13,15,13,12,15,12,10,11,16
Mary Jo Daley,,,,,,1,87,22,92,85,90,87,90,84,82,18,17,15,18,14,16,15,17,12,14,16
Vincent Hughes,,,,,,,2,19,89,88,86,82,82,79,78,13,9,9,11,9,14,10,11,9,11,16
Yasmeen Kaboud,,,,,,,,2,20,18,17,18,17,18,16,67,73,69,67,63,62,61,55,60,60,16
Ken Washington,,,,,,,,,0,90,88,85,84,83,85,15,14,12,16,11,16,14,14,12,9,16
Blondell Reynolds Brown,,,,,,,,,,0,85,82,85,82,75,14,12,10,15,8,12,11,13,7,6,16
Mark Aronchick,,,,,,,,,,,0,79,85,78,77,13,11,12,12,12,10,12,12,9,9,16
Michelle W Singer,,,,,,,,,,,,0,82,84,78,15,12,10,13,9,10,11,13,9,10,16
Nicole Allen White,,,,,,,,,,,,,0,84,76,12,12,11,12,9,11,9,11,5,7,16
Heather A Steinmiller,,,,,,,,,,,,,,0,75,14,10,9,12,8,11,7,11,6,7,16
Joe Foster,,,,,,,,,,,,,,,0,13,13,9,12,7,12,9,13,10,9,16
Sherrie Cohen,,,,,,,,,,,,,,,,0,67,70,68,67,62,64,64,66,63,16
Lou Agre,,,,,,,,,,,,,,,,,0,66,64,64,61,62,59,63,59,16
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,68,68,62,65,61,65,62,16
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,64,62,64,58,63,59,16
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,62,61,60,68,63,16
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,59,59,63,58,16
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,58,60,55,16
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,59,56,16
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,64,16
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,220,182,131,125,112,112,110,109,107,106,101,98,96,93,92,87,86,83,82,77,77,75,74,73,72,16
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,17
,Sharif Street,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Yasmeen Kaboud,Jerry T Jordan,Lou Agre,Vincent Hughes,Ken Washington,Ariana Flores Gordon,Blondell Reynolds Brown,Carol Rose Fleischman,Tonya Diane Bah,Gwen Snyder,Mark Aronchick,Nicole Allen White,Waleed Shahid,Sherrie Cohen,Michelle W Singer,Hamdi Soysal,Joe Foster,Margaret Lenzi,William Leopold,Heather A Steinmiller,Mary Jo Daley,17
Sharif Street,17,111,90,79,87,71,76,57,60,61,53,56,55,56,48,48,54,52,46,48,43,51,49,41,41,17
Cindy Bass,,14,92,85,36,80,34,62,63,22,57,18,17,17,57,54,15,17,55,14,49,14,14,49,46,17
Malcolm Kenyatta,,,1,81,29,78,25,58,61,19,56,14,14,15,53,53,11,14,52,13,46,14,12,49,46,17
Katherine J Gilmore,,,,0,24,78,21,52,56,9,50,9,5,8,51,51,5,7,53,7,46,5,6,45,44,17
Yasmeen Kaboud,,,,,0,23,71,15,19,59,13,56,54,53,13,10,55,51,10,52,11,47,47,6,9,17
Jerry T Jordan,,,,,,0,20,49,54,9,48,10,6,7,49,50,6,9,51,8,44,5,7,45,41,17
Lou Agre,,,,,,,1,14,18,59,12,57,54,51,12,9,50,54,7,51,9,48,48,4,8,17
Vincent Hughes,,,,,,,,0,52,15,56,12,13,14,47,50,9,9,47,8,50,11,11,42,39,17
Ken Washington,,,,,,,,,0,18,51,13,13,14,52,52,9,14,49,10,46,11,10,44,43,17
Ariana Flores Gordon,,,,,,,,,,0,12,56,55,55,9,8,52,54,5,50,8,48,48,3,7,17
Blondell Reynolds Brown,,,,,,,,,,,0,8,11,12,48,49,9,7,47,7,50,10,9,41,38,17
Carol Rose Fleischman,,,,,,,,,,,,0,53,53,8,7,50,51,5,53,6,44,49,3,6,17
Tonya Diane Bah,,,,,,,,,,,,,1,50,7,7,49,50,6,49,6,47,50,4,5,17
Gwen Snyder,,,,,,,,,,,,,,0,10,8,47,48,4,48,9,46,46,4,8,17
Mark Aronchick,,,,,,,,,,,,,,,0,49,6,9,51,9,45,7,6,47,42,17
Nicole Allen White,,,,,,,,,,,,,,,,0,8,7,49,4,48,6,8,46,42,17
Waleed Shahid,,,,,,,,,,,,,,,,,0,48,5,47,6,44,47,6,6,17
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,5,49,6,43,45,4,8,17
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,5,47,5,6,47,41,17
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,3,43,45,3,7,17
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,7,6,39,36,17
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,44,4,5,17
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,6,6,17
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,38,17
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,206,142,108,97,94,87,85,73,71,68,64,64,64,62,61,61,60,59,58,57,54,54,54,52,50,17
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,18
,Sharif Street,Cindy Bass,Yasmeen Kaboud,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Lou Agre,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Ariana Flores Gordon,Ken Washington,Waleed Shahid,Nicole Allen White,Carol Rose Fleischman,Mark Aronchick,Sherrie Cohen,William Leopold,Michelle W Singer,Gwen Snyder,Joe Foster,Margaret Lenzi,Hamdi Soysal,Heather A Steinmiller,Tonya Diane Bah,18
Sharif Street,7,83,61,70,60,60,49,52,48,47,39,47,38,45,35,44,40,38,41,35,42,37,35,39,34,18
Cindy Bass,,7,21,64,62,56,19,52,47,48,15,48,13,47,14,42,15,13,41,12,44,11,10,41,11,18
Yasmeen Kaboud,,,3,22,16,16,53,8,6,4,47,7,46,5,44,7,43,43,6,43,5,41,42,3,41,18
Malcolm Kenyatta,,,,0,60,57,19,47,46,44,13,43,15,44,11,43,12,13,39,12,42,15,11,39,11,18
Katherine J Gilmore,,,,,1,55,13,41,46,43,7,39,10,43,7,42,7,8,38,6,38,8,6,42,6,18
Jerry T Jordan,,,,,,0,16,46,47,43,8,42,11,43,7,43,9,10,40,8,41,11,9,40,9,18
Lou Agre,,,,,,,0,8,6,2,43,6,41,4,43,5,42,41,6,42,5,38,41,2,43,18
Vincent Hughes,,,,,,,,0,41,50,8,45,12,44,7,39,11,11,39,7,42,11,8,38,8,18
Mary Jo Daley,,,,,,,,,1,42,5,42,7,44,5,45,7,8,40,5,39,9,6,41,6,18
Blondell Reynolds Brown,,,,,,,,,,1,3,42,7,45,3,37,4,6,40,2,40,8,4,39,3,18
Ariana Flores Gordon,,,,,,,,,,,2,9,43,5,47,7,44,44,7,44,5,40,42,2,44,18
Ken Washington,,,,,,,,,,,,0,8,45,7,40,9,8,39,6,42,9,8,38,5,18
Waleed Shahid,,,,,,,,,,,,,0,9,40,8,38,42,9,41,8,43,40,5,42,18
Nicole Allen White,,,,,,,,,,,,,,0,2,40,4,7,40,3,44,11,5,41,4,18
Carol Rose Fleischman,,,,,,,,,,,,,,,0,6,43,42,5,43,4,37,41,2,42,18
Mark Aronchick,,,,,,,,,,,,,,,,1,6,9,37,6,37,8,7,38,5,18
Sherrie Cohen,,,,,,,,,,,,,,,,,0,42,6,42,6,37,39,4,40,18
William Leopold,,,,,,,,,,,,,,,,,,0,9,42,6,43,40,5,42,18
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,5,37,10,7,38,6,18
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,4,39,40,2,42,18
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,10,5,38,5,18
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,37,6,39,18
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,3,38,18
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,2,18
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,18
Total,149,104,78,77,72,67,64,62,58,57,56,55,53,52,51,51,51,50,49,48,48,48,47,47,47,18
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,19
,Sharif Street,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Mary Jo Daley,Yasmeen Kaboud,Blondell Reynolds Brown,Vincent Hughes,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Lou Agre,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,19
Sharif Street,5,74,56,44,46,47,44,43,42,39,38,38,38,35,33,29,23,23,23,22,21,21,19,20,18,19
Cindy Bass,,3,55,51,48,49,46,21,42,43,40,41,41,38,36,17,10,10,13,8,7,8,9,9,7,19
Malcolm Kenyatta,,,0,47,45,47,43,18,39,39,39,39,38,37,35,16,10,10,12,8,9,9,9,9,5,19
Jerry T Jordan,,,,0,43,40,40,16,33,34,36,37,35,34,34,14,10,8,9,7,6,6,5,5,5,19
Katherine J Gilmore,,,,,1,39,40,14,34,36,33,34,34,32,31,11,6,6,7,4,3,5,5,2,2,19
Ken Washington,,,,,,0,46,15,40,39,41,40,41,39,35,13,6,9,10,7,5,5,7,8,5,19
Mary Jo Daley,,,,,,,0,14,37,38,41,37,39,37,33,12,6,8,10,5,5,5,7,4,6,19
Yasmeen Kaboud,,,,,,,,1,10,13,12,10,12,13,11,26,24,24,23,21,23,23,21,21,19,19
Blondell Reynolds Brown,,,,,,,,,0,37,33,33,34,33,30,6,4,6,6,5,4,5,8,4,3,19
Vincent Hughes,,,,,,,,,,0,35,34,34,33,33,6,4,5,5,3,3,3,5,4,3,19
