col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,All
,W Curtis Thomas,Kenneth T Walker Jr,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
W Curtis Thomas,61,0,286,172,170,124,All
Kenneth T Walker Jr,,14,130,150,104,52,All
Katie Mcginty,,,76,0,0,0,All
John Fetterman,,,,72,0,0,All
Joe Sestak,,,,,53,0,All
Joseph J Vodvarka,,,,,,24,All
Total,813,450,492,394,327,200,All
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,1
,W Curtis Thomas,Kenneth T Walker Jr,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,1
W Curtis Thomas,15,0,62,71,50,17,1
Kenneth T Walker Jr,,2,53,29,31,8,1
John Fetterman,,,28,0,0,0,1
Katie Mcginty,,,,21,0,0,1
Joe Sestak,,,,,18,0,1
Joseph J Vodvarka,,,,,,6,1
Total,215,123,143,121,99,31,1
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,3
,W Curtis Thomas,Kenneth T Walker Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
W Curtis Thomas,2,0,62,7,4,5,3
Kenneth T Walker Jr,,0,5,4,4,3,3
Katie Mcginty,,,1,0,0,0,3
Joe Sestak,,,,2,0,0,3
John Fetterman,,,,,2,0,3
Joseph J Vodvarka,,,,,,0,3
Total,80,16,68,13,10,8,3
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,8
,W Curtis Thomas,Kenneth T Walker Jr,Joseph J Vodvarka,Joe Sestak,Katie Mcginty,John Fetterman,8
W Curtis Thomas,6,0,15,8,7,4,8
Kenneth T Walker Jr,,0,4,2,2,4,8
Joseph J Vodvarka,,,6,0,0,0,8
Joe Sestak,,,,4,0,0,8
Katie Mcginty,,,,,2,0,8
John Fetterman,,,,,,0,8
Total,40,12,25,14,11,8,8
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,9
,W Curtis Thomas,Kenneth T Walker Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,9
W Curtis Thomas,5,0,39,34,28,15,9
Kenneth T Walker Jr,,3,44,34,29,10,9
Katie Mcginty,,,18,0,0,0,9
Joe Sestak,,,,9,0,0,9
John Fetterman,,,,,7,0,9
Joseph J Vodvarka,,,,,,0,9
Total,121,120,101,77,64,25,9
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,13
,W Curtis Thomas,Kenneth T Walker Jr,John Fetterman,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,13
W Curtis Thomas,10,0,15,14,15,14,13
Kenneth T Walker Jr,,3,13,6,7,6,13
John Fetterman,,,5,0,0,0,13
Joe Sestak,,,,5,0,0,13
Katie Mcginty,,,,,3,0,13
Joseph J Vodvarka,,,,,,3,13
Total,68,35,33,25,25,23,13
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,14
,W Curtis Thomas,Kenneth T Walker Jr,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,14
W Curtis Thomas,13,0,34,22,30,14,14
Kenneth T Walker Jr,,4,16,19,8,5,14
Katie Mcginty,,,15,0,0,0,14
John Fetterman,,,,8,0,0,14
Joseph J Vodvarka,,,,,6,0,14
Joe Sestak,,,,,,6,14
Total,113,52,65,49,44,25,14
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,15
,W Curtis Thomas,Kenneth T Walker Jr,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,15
W Curtis Thomas,3,0,20,30,17,13,15
Kenneth T Walker Jr,,2,14,9,9,8,15
John Fetterman,,,11,0,0,0,15
Katie Mcginty,,,,4,0,0,15
Joe Sestak,,,,,6,0,15
Joseph J Vodvarka,,,,,,1,15
Total,83,42,45,43,32,22,15
,Representative In The General Assembly 181st District - Democrat,,United States Senator - Democrat,,,,16
,W Curtis Thomas,Kenneth T Walker Jr,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
W Curtis Thomas,7,0,28,26,17,15,16
Kenneth T Walker Jr,,0,18,13,14,5,16
Katie Mcginty,,,12,0,0,0,16
Joe Sestak,,,,3,0,0,16
John Fetterman,,,,,11,0,16
Joseph J Vodvarka,,,,,,2,16
Total,93,50,58,42,42,22,16
