col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,All
,Brendan F Boyle,Kevin J Boyle,All
Brendan F Boyle,173,835,All
Kevin J Boyle,,40,All
Total,"1,008",875,All
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,9
,Brendan F Boyle,Kevin J Boyle,9
Brendan F Boyle,29,106,9
Kevin J Boyle,,4,9
Total,135,110,9
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,10
,Brendan F Boyle,Kevin J Boyle,10
Brendan F Boyle,22,118,10
Kevin J Boyle,,3,10
Total,140,121,10
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,13
,Brendan F Boyle,Kevin J Boyle,13
Brendan F Boyle,22,111,13
Kevin J Boyle,,6,13
Total,133,117,13
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,16
,Brendan F Boyle,Kevin J Boyle,16
Brendan F Boyle,19,112,16
Kevin J Boyle,,4,16
Total,131,116,16
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,17
,Brendan F Boyle,Kevin J Boyle,17
Brendan F Boyle,41,102,17
Kevin J Boyle,,7,17
Total,143,109,17
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,19
,Brendan F Boyle,Kevin J Boyle,19
Brendan F Boyle,21,146,19
Kevin J Boyle,,11,19
Total,167,157,19
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 172nd District - Democrat,26
,Brendan F Boyle,Kevin J Boyle,26
Brendan F Boyle,19,140,26
Kevin J Boyle,,5,26
Total,159,145,26
