col_1,col_2,col_3,col_4,col_5,col_6,division
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,All
,John Brown,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,Aaron Cohen,All
John Brown,10,72,68,50,44,All
Elizabeth Havey,,5,53,41,27,All
Calvin Tucker,,,4,42,30,All
Aldridk Gessa,,,,4,19,All
Aaron Cohen,,,,,1,All
Total,120,87,83,62,53,All
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,1
,John Brown,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,1
John Brown,1,8,6,6,5,1
Calvin Tucker,,0,5,4,5,1
Aaron Cohen,,,0,3,4,1
Aldridk Gessa,,,,1,2,1
Elizabeth Havey,,,,,0,1
Total,12,9,7,7,6,1
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,2
,John Brown,Calvin Tucker,Aldridk Gessa,Aaron Cohen,Elizabeth Havey,2
John Brown,1,7,5,5,5,2
Calvin Tucker,,0,4,4,4,2
Aldridk Gessa,,,1,2,2,2
Aaron Cohen,,,,0,3,2
Elizabeth Havey,,,,,0,2
Total,10,7,6,5,5,2
,Delegate To The Republican National Convention 2nd District,,,,Auditor General - Republican,3
,Calvin Tucker,Aldridk Gessa,Aaron Cohen,Elizabeth Havey,John Brown,3
Calvin Tucker,0,2,2,1,4,3
Aldridk Gessa,,1,3,1,1,3
Aaron Cohen,,,0,1,1,3
Elizabeth Havey,,,,0,1,3
John Brown,,,,,0,3
Total,5,4,3,2,4,3
,Delegate To The Republican National Convention 2nd District,,,,Auditor General - Republican,4
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,John Brown,4
Aaron Cohen,0,0,0,0,1,4
Aldridk Gessa,,0,0,0,0,4
Calvin Tucker,,,0,0,0,4
Elizabeth Havey,,,,0,0,4
John Brown,,,,,0,4
Total,1,0,0,0,1,4
,Delegate To The Republican National Convention 2nd District,,,,Auditor General - Republican,5
,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,Calvin Tucker,John Brown,5
Aaron Cohen,0,0,0,0,1,5
Elizabeth Havey,,1,0,0,0,5
Aldridk Gessa,,,0,0,0,5
Calvin Tucker,,,,0,0,5
John Brown,,,,,0,5
Total,1,1,0,0,1,5
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,7
,John Brown,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,Calvin Tucker,7
John Brown,0,3,2,2,1,7
Elizabeth Havey,,0,1,2,1,7
Aaron Cohen,,,0,1,0,7
Aldridk Gessa,,,,0,1,7
Calvin Tucker,,,,,0,7
Total,4,3,2,2,1,7
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,8
,John Brown,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,8
John Brown,1,3,4,1,1,8
Aaron Cohen,,0,1,2,0,8
Elizabeth Havey,,,0,0,1,8
Calvin Tucker,,,,1,0,8
Aldridk Gessa,,,,,0,8
Total,7,4,4,3,1,8
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,9
,John Brown,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,9
John Brown,0,1,2,0,0,9
Calvin Tucker,,0,0,1,1,9
Elizabeth Havey,,,0,0,0,9
Aaron Cohen,,,,0,1,9
Aldridk Gessa,,,,,0,9
Total,3,2,2,1,1,9
,Delegate To The Republican National Convention 2nd District,,,,Auditor General - Republican,10
,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,John Brown,10
Calvin Tucker,1,1,0,0,2,10
Aaron Cohen,,0,0,0,1,10
Aldridk Gessa,,,0,0,0,10
Elizabeth Havey,,,,0,0,10
John Brown,,,,,0,10
Total,3,1,0,0,2,10
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,11
,John Brown,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,11
John Brown,0,2,1,1,1,11
Aaron Cohen,,0,0,0,0,11
Aldridk Gessa,,,0,1,1,11
Calvin Tucker,,,,0,1,11
Elizabeth Havey,,,,,0,11
Total,3,2,1,1,1,11
,Auditor General - Republican,Delegate To The Republican National Convention 2nd District,,,,13
,John Brown,Aaron Cohen,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,13
John Brown,0,1,1,1,0,13
Aaron Cohen,,0,0,0,0,13
Calvin Tucker,,,0,1,0,13
Elizabeth Havey,,,,0,0,13
Aldridk Gessa,,,,,0,13
Total,2,1,1,1,0,13
,Delegate To The Republican National Convention 2nd District,,,,Auditor General - Republican,16
,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,John Brown,16
Calvin Tucker,0,8,8,5,10,16
Elizabeth Havey,,1,7,3,8,16
Aldridk Gessa,,,0,3,8,16
Aaron Cohen,,,,0,6,16
John Brown,,,,,0,16
Total,11,10,9,6,11,16
