col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Vincent Hughes,Nicole Allen White,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,William Leopold,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Cindy Bass,29,"2,238","2,162","2,108","1,779","1,765","1,683","1,677","1,680","1,684","1,618","1,531","1,533",506,497,329,351,292,275,254,239,259,248,240,"1,370","1,383",370,37,All
Malcolm Kenyatta,,7,"2,088","2,072","1,702","1,675","1,626","1,580","1,604","1,627","1,558","1,481","1,483",491,475,313,350,278,283,259,249,255,238,257,"1,146","1,133",213,26,All
Katherine J Gilmore,,,10,"2,003","1,612","1,647","1,531","1,560","1,523","1,582","1,516","1,455","1,462",445,396,263,285,224,221,209,202,215,199,203,"1,055","1,074",222,30,All
Jerry T Jordan,,,,1,"1,608","1,611","1,523","1,515","1,512","1,577","1,498","1,447","1,439",435,442,260,289,233,220,216,189,203,186,207,"1,002","1,015",200,28,All
Ken Washington,,,,,2,"1,645","1,608","1,643","1,588","1,604","1,587","1,514","1,528",267,260,264,282,226,219,207,195,209,193,201,994,777,119,26,All
Mary Jo Daley,,,,,,1,"1,543","1,572","1,540","1,652","1,547","1,483","1,484",231,216,197,236,178,173,175,133,161,143,144,949,763,125,25,All
Vincent Hughes,,,,,,,2,"1,612","1,650","1,497","1,539","1,516","1,480",200,204,192,227,164,171,136,185,218,160,188,948,749,107,24,All
Nicole Allen White,,,,,,,,1,"1,601","1,524","1,564","1,532","1,501",202,192,204,225,162,175,140,200,230,173,186,909,748,118,28,All
Blondell Reynolds Brown,,,,,,,,,2,"1,482","1,525","1,498","1,470",181,172,166,207,139,159,118,166,190,146,164,937,745,95,20,All
Mark Aronchick,,,,,,,,,,1,"1,512","1,447","1,460",224,220,206,239,169,169,170,137,163,130,150,889,739,118,24,All
