col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,All
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,All
Robert A Brady,110,"1,313","1,271",30,All
Bernie Sanders,,388,0,0,All
Hillary Clinton,,,338,0,All
Roque Rocky De La Fuente,,,,10,All
Total,"2,724","1,701","1,609",40,All
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,1
,Robert A Brady,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,1
Robert A Brady,6,70,45,0,1
Hillary Clinton,,20,0,0,1
Bernie Sanders,,,15,0,1
Roque Rocky De La Fuente,,,,0,1
Total,121,90,60,0,1
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,2
,Robert A Brady,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,2
Robert A Brady,8,60,45,4,2
Hillary Clinton,,29,0,0,2
Bernie Sanders,,,14,0,2
Roque Rocky De La Fuente,,,,1,2
Total,117,89,59,5,2
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,3
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,3
Robert A Brady,7,41,43,4,3
Bernie Sanders,,21,0,0,3
Hillary Clinton,,,19,0,3
Roque Rocky De La Fuente,,,,0,3
Total,95,62,62,4,3
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,4
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,4
Robert A Brady,8,45,36,2,4
Bernie Sanders,,16,0,0,4
Hillary Clinton,,,14,0,4
Roque Rocky De La Fuente,,,,0,4
Total,91,61,50,2,4
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,5
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,5
Robert A Brady,2,57,45,1,5
Bernie Sanders,,12,0,0,5
Hillary Clinton,,,7,0,5
Roque Rocky De La Fuente,,,,0,5
Total,105,69,52,1,5
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,6
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,6
