col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,H Douglass Brown,Jennifer Lentz,Maria Quinones Sanchez,Ryan N Boyer,Leanne Krueger Braneky,Cathy Brady,Angel Cruz,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,All
Hillary Clinton,933,0,0,"2,479","1,779","1,331",380,"1,207","1,236","1,217","1,225","1,216","1,168","1,095",392,203,116,130,92,All
Bernie Sanders,,296,0,317,223,160,"1,048",209,157,156,148,127,163,119,768,690,625,591,555,All
Roque Rocky De La Fuente,,,0,4,2,2,3,3,1,2,2,2,2,2,2,2,1,0,1,All
Thaddeus Kirkland,,,,4,"1,732","1,344",500,"1,260","1,250","1,253","1,248","1,201","1,180","1,109",528,331,231,230,196,All
Blake Rutherford,,,,,2,"1,225",426,"1,195","1,103","1,204","1,106","1,140","1,102","1,061",438,251,184,165,141,All
Anne Wakabayashi,,,,,,1,238,"1,177","1,161","1,186","1,177","1,120","1,085","1,033",243,229,172,154,127,All
H Douglass Brown,,,,,,,0,297,185,227,209,208,209,137,910,736,635,597,557,All
Jennifer Lentz,,,,,,,,0,"1,072","1,158","1,093","1,088","1,107","1,035",311,308,220,220,195,All
Maria Quinones Sanchez,,,,,,,,,0,"1,052","1,153","1,089","1,128","1,068",210,198,163,187,158,All
Ryan N Boyer,,,,,,,,,,0,"1,079","1,093","1,071","1,020",250,217,174,160,140,All
Leanne Krueger Braneky,,,,,,,,,,,0,"1,089","1,084","1,028",236,221,166,165,145,All
Cathy Brady,,,,,,,,,,,,0,"1,101","1,051",210,197,137,145,93,All
Angel Cruz,,,,,,,,,,,,,1,"1,077",238,217,172,204,164,All
Ted Kirsch,,,,,,,,,,,,,,0,163,135,123,131,110,All
Peter Cutty,,,,,,,,,,,,,,,1,695,592,577,555,All
Amanda Mcillmurray,,,,,,,,,,,,,,,,1,654,620,574,All
Kat Richter,,,,,,,,,,,,,,,,,0,571,560,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,524,All
Jacob Adeniran,,,,,,,,,,,,,,,,,,,0,All
Total,"3,880","1,629",9,"2,820","2,019","1,503","1,438","1,431","1,404","1,385","1,383","1,355","1,344","1,225","1,169",900,746,723,652,All
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Leanne Krueger Braneky,Peter Cutty,Cathy Brady,Jennifer Lentz,Maria Quinones Sanchez,Ryan N Boyer,Angel Cruz,Amanda Mcillmurray,Ted Kirsch,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,1
Hillary Clinton,44,0,0,83,58,11,40,39,13,36,36,34,37,34,6,28,4,6,6,1
Bernie Sanders,,15,0,8,9,43,8,7,33,7,6,7,4,5,24,2,21,18,16,1
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thaddeus Kirkland,,,,0,48,12,40,38,15,36,36,36,37,34,9,26,7,4,6,1
Blake Rutherford,,,,,0,14,39,36,13,37,35,30,36,34,10,29,8,8,7,1
H Douglass Brown,,,,,,0,9,10,34,10,7,8,7,5,25,1,22,19,18,1
Anne Wakabayashi,,,,,,,1,38,9,36,35,34,35,35,9,28,9,7,6,1
Leanne Krueger Braneky,,,,,,,,0,12,39,35,34,37,33,11,29,8,8,7,1
Peter Cutty,,,,,,,,,0,11,9,10,8,8,23,2,19,17,17,1
Cathy Brady,,,,,,,,,,0,35,30,34,33,11,28,8,6,6,1
Jennifer Lentz,,,,,,,,,,,0,29,34,32,8,27,7,6,7,1
Maria Quinones Sanchez,,,,,,,,,,,,0,29,30,9,24,8,5,7,1
Ryan N Boyer,,,,,,,,,,,,,0,33,5,28,4,3,5,1
Angel Cruz,,,,,,,,,,,,,,0,7,26,6,4,5,1
Amanda Mcillmurray,,,,,,,,,,,,,,,0,2,22,19,18,1
