col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Senator In The General Assembly 1st District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Lawrence M Farnese Jr,John H Morley Jr,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Anne Wakabayashi,Peter Cutty,Amanda Mcillmurray,Maria Quinones Sanchez,Kat Richter,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Cathy Brady,Jacob Adeniran,Angel Cruz,Katherine Hunter Snyder,Ted Kirsch,All
Lawrence M Farnese Jr,4,0,98,64,93,87,56,56,86,51,83,81,80,80,47,76,50,80,All
John H Morley Jr,,2,22,35,19,21,34,32,16,31,16,14,15,15,31,15,29,13,All
Thaddeus Kirkland,,,3,24,101,98,24,23,86,20,86,88,89,86,18,82,19,85,All
H Douglass Brown,,,,4,21,22,98,100,20,95,15,12,18,12,90,12,88,9,All
Blake Rutherford,,,,,2,93,21,21,84,19,83,83,88,82,17,81,17,85,All
Anne Wakabayashi,,,,,,0,24,22,90,18,90,90,90,91,18,83,19,85,All
Peter Cutty,,,,,,,3,94,20,92,18,11,17,11,88,13,85,11,All
Amanda Mcillmurray,,,,,,,,0,19,97,17,9,17,11,92,12,93,9,All
Maria Quinones Sanchez,,,,,,,,,0,18,86,91,85,84,17,85,16,85,All
Kat Richter,,,,,,,,,,0,14,10,15,10,92,13,88,8,All
Jennifer Lentz,,,,,,,,,,,0,86,84,85,14,81,14,85,All
Leanne Krueger Braneky,,,,,,,,,,,,0,83,87,8,81,7,84,All
Ryan N Boyer,,,,,,,,,,,,,0,83,14,83,14,83,All
Cathy Brady,,,,,,,,,,,,,,1,8,81,9,82,All
Jacob Adeniran,,,,,,,,,,,,,,,0,9,87,5,All
Angel Cruz,,,,,,,,,,,,,,,,0,9,82,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,0,7,All
Ted Kirsch,,,,,,,,,,,,,,,,,,0,All
Total,171,57,127,122,117,111,111,107,106,101,100,98,98,96,95,94,94,94,All
,Senator In The General Assembly 1st District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,7
,Lawrence M Farnese Jr,John H Morley Jr,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Anne Wakabayashi,Peter Cutty,Amanda Mcillmurray,Maria Quinones Sanchez,Kat Richter,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Cathy Brady,Jacob Adeniran,Angel Cruz,Katherine Hunter Snyder,Ted Kirsch,7
Lawrence M Farnese Jr,4,0,98,64,93,87,56,56,86,51,83,81,80,80,47,76,50,80,7
John H Morley Jr,,2,22,35,19,21,34,32,16,31,16,14,15,15,31,15,29,13,7
Thaddeus Kirkland,,,3,24,101,98,24,23,86,20,86,88,89,86,18,82,19,85,7
H Douglass Brown,,,,4,21,22,98,100,20,95,15,12,18,12,90,12,88,9,7
Blake Rutherford,,,,,2,93,21,21,84,19,83,83,88,82,17,81,17,85,7
Anne Wakabayashi,,,,,,0,24,22,90,18,90,90,90,91,18,83,19,85,7
Peter Cutty,,,,,,,3,94,20,92,18,11,17,11,88,13,85,11,7
Amanda Mcillmurray,,,,,,,,0,19,97,17,9,17,11,92,12,93,9,7
Maria Quinones Sanchez,,,,,,,,,0,18,86,91,85,84,17,85,16,85,7
Kat Richter,,,,,,,,,,0,14,10,15,10,92,13,88,8,7
Jennifer Lentz,,,,,,,,,,,0,86,84,85,14,81,14,85,7
Leanne Krueger Braneky,,,,,,,,,,,,0,83,87,8,81,7,84,7
Ryan N Boyer,,,,,,,,,,,,,0,83,14,83,14,83,7
Cathy Brady,,,,,,,,,,,,,,1,8,81,9,82,7
Jacob Adeniran,,,,,,,,,,,,,,,0,9,87,5,7
Angel Cruz,,,,,,,,,,,,,,,,0,9,82,7
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,0,7,7
Ted Kirsch,,,,,,,,,,,,,,,,,,0,7
Total,171,57,127,122,117,111,111,107,106,101,100,98,98,96,95,94,94,94,7
