col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,All
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,All
Joe Torsella,81,923,444,All
W Curtis Thomas,,382,0,All
Kenneth T Walker Jr,,,155,All
Total,"1,448","1,305",599,All
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,1
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,1
Joe Torsella,26,125,85,1
W Curtis Thomas,,36,0,1
Kenneth T Walker Jr,,,7,1
Total,236,161,92,1
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,2
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,2
Joe Torsella,6,145,53,2
W Curtis Thomas,,28,0,2
Kenneth T Walker Jr,,,7,2
Total,204,173,60,2
,Representative In The General Assembly 181st District - Democrat,,State Treasurer - Democrat,3
,W Curtis Thomas,Kenneth T Walker Jr,Joe Torsella,3
W Curtis Thomas,46,0,99,3
Kenneth T Walker Jr,,12,38,3
Joe Torsella,,,3,3
Total,145,50,140,3
,Representative In The General Assembly 181st District - Democrat,,State Treasurer - Democrat,4
,W Curtis Thomas,Kenneth T Walker Jr,Joe Torsella,4
W Curtis Thomas,69,0,111,4
Kenneth T Walker Jr,,28,58,4
Joe Torsella,,,9,4
Total,180,86,178,4
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,5
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,5
Joe Torsella,4,49,29,5
W Curtis Thomas,,32,0,5
Kenneth T Walker Jr,,,14,5
Total,82,81,43,5
,Representative In The General Assembly 181st District - Democrat,,State Treasurer - Democrat,6
,W Curtis Thomas,Kenneth T Walker Jr,Joe Torsella,6
W Curtis Thomas,37,0,50,6
Kenneth T Walker Jr,,25,19,6
Joe Torsella,,,3,6
Total,87,44,72,6
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,7
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,7
Joe Torsella,9,61,25,7
W Curtis Thomas,,20,0,7
Kenneth T Walker Jr,,,5,7
Total,95,81,30,7
,Representative In The General Assembly 181st District - Democrat,,State Treasurer - Democrat,8
,W Curtis Thomas,Kenneth T Walker Jr,Joe Torsella,8
W Curtis Thomas,10,0,10,8
Kenneth T Walker Jr,,9,7,8
Joe Torsella,,,1,8
Total,20,16,18,8
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,9
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,9
Joe Torsella,6,63,29,9
W Curtis Thomas,,21,0,9
Kenneth T Walker Jr,,,14,9
Total,98,84,43,9
,State Treasurer - Democrat,Representative In The General Assembly 181st District - Democrat,,10
,Joe Torsella,W Curtis Thomas,Kenneth T Walker Jr,10
Joe Torsella,10,121,64,10
W Curtis Thomas,,40,0,10
Kenneth T Walker Jr,,,16,10
Total,195,161,80,10
,Representative In The General Assembly 181st District - Democrat,,State Treasurer - Democrat,11
,W Curtis Thomas,Kenneth T Walker Jr,Joe Torsella,11
W Curtis Thomas,43,0,89,11
Kenneth T Walker Jr,,18,37,11
Joe Torsella,,,4,11
Total,132,55,130,11
