col_1,col_2,division
,Representative In The General Assembly 172nd District - Democrat,All
,Kevin J Boyle,All
Kevin J Boyle,691,All
Total,691,All
,Representative In The General Assembly 172nd District - Democrat,9
,Kevin J Boyle,9
Kevin J Boyle,88,9
Total,88,9
,Representative In The General Assembly 172nd District - Democrat,10
,Kevin J Boyle,10
Kevin J Boyle,92,10
Total,92,10
,Representative In The General Assembly 172nd District - Democrat,13
,Kevin J Boyle,13
Kevin J Boyle,87,13
Total,87,13
,Representative In The General Assembly 172nd District - Democrat,14
,Kevin J Boyle,14
Kevin J Boyle,109,14
Total,109,14
,Representative In The General Assembly 172nd District - Democrat,15
,Kevin J Boyle,15
Kevin J Boyle,86,15
Total,86,15
,Representative In The General Assembly 172nd District - Democrat,16
,Kevin J Boyle,16
Kevin J Boyle,124,16
Total,124,16
,Representative In The General Assembly 172nd District - Democrat,17
,Kevin J Boyle,17
Kevin J Boyle,105,17
Total,105,17
