col_1,col_2,division
,Representative In The General Assembly 203rd District - Democrat,All
,Isabella Fitzgerald,All
Isabella Fitzgerald,"6,452",All
Total,"6,452",All
,Representative In The General Assembly 203rd District - Democrat,1
,Isabella Fitzgerald,1
Isabella Fitzgerald,225,1
Total,225,1
,Representative In The General Assembly 203rd District - Democrat,2
,Isabella Fitzgerald,2
Isabella Fitzgerald,305,2
Total,305,2
,Representative In The General Assembly 203rd District - Democrat,3
,Isabella Fitzgerald,3
Isabella Fitzgerald,262,3
Total,262,3
,Representative In The General Assembly 203rd District - Democrat,4
,Isabella Fitzgerald,4
Isabella Fitzgerald,205,4
Total,205,4
,Representative In The General Assembly 203rd District - Democrat,5
,Isabella Fitzgerald,5
Isabella Fitzgerald,235,5
Total,235,5
,Representative In The General Assembly 203rd District - Democrat,6
,Isabella Fitzgerald,6
Isabella Fitzgerald,210,6
Total,210,6
,Representative In The General Assembly 203rd District - Democrat,7
,Isabella Fitzgerald,7
Isabella Fitzgerald,218,7
Total,218,7
,Representative In The General Assembly 203rd District - Democrat,8
,Isabella Fitzgerald,8
Isabella Fitzgerald,209,8
Total,209,8
,Representative In The General Assembly 203rd District - Democrat,9
,Isabella Fitzgerald,9
Isabella Fitzgerald,220,9
Total,220,9
,Representative In The General Assembly 203rd District - Democrat,10
,Isabella Fitzgerald,10
Isabella Fitzgerald,184,10
Total,184,10
,Representative In The General Assembly 203rd District - Democrat,11
,Isabella Fitzgerald,11
Isabella Fitzgerald,195,11
Total,195,11
,Representative In The General Assembly 203rd District - Democrat,12
,Isabella Fitzgerald,12
Isabella Fitzgerald,234,12
Total,234,12
,Representative In The General Assembly 203rd District - Democrat,13
,Isabella Fitzgerald,13
Isabella Fitzgerald,233,13
Total,233,13
,Representative In The General Assembly 203rd District - Democrat,14
,Isabella Fitzgerald,14
Isabella Fitzgerald,288,14
Total,288,14
,Representative In The General Assembly 203rd District - Democrat,15
,Isabella Fitzgerald,15
Isabella Fitzgerald,220,15
Total,220,15
,Representative In The General Assembly 203rd District - Democrat,16
,Isabella Fitzgerald,16
Isabella Fitzgerald,232,16
Total,232,16
,Representative In The General Assembly 203rd District - Democrat,17
,Isabella Fitzgerald,17
Isabella Fitzgerald,219,17
Total,219,17
,Representative In The General Assembly 203rd District - Democrat,18
,Isabella Fitzgerald,18
Isabella Fitzgerald,181,18
Total,181,18
,Representative In The General Assembly 203rd District - Democrat,19
,Isabella Fitzgerald,19
Isabella Fitzgerald,193,19
Total,193,19
,Representative In The General Assembly 203rd District - Democrat,20
,Isabella Fitzgerald,20
Isabella Fitzgerald,231,20
Total,231,20
,Representative In The General Assembly 203rd District - Democrat,21
,Isabella Fitzgerald,21
Isabella Fitzgerald,244,21
Total,244,21
,Representative In The General Assembly 203rd District - Democrat,22
,Isabella Fitzgerald,22
Isabella Fitzgerald,172,22
Total,172,22
,Representative In The General Assembly 203rd District - Democrat,23
,Isabella Fitzgerald,23
Isabella Fitzgerald,215,23
Total,215,23
,Representative In The General Assembly 203rd District - Democrat,24
,Isabella Fitzgerald,24
Isabella Fitzgerald,233,24
Total,233,24
,Representative In The General Assembly 203rd District - Democrat,25
,Isabella Fitzgerald,25
Isabella Fitzgerald,245,25
Total,245,25
,Representative In The General Assembly 203rd District - Democrat,26
,Isabella Fitzgerald,26
Isabella Fitzgerald,204,26
Total,204,26
,Representative In The General Assembly 203rd District - Democrat,27
,Isabella Fitzgerald,27
Isabella Fitzgerald,206,27
Total,206,27
,Representative In The General Assembly 203rd District - Democrat,28
,Isabella Fitzgerald,28
Isabella Fitzgerald,210,28
Total,210,28
,Representative In The General Assembly 203rd District - Democrat,29
,Isabella Fitzgerald,29
Isabella Fitzgerald,224,29
Total,224,29
