col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,All
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Donna Bullock,464,0,0,0,"1,163",392,368,351,All
Jimmie Moore,,96,0,0,190,110,35,38,All
Jamar Izzo Izzard,,,41,0,37,31,68,49,All
Donnell L Jones,,,,3,1,0,0,0,All
Katie Mcginty,,,,,63,0,0,0,All
Joe Sestak,,,,,,24,0,0,All
John Fetterman,,,,,,,29,0,All
Joseph J Vodvarka,,,,,,,,24,All
Total,"2,738",469,226,4,"1,454",557,500,462,All
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,1
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,1
Donna Bullock,6,0,0,0,27,19,17,12,1
Jimmie Moore,,1,0,0,8,1,1,0,1
Jamar Izzo Izzard,,,1,0,0,2,0,1,1
Donnell L Jones,,,,0,0,0,0,0,1
Katie Mcginty,,,,,0,0,0,0,1
John Fetterman,,,,,,3,0,0,1
Joe Sestak,,,,,,,1,0,1
Joseph J Vodvarka,,,,,,,,2,1
Total,81,11,4,0,35,25,19,15,1
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,2
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,2
Donna Bullock,16,0,0,0,71,24,16,17,2
Jamar Izzo Izzard,,1,0,0,0,2,2,0,2
Jimmie Moore,,,1,0,0,0,1,0,2
Donnell L Jones,,,,0,0,0,0,0,2
Katie Mcginty,,,,,5,0,0,0,2
Joseph J Vodvarka,,,,,,3,0,0,2
John Fetterman,,,,,,,1,0,2
