col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Thaddeus Kirkland,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Blake Rutherford,Anne Wakabayashi,Jennifer Lentz,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
H Douglass Brown,26,"1,768","1,647",329,"1,568","1,541","1,496",282,299,299,248,243,224,198,208,171,594,775,521,144,All
Peter Cutty,,10,"1,607",330,"1,542","1,513","1,489",287,297,309,251,243,232,194,220,186,568,708,502,109,All
Amanda Mcillmurray,,,1,285,"1,585","1,564","1,486",249,296,306,256,239,229,197,203,186,559,643,453,83,All
Thaddeus Kirkland,,,,29,247,252,199,"1,307","1,178","1,105","1,069","1,075","1,020","1,042","1,051",979,773,272,443,153,All
Kat Richter,,,,,1,"1,525","1,476",209,261,279,253,227,214,165,174,178,532,619,417,73,All
Katherine Hunter Snyder,,,,,,2,"1,447",209,269,278,255,226,223,187,183,188,533,612,409,74,All
Jacob Adeniran,,,,,,,0,157,216,222,209,190,190,123,138,157,483,583,396,64,All
Blake Rutherford,,,,,,,,8,"1,106","1,071","1,009","1,014",985,"1,003","1,041",945,674,221,395,93,All
Anne Wakabayashi,,,,,,,,,0,"1,122","1,074","1,089","1,021","1,039","1,040",959,702,191,361,53,All
Jennifer Lentz,,,,,,,,,,1,"1,016","1,032","1,013","1,025","1,004",964,669,190,354,50,All
Maria Quinones Sanchez,,,,,,,,,,,0,"1,038","1,013",998,930,955,639,187,356,48,All
Leanne Krueger Braneky,,,,,,,,,,,,1,989,"1,006",959,946,636,187,323,48,All
Angel Cruz,,,,,,,,,,,,,1,984,942,957,620,176,313,44,All
Cathy Brady,,,,,,,,,,,,,,1,960,944,618,154,324,43,All
Ryan N Boyer,,,,,,,,,,,,,,,0,908,590,166,322,48,All
Ted Kirsch,,,,,,,,,,,,,,,,2,569,160,311,40,All
Katie Mcginty,,,,,,,,,,,,,,,,,156,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,77,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,132,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,45,All
Total,"2,141","1,973","1,796","1,780","1,698","1,682","1,578","1,492","1,359","1,312","1,281","1,247","1,201","1,194","1,174","1,126","1,549","1,122","1,104",343,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Jacob Adeniran,Kat Richter,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Ted Kirsch,Jennifer Lentz,Leanne Krueger Braneky,Maria Quinones Sanchez,Angel Cruz,Cathy Brady,Ryan N Boyer,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
