col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,United States Senator - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Josh Shapiro,199,0,0,515,388,296,223,All
Stephen A Zappala Jr,,237,0,715,228,217,160,All
John Morganelli,,,17,79,59,99,172,All
Katie Mcginty,,,,85,0,0,0,All
Joe Sestak,,,,,65,0,0,All
John Fetterman,,,,,,27,0,All
Joseph J Vodvarka,,,,,,,17,All
Total,"1,621","1,557",426,"1,394",740,639,572,All
,Attorney General - Democrat,,,United States Senator - Democrat,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,1
Josh Shapiro,15,0,0,24,16,14,13,1
Stephen A Zappala Jr,,8,0,21,13,9,9,1
John Morganelli,,,0,1,2,7,1,1
Katie Mcginty,,,,3,0,0,0,1
Joe Sestak,,,,,4,0,0,1
Joseph J Vodvarka,,,,,,0,0,1
John Fetterman,,,,,,,2,1
Total,82,60,11,49,35,30,25,1
,Attorney General - Democrat,,,United States Senator - Democrat,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Josh Shapiro,19,0,0,26,22,12,7,2
Stephen A Zappala Jr,,2,0,23,2,4,1,2
John Morganelli,,,0,3,2,5,8,2
Katie Mcginty,,,,5,0,0,0,2
Joe Sestak,,,,,2,0,0,2
John Fetterman,,,,,,1,0,2
Joseph J Vodvarka,,,,,,,1,2
Total,86,32,18,57,28,22,17,2
,Attorney General - Democrat,,,United States Senator - Democrat,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,3
Josh Shapiro,8,0,0,16,16,13,5,3
Stephen A Zappala Jr,,4,0,15,8,5,7,3
John Morganelli,,,0,5,1,0,6,3
Katie Mcginty,,,,4,0,0,0,3
John Fetterman,,,,,0,0,0,3
Joe Sestak,,,,,,2,0,3
Joseph J Vodvarka,,,,,,,0,3
Total,58,39,12,40,25,20,18,3
,Attorney General - Democrat,,,United States Senator - Democrat,,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Josh Shapiro,15,0,0,23,25,10,12,4
Stephen A Zappala Jr,,12,0,23,8,16,7,4
John Morganelli,,,0,1,2,3,9,4
Katie Mcginty,,,,2,0,0,0,4
Joe Sestak,,,,,2,0,0,4
John Fetterman,,,,,,2,0,4
Joseph J Vodvarka,,,,,,,1,4
Total,85,66,15,49,37,31,29,4
,Attorney General - Democrat,,,United States Senator - Democrat,,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Josh Shapiro,1,0,0,25,11,6,8,5
Stephen A Zappala Jr,,5,0,19,8,11,5,5
John Morganelli,,,0,2,4,2,6,5
Katie Mcginty,,,,1,0,0,0,5
Joe Sestak,,,,,3,0,0,5
John Fetterman,,,,,,0,0,5
Joseph J Vodvarka,,,,,,,0,5
Total,51,48,14,47,26,19,19,5
,Attorney General - Democrat,,,United States Senator - Democrat,,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,6
Josh Shapiro,11,0,0,26,18,15,9,6
Stephen A Zappala Jr,,5,0,30,6,6,12,6
John Morganelli,,,0,4,5,6,2,6
Katie Mcginty,,,,6,0,0,0,6
Joseph J Vodvarka,,,,,3,0,0,6
John Fetterman,,,,,,3,0,6
Joe Sestak,,,,,,,4,6
Total,79,59,17,66,32,30,27,6
,Attorney General - Democrat,,,United States Senator - Democrat,,,,7
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,7
Stephen A Zappala Jr,13,0,0,36,10,7,6,7
Josh Shapiro,,2,0,22,15,10,10,7
John Morganelli,,,1,4,8,3,1,7
Katie Mcginty,,,,2,0,0,0,7
Joseph J Vodvarka,,,,,1,0,0,7
John Fetterman,,,,,,1,0,7
Joe Sestak,,,,,,,3,7
Total,72,59,17,64,34,21,20,7
,Attorney General - Democrat,,,United States Senator - Democrat,,,,8
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Stephen A Zappala Jr,8,0,0,53,12,10,3,8
Josh Shapiro,,12,0,21,15,7,9,8
John Morganelli,,,0,3,1,3,6,8
Katie Mcginty,,,,8,0,0,0,8
Joe Sestak,,,,,3,0,0,8
John Fetterman,,,,,,2,0,8
Joseph J Vodvarka,,,,,,,0,8
Total,86,64,13,85,31,22,18,8
,Attorney General - Democrat,,,United States Senator - Democrat,,,,9
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,9
Stephen A Zappala Jr,5,0,0,18,14,5,4,9
Josh Shapiro,,12,0,8,7,7,7,9
John Morganelli,,,0,2,5,3,2,9
Katie Mcginty,,,,3,0,0,0,9
Joseph J Vodvarka,,,,,0,0,0,9
Joe Sestak,,,,,,0,0,9
John Fetterman,,,,,,,0,9
Total,46,41,12,31,26,15,13,9
,Attorney General - Democrat,,,United States Senator - Democrat,,,,10
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Stephen A Zappala Jr,22,0,0,32,7,8,7,10
Josh Shapiro,,7,0,17,14,5,4,10
John Morganelli,,,1,5,1,4,5,10
Katie Mcginty,,,,2,0,0,0,10
Joe Sestak,,,,,2,0,0,10
John Fetterman,,,,,,0,0,10
Joseph J Vodvarka,,,,,,,0,10
Total,76,47,16,56,24,17,16,10
,Attorney General - Democrat,,,United States Senator - Democrat,,,,11
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,11
Stephen A Zappala Jr,33,0,0,33,15,8,7,11
Josh Shapiro,,10,0,21,16,23,10,11
John Morganelli,,,0,2,7,2,13,11
Katie Mcginty,,,,1,0,0,0,11
John Fetterman,,,,,0,0,0,11
Joe Sestak,,,,,,2,0,11
Joseph J Vodvarka,,,,,,,0,11
Total,96,80,24,57,38,35,30,11
,Attorney General - Democrat,,,United States Senator - Democrat,,,,12
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,12
Stephen A Zappala Jr,21,0,0,34,10,8,7,12
Josh Shapiro,,7,0,13,11,13,10,12
John Morganelli,,,1,5,6,3,3,12
Katie Mcginty,,,,2,0,0,0,12
Joseph J Vodvarka,,,,,0,0,0,12
John Fetterman,,,,,,2,0,12
Joe Sestak,,,,,,,3,12
Total,80,54,18,54,27,26,23,12
,Attorney General - Democrat,,,United States Senator - Democrat,,,,13
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,13
Stephen A Zappala Jr,14,0,0,55,8,9,4,13
Josh Shapiro,,13,0,27,25,12,11,13
John Morganelli,,,0,1,2,9,8,13
Katie Mcginty,,,,2,0,0,0,13
Joe Sestak,,,,,0,0,0,13
Joseph J Vodvarka,,,,,,1,0,13
John Fetterman,,,,,,,0,13
Total,90,88,20,85,35,31,23,13
,Attorney General - Democrat,,,United States Senator - Democrat,,,,14
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,14
Stephen A Zappala Jr,16,0,0,58,8,7,8,14
Josh Shapiro,,24,0,29,23,9,9,14
John Morganelli,,,0,3,5,9,2,14
Katie Mcginty,,,,6,0,0,0,14
Joe Sestak,,,,,1,0,0,14
Joseph J Vodvarka,,,,,,3,0,14
John Fetterman,,,,,,,1,14
Total,97,94,19,96,37,28,20,14
,Attorney General - Democrat,,,United States Senator - Democrat,,,,15
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,15
Stephen A Zappala Jr,8,0,0,36,11,12,8,15
Josh Shapiro,,4,0,28,15,11,13,15
John Morganelli,,,2,4,7,4,5,15
Katie Mcginty,,,,6,0,0,0,15
John Fetterman,,,,,5,0,0,15
Joe Sestak,,,,,,6,0,15
Joseph J Vodvarka,,,,,,,2,15
Total,75,71,22,74,38,33,28,15
,Attorney General - Democrat,,,United States Senator - Democrat,,,,16
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,16
Josh Shapiro,6,0,0,23,21,12,12,16
Stephen A Zappala Jr,,9,0,17,9,9,7,16
John Morganelli,,,2,5,2,8,6,16
Katie Mcginty,,,,2,0,0,0,16
Joe Sestak,,,,,0,0,0,16
Joseph J Vodvarka,,,,,,1,0,16
John Fetterman,,,,,,,2,16
Total,74,51,23,47,32,30,27,16
,Attorney General - Democrat,,,United States Senator - Democrat,,,,17
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,17
Stephen A Zappala Jr,5,0,0,36,17,13,3,17
Josh Shapiro,,1,0,17,8,14,9,17
John Morganelli,,,1,4,1,6,3,17
Katie Mcginty,,,,4,0,0,0,17
Joe Sestak,,,,,7,0,0,17
John Fetterman,,,,,,0,0,17
Joseph J Vodvarka,,,,,,,0,17
Total,74,49,15,61,33,33,15,17
,Attorney General - Democrat,,,United States Senator - Democrat,,,,18
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Josh Shapiro,2,0,0,23,17,19,11,18
Stephen A Zappala Jr,,3,0,15,9,6,6,18
John Morganelli,,,0,8,3,2,10,18
Katie Mcginty,,,,0,0,0,0,18
Joe Sestak,,,,,3,0,0,18
John Fetterman,,,,,,1,0,18
Joseph J Vodvarka,,,,,,,0,18
Total,72,39,23,46,32,28,27,18
,Attorney General - Democrat,,,United States Senator - Democrat,,,,19
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,19
Stephen A Zappala Jr,8,0,0,22,8,11,2,19
Josh Shapiro,,0,0,12,11,6,3,19
John Morganelli,,,2,2,2,2,7,19
Katie Mcginty,,,,6,0,0,0,19
John Fetterman,,,,,0,0,0,19
Joe Sestak,,,,,,0,0,19
Joseph J Vodvarka,,,,,,,1,19
Total,51,32,15,42,21,19,13,19
,Attorney General - Democrat,,,United States Senator - Democrat,,,,20
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,20
Josh Shapiro,11,0,0,28,16,17,5,20
Stephen A Zappala Jr,,15,0,31,10,10,8,20
John Morganelli,,,2,4,3,0,7,20
Katie Mcginty,,,,6,0,0,0,20
John Fetterman,,,,,3,0,0,20
Joe Sestak,,,,,,2,0,20
Joseph J Vodvarka,,,,,,,1,20
Total,77,74,16,69,32,29,21,20
,Attorney General - Democrat,,,United States Senator - Democrat,,,,21
