col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,17,12,17,12,19,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,150,152,151,150,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,147,159,154,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,150,152,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,153,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,768,426,365,325,312,299,270,219,214,212,207,204,201,200,199,197,192,188,187,186,183,181,178,177,176,All
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,10
,Maria P Donatucci,Cindy Bass,Malcolm Kenyatta,Yasmeen Kaboud,Katherine J Gilmore,Lou Agre,Jerry T Jordan,Carol Rose Fleischman,Sherrie Cohen,Ariana Flores Gordon,Hamdi Soysal,William Leopold,Margaret Lenzi,Tonya Diane Bah,Vincent Hughes,Waleed Shahid,Gwen Snyder,Nicole Allen White,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Mary Jo Daley,Michelle W Singer,Joe Foster,Heather A Steinmiller,10
Maria P Donatucci,12,82,62,67,61,56,53,53,50,48,47,44,43,44,45,44,42,44,43,41,42,40,39,37,35,10
Cindy Bass,,1,58,16,58,15,49,12,10,7,8,10,9,8,42,8,5,40,41,42,42,41,40,37,39,10
Malcolm Kenyatta,,,3,15,59,16,51,10,10,6,6,9,9,9,40,6,5,37,39,38,40,37,36,34,35,10
Yasmeen Kaboud,,,,3,17,55,12,53,50,50,49,44,43,47,7,45,46,11,7,7,8,8,8,9,7,10
Katherine J Gilmore,,,,,0,17,55,11,10,7,8,10,9,6,42,9,5,41,41,38,40,40,39,37,38,10
Lou Agre,,,,,,0,12,51,50,48,48,45,43,43,5,44,46,10,7,7,7,5,8,7,7,10
Jerry T Jordan,,,,,,,0,6,8,4,7,7,9,5,37,6,5,37,35,34,34,35,34,31,32,10
Carol Rose Fleischman,,,,,,,,0,53,52,51,46,43,47,8,45,46,11,6,8,8,8,7,9,6,10
Sherrie Cohen,,,,,,,,,0,51,51,46,44,45,7,45,46,12,7,8,9,8,7,8,5,10
Ariana Flores Gordon,,,,,,,,,,0,49,44,43,43,3,43,44,8,4,6,5,5,5,5,3,10
Hamdi Soysal,,,,,,,,,,,0,44,40,43,5,42,46,8,5,5,6,6,6,6,5,10
William Leopold,,,,,,,,,,,,0,43,42,6,44,43,11,7,6,7,4,7,7,6,10
Margaret Lenzi,,,,,,,,,,,,,0,41,8,43,40,13,8,9,7,6,9,8,5,10
Tonya Diane Bah,,,,,,,,,,,,,,0,5,41,43,10,4,6,4,3,4,6,4,10
Vincent Hughes,,,,,,,,,,,,,,,0,6,4,39,41,41,37,38,36,37,32,10
Waleed Shahid,,,,,,,,,,,,,,,,0,43,12,4,5,4,2,5,7,3,10
Gwen Snyder,,,,,,,,,,,,,,,,,0,9,3,3,2,0,3,4,2,10
Nicole Allen White,,,,,,,,,,,,,,,,,,0,36,38,34,34,34,35,32,10
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,37,36,37,38,34,33,10
Ken Washington,,,,,,,,,,,,,,,,,,,,0,39,39,36,37,35,10
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,41,37,33,34,10
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,0,38,34,34,10
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,32,35,10
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,31,10
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,170,91,78,78,71,65,63,60,57,55,54,51,50,50,50,50,49,49,48,46,46,44,44,41,40,10
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Maria P Donatucci,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Joe Foster,Vincent Hughes,Nicole Allen White,Yasmeen Kaboud,Blondell Reynolds Brown,Mark Aronchick,Mary Jo Daley,Ken Washington,Heather A Steinmiller,Michelle W Singer,Lou Agre,William Leopold,Ariana Flores Gordon,Tonya Diane Bah,Carol Rose Fleischman,Sherrie Cohen,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,Gwen Snyder,11
Maria P Donatucci,11,97,87,75,76,58,56,56,58,56,53,54,54,53,53,47,40,40,39,38,38,37,37,36,35,11
Cindy Bass,,1,73,70,69,52,51,52,12,52,52,51,52,52,52,9,4,4,2,4,4,2,4,2,3,11
Malcolm Kenyatta,,,1,76,71,58,54,55,15,53,57,54,54,55,54,12,8,6,6,6,6,5,6,4,4,11
Jerry T Jordan,,,,0,70,56,52,51,13,52,53,53,53,53,52,10,4,3,2,4,4,2,4,1,2,11
Katherine J Gilmore,,,,,1,54,54,52,11,53,52,55,50,53,53,8,5,2,3,4,4,2,3,1,3,11
Joe Foster,,,,,,0,57,55,9,56,54,54,57,55,54,6,10,6,7,8,7,6,9,6,5,11
Vincent Hughes,,,,,,,1,56,6,58,52,53,54,55,53,3,7,4,4,5,4,3,5,4,3,11
Nicole Allen White,,,,,,,,0,9,54,54,51,53,52,53,6,8,7,6,7,5,6,7,7,6,11
Yasmeen Kaboud,,,,,,,,,1,5,5,6,6,3,5,47,35,35,37,37,37,36,34,36,35,11
Blondell Reynolds Brown,,,,,,,,,,0,51,51,54,55,53,2,7,5,4,4,3,3,6,4,2,11
Mark Aronchick,,,,,,,,,,,0,54,54,52,51,3,5,4,3,3,3,3,4,2,3,11
Mary Jo Daley,,,,,,,,,,,,0,51,52,51,4,6,1,3,4,4,2,3,1,3,11
Ken Washington,,,,,,,,,,,,,0,54,52,3,5,4,3,4,3,3,5,3,1,11
Heather A Steinmiller,,,,,,,,,,,,,,0,54,0,4,1,1,2,1,0,3,0,1,11
Michelle W Singer,,,,,,,,,,,,,,,0,3,7,4,4,4,4,3,5,2,4,11
Lou Agre,,,,,,,,,,,,,,,,0,35,33,36,36,37,37,34,34,34,11
William Leopold,,,,,,,,,,,,,,,,,0,33,39,37,37,37,34,35,35,11
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,35,32,33,34,31,34,32,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,37,37,38,33,37,35,11
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,38,36,34,35,35,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,36,34,34,36,11
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,34,36,34,11
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,32,32,11
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,33,11
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,182,104,96,82,82,64,63,62,62,61,60,60,59,57,57,50,42,41,41,40,40,39,39,38,37,11
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,12
,Maria P Donatucci,Cindy Bass,Yasmeen Kaboud,Lou Agre,Malcolm Kenyatta,Katherine J Gilmore,Ariana Flores Gordon,Jerry T Jordan,Tonya Diane Bah,Carol Rose Fleischman,Ken Washington,Mark Aronchick,Mary Jo Daley,Sherrie Cohen,Nicole Allen White,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,William Leopold,Michelle W Singer,Waleed Shahid,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Vincent Hughes,12
Maria P Donatucci,11,59,48,46,46,39,31,33,31,30,30,32,31,30,30,26,28,25,27,26,27,25,26,25,24,12
Cindy Bass,,4,16,16,36,39,7,32,7,5,31,28,30,5,30,3,4,3,4,27,2,24,25,21,23,12
Yasmeen Kaboud,,,1,46,17,16,34,13,32,34,9,9,8,31,6,29,28,27,27,6,26,4,6,6,3,12
Lou Agre,,,,0,17,15,33,13,34,35,9,10,8,32,7,28,27,28,28,6,26,3,7,6,5,12
Malcolm Kenyatta,,,,,3,35,7,30,10,8,24,26,26,10,25,9,8,8,7,21,8,19,20,23,23,12
Katherine J Gilmore,,,,,,0,6,29,8,6,27,26,27,5,26,5,5,1,4,24,3,20,23,20,20,12
Ariana Flores Gordon,,,,,,,0,5,32,31,9,7,6,27,6,28,27,25,28,5,25,3,4,4,1,12
Jerry T Jordan,,,,,,,,0,4,4,24,23,23,4,20,4,4,4,5,21,4,21,20,20,20,12
Tonya Diane Bah,,,,,,,,,0,32,8,9,7,28,7,28,27,26,28,4,25,2,6,5,4,12
Carol Rose Fleischman,,,,,,,,,,0,6,8,5,30,4,27,27,26,27,4,26,2,5,5,3,12
Ken Washington,,,,,,,,,,,0,27,29,5,29,5,4,3,6,27,3,24,26,23,23,12
Mark Aronchick,,,,,,,,,,,,0,30,6,26,5,5,4,7,26,5,22,26,24,24,12
Mary Jo Daley,,,,,,,,,,,,,0,4,28,4,3,3,4,27,3,23,26,24,23,12
Sherrie Cohen,,,,,,,,,,,,,,0,4,28,27,27,24,3,25,4,3,5,4,12
Nicole Allen White,,,,,,,,,,,,,,,0,4,3,3,3,26,2,22,24,23,24,12
Gwen Snyder,,,,,,,,,,,,,,,,0,27,26,24,2,24,4,2,5,3,12
Margaret Lenzi,,,,,,,,,,,,,,,,,0,24,24,1,24,3,2,4,2,12
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,23,1,22,3,1,4,4,12
William Leopold,,,,,,,,,,,,,,,,,,,0,4,22,2,4,3,2,12
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,1,22,24,21,21,12
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,2,1,5,2,12
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,20,19,21,12
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,21,21,12
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,21,12
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,114,67,55,52,51,43,36,36,36,35,34,34,34,34,32,31,31,29,29,28,28,27,27,26,26,12
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,13
,Maria P Donatucci,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Ken Washington,Mark Aronchick,Mary Jo Daley,Waleed Shahid,Gwen Snyder,Blondell Reynolds Brown,Margaret Lenzi,Vincent Hughes,Tonya Diane Bah,Hamdi Soysal,Heather A Steinmiller,Michelle W Singer,Nicole Allen White,Joe Foster,William Leopold,13
Maria P Donatucci,11,74,65,57,54,57,55,41,38,36,35,35,34,36,36,34,35,34,32,32,31,31,30,30,30,13
Cindy Bass,,4,57,52,51,15,17,9,9,5,34,34,37,6,5,34,4,33,3,4,32,31,29,29,2,13
Malcolm Kenyatta,,,0,53,51,15,19,10,11,9,34,34,35,10,9,33,8,32,6,7,32,30,30,28,5,13
Katherine J Gilmore,,,,1,50,16,18,10,10,9,32,32,33,9,9,28,7,28,6,8,31,30,30,29,5,13
Jerry T Jordan,,,,,0,14,17,10,9,10,30,30,31,11,9,25,8,27,8,8,28,27,26,26,6,13
Yasmeen Kaboud,,,,,,0,44,36,35,35,5,8,6,32,34,4,30,4,31,33,3,4,4,4,30,13
Lou Agre,,,,,,,1,37,38,34,5,8,5,33,36,5,33,5,32,33,3,3,3,4,31,13
Ariana Flores Gordon,,,,,,,,0,37,35,5,8,6,33,37,4,33,4,33,34,3,4,4,4,32,13
Sherrie Cohen,,,,,,,,,0,33,6,9,6,33,35,6,33,6,31,33,4,4,4,5,30,13
Carol Rose Fleischman,,,,,,,,,,0,4,6,4,33,35,2,32,3,33,33,2,3,3,2,31,13
Ken Washington,,,,,,,,,,,1,33,34,7,5,29,5,29,3,4,33,32,29,30,2,13
Mark Aronchick,,,,,,,,,,,,0,35,7,7,29,6,28,4,5,30,28,27,27,3,13
Mary Jo Daley,,,,,,,,,,,,,0,5,4,29,3,29,2,3,32,30,29,28,0,13
Waleed Shahid,,,,,,,,,,,,,,0,34,5,34,6,33,31,6,6,6,7,31,13
Gwen Snyder,,,,,,,,,,,,,,,0,3,34,4,34,33,3,3,4,3,32,13
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,4,34,2,2,30,28,29,28,2,13
Margaret Lenzi,,,,,,,,,,,,,,,,,0,5,33,30,4,4,4,5,32,13
Vincent Hughes,,,,,,,,,,,,,,,,,,0,3,2,30,27,29,28,2,13
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,31,2,3,3,3,32,13
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,30,13
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,31,30,29,1,13
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,29,29,3,13
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,28,2,13
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,3,13
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,154,85,71,64,60,60,58,43,40,39,39,39,39,39,38,37,37,36,35,34,34,34,33,32,32,13
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,15
,Maria P Donatucci,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Mary Jo Daley,Mark Aronchick,Ken Washington,Nicole Allen White,Michelle W Singer,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Waleed Shahid,Carol Rose Fleischman,Sherrie Cohen,Hamdi Soysal,Joe Foster,Tonya Diane Bah,Ariana Flores Gordon,Gwen Snyder,William Leopold,Margaret Lenzi,15
Maria P Donatucci,14,69,57,54,50,50,43,37,31,29,27,26,25,25,26,25,23,22,21,25,21,21,18,19,19,15
Cindy Bass,,1,50,45,47,21,16,33,32,30,27,24,23,24,25,7,5,5,4,22,3,3,3,3,2,15
Malcolm Kenyatta,,,1,48,51,27,20,32,31,30,26,26,26,25,25,9,7,7,7,24,4,5,5,5,4,15
Katherine J Gilmore,,,,3,45,21,16,28,28,25,21,22,19,19,21,9,6,6,4,17,5,5,4,4,4,15
Jerry T Jordan,,,,,0,22,15,29,27,28,24,24,21,25,24,8,6,6,6,22,3,3,4,4,3,15
Yasmeen Kaboud,,,,,,3,32,9,9,6,8,5,7,6,6,21,19,18,18,8,16,18,16,17,16,15
Lou Agre,,,,,,,0,3,4,2,3,1,4,2,2,19,20,18,19,4,19,17,17,17,17,15
Mary Jo Daley,,,,,,,,1,30,28,26,25,22,23,24,7,5,7,6,23,5,4,6,5,4,15
Mark Aronchick,,,,,,,,,0,26,24,22,20,21,22,6,4,5,3,21,2,3,2,2,0,15
Ken Washington,,,,,,,,,,0,27,25,23,23,26,6,4,4,4,22,2,2,2,2,1,15
Nicole Allen White,,,,,,,,,,,0,23,23,24,24,7,6,6,5,23,4,4,5,5,2,15
Michelle W Singer,,,,,,,,,,,,0,21,21,24,5,3,4,4,20,3,2,4,4,1,15
Vincent Hughes,,,,,,,,,,,,,0,22,20,6,4,3,3,20,5,2,2,3,3,15
Blondell Reynolds Brown,,,,,,,,,,,,,,0,20,4,4,3,2,21,1,1,2,2,0,15
Heather A Steinmiller,,,,,,,,,,,,,,,0,7,5,5,5,22,4,4,4,4,3,15
Waleed Shahid,,,,,,,,,,,,,,,,0,19,18,19,8,19,17,17,18,19,15
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,22,21,5,21,19,19,20,18,15
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,22,5,21,20,19,21,19,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,5,20,18,20,20,19,15
Joe Foster,,,,,,,,,,,,,,,,,,,,0,3,3,4,4,3,15
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,18,19,20,20,15
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,0,16,18,17,15
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,19,17,15
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,19,15
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,148,79,69,65,58,57,45,42,35,34,31,29,29,28,28,28,26,26,25,25,25,24,22,22,21,15
