col_1,col_2,col_3,division
,Representative In The General Assembly 188th District - Democrat,Auditor General - Democrat,All
,James R Roebuck,Eugene A Depasquale,All
James R Roebuck,105,531,All
Eugene A Depasquale,,40,All
Total,636,571,All
,Representative In The General Assembly 188th District - Democrat,Auditor General - Democrat,1
,James R Roebuck,Eugene A Depasquale,1
James R Roebuck,30,119,1
Eugene A Depasquale,,2,1
Total,149,121,1
,Representative In The General Assembly 188th District - Democrat,Auditor General - Democrat,2
,James R Roebuck,Eugene A Depasquale,2
James R Roebuck,26,180,2
Eugene A Depasquale,,20,2
Total,206,200,2
,Representative In The General Assembly 188th District - Democrat,Auditor General - Democrat,3
,James R Roebuck,Eugene A Depasquale,3
James R Roebuck,27,94,3
Eugene A Depasquale,,15,3
Total,121,109,3
,Representative In The General Assembly 188th District - Democrat,Auditor General - Democrat,23
,James R Roebuck,Eugene A Depasquale,23
James R Roebuck,22,138,23
Eugene A Depasquale,,3,23
Total,160,141,23
