col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mark B Cohen,Val Arkoosh,Mike Stack,Elaine Tomlin,Charles Quann,Louis Farinella,Linda A Fields,Henry Albert,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,31,223,455,235,451,377,373,346,325,158,144,141,291,113,291,257,153,147,All
Michael J Rahming,,27,159,301,164,117,122,102,95,265,274,260,61,248,125,168,149,78,All
Betsy May Kilkenny,,,9,144,398,310,333,306,296,84,88,80,263,61,185,154,91,72,All
Mark B Cohen,,,,15,139,155,153,124,123,277,291,271,82,241,146,181,95,48,All
Val Arkoosh,,,,,4,294,311,309,295,73,88,75,264,62,172,145,81,68,All
Mike Stack,,,,,,1,316,288,276,100,88,94,263,76,161,152,49,33,All
Elaine Tomlin,,,,,,,0,313,302,96,94,92,264,67,169,137,51,31,All
Charles Quann,,,,,,,,0,293,76,68,66,268,50,145,122,46,44,All
Louis Farinella,,,,,,,,,0,57,66,60,247,48,144,116,47,31,All
Linda A Fields,,,,,,,,,,11,268,269,49,255,101,117,67,37,All
Henry Albert,,,,,,,,,,,2,261,46,247,89,122,76,27,All
Melissa Robbins,,,,,,,,,,,,1,47,254,100,128,59,22,All
W Gerard Oleksiak,,,,,,,,,,,,,1,33,134,104,31,26,All
Bev Hahn,,,,,,,,,,,,,,1,85,107,56,24,All
Katie Mcginty,,,,,,,,,,,,,,,51,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,45,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,39,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,18,All
Total,927,572,545,509,507,415,412,380,360,355,338,328,315,290,457,452,337,248,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mark B Cohen,Val Arkoosh,Elaine Tomlin,Charles Quann,Mike Stack,Henry Albert,Louis Farinella,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,1
Allyson Y Schwartz,2,14,25,12,21,18,15,16,7,12,14,8,8,6,18,12,11,6,1
Michael J Rahming,,1,12,14,8,6,3,5,13,2,2,13,11,10,11,11,5,3,1
Betsy May Kilkenny,,,0,11,20,18,14,15,6,13,14,6,7,5,13,10,3,2,1
Mark B Cohen,,,,1,5,8,6,6,14,6,5,13,11,9,10,10,3,2,1
Val Arkoosh,,,,,0,15,13,12,3,11,13,2,3,2,9,8,1,2,1
Elaine Tomlin,,,,,,0,16,13,4,13,13,3,4,2,10,7,1,1,1
Charles Quann,,,,,,,0,13,2,13,13,1,2,0,8,6,0,1,1
Mike Stack,,,,,,,,0,2,12,13,3,3,2,8,8,0,0,1
Henry Albert,,,,,,,,,0,1,1,12,10,10,6,6,1,1,1
Louis Farinella,,,,,,,,,,0,12,0,0,0,5,7,1,1,1
W Gerard Oleksiak,,,,,,,,,,,0,1,1,0,7,6,1,0,1
Linda A Fields,,,,,,,,,,,,0,10,10,6,4,2,1,1
Melissa Robbins,,,,,,,,,,,,,0,9,6,4,1,1,1
Bev Hahn,,,,,,,,,,,,,,0,4,4,1,1,1
Joe Sestak,,,,,,,,,,,,,,,4,0,0,0,1
Katie Mcginty,,,,,,,,,,,,,,,,2,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,0,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,3,1
Total,51,33,29,27,21,20,17,17,15,15,15,14,12,10,32,23,16,11,1
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Val Arkoosh,Charles Quann,Linda A Fields,Melissa Robbins,Elaine Tomlin,Henry Albert,Bev Hahn,Mike Stack,Louis Farinella,W Gerard Oleksiak,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Allyson Y Schwartz,3,24,18,40,41,29,12,12,25,11,11,25,24,21,33,17,12,13,2
Michael J Rahming,,2,31,21,23,13,26,29,11,28,28,9,11,4,17,17,11,14,2
Mark B Cohen,,,0,11,13,14,27,26,14,27,25,11,11,5,17,18,7,6,2
Betsy May Kilkenny,,,,1,37,25,7,8,25,7,7,20,22,18,19,8,10,6,2
Val Arkoosh,,,,,0,26,8,11,24,9,10,21,21,19,21,8,7,5,2
Charles Quann,,,,,,0,9,11,26,7,11,22,25,21,19,6,6,3,2
Linda A Fields,,,,,,,0,29,7,28,29,9,6,3,11,13,5,4,2
Melissa Robbins,,,,,,,,0,8,27,31,10,7,2,11,12,7,3,2
Elaine Tomlin,,,,,,,,,0,9,7,21,23,19,16,7,6,2,2
Henry Albert,,,,,,,,,,0,27,10,4,2,9,13,7,3,2
Bev Hahn,,,,,,,,,,,0,9,6,3,9,11,7,4,2
Mike Stack,,,,,,,,,,,,0,17,18,15,8,4,2,2
Louis Farinella,,,,,,,,,,,,,0,17,14,6,3,2,2
W Gerard Oleksiak,,,,,,,,,,,,,,0,15,2,2,2,2
Katie Mcginty,,,,,,,,,,,,,,,3,0,0,0,2
Joe Sestak,,,,,,,,,,,,,,,,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,3,0,2
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,0,2
Total,82,65,51,49,45,36,35,35,34,34,33,30,27,22,53,32,27,24,2
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,4
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Val Arkoosh,Betsy May Kilkenny,Linda A Fields,Charles Quann,Elaine Tomlin,Mike Stack,Louis Farinella,Melissa Robbins,Bev Hahn,Henry Albert,W Gerard Oleksiak,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,John Fetterman,4
Allyson Y Schwartz,4,21,19,36,31,14,24,24,24,20,9,8,9,19,15,20,13,11,4
Michael J Rahming,,1,28,17,14,24,9,10,12,8,23,22,23,5,15,11,7,13,4
Mark B Cohen,,,3,15,14,24,11,12,14,11,23,21,22,6,13,16,5,3,4
Val Arkoosh,,,,1,29,7,21,20,20,20,4,6,6,15,12,11,9,7,4
Betsy May Kilkenny,,,,,0,5,17,21,20,19,4,4,4,15,11,11,7,6,4
Linda A Fields,,,,,,0,7,7,9,6,23,21,21,3,11,9,3,3,4
Charles Quann,,,,,,,0,20,20,19,3,4,4,17,11,5,5,2,4
Elaine Tomlin,,,,,,,,0,21,19,7,5,5,16,9,10,2,3,4
Mike Stack,,,,,,,,,0,20,5,6,7,16,12,7,2,4,4
Louis Farinella,,,,,,,,,,0,6,5,3,15,13,8,3,0,4
Melissa Robbins,,,,,,,,,,,0,22,19,2,11,11,0,2,4
Bev Hahn,,,,,,,,,,,,0,19,2,12,8,0,2,4
Henry Albert,,,,,,,,,,,,,0,2,10,5,2,3,4
W Gerard Oleksiak,,,,,,,,,,,,,,0,8,4,4,0,4
Joe Sestak,,,,,,,,,,,,,,,6,0,0,0,4
Katie Mcginty,,,,,,,,,,,,,,,,2,0,0,4
Joseph J Vodvarka,,,,,,,,,,,,,,,,,3,0,4
John Fetterman,,,,,,,,,,,,,,,,,,1,4
Total,67,50,44,42,39,30,28,28,28,27,27,25,23,21,35,30,24,22,4
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,5
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Val Arkoosh,Betsy May Kilkenny,Linda A Fields,Henry Albert,Elaine Tomlin,Bev Hahn,Mike Stack,Louis Farinella,Melissa Robbins,Charles Quann,W Gerard Oleksiak,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,5
Allyson Y Schwartz,0,8,10,23,22,5,5,18,4,19,17,4,16,11,14,15,11,9,5
Michael J Rahming,,2,19,7,6,18,18,2,16,3,3,15,2,1,11,6,8,4,5
Mark B Cohen,,,0,4,5,20,21,7,18,7,7,18,5,1,12,9,5,3,5
Val Arkoosh,,,,2,21,2,1,14,1,13,14,1,13,10,5,8,5,4,5
Betsy May Kilkenny,,,,,0,2,2,15,2,14,15,2,13,10,7,8,5,3,5
Linda A Fields,,,,,,1,18,3,17,3,4,17,2,0,8,5,3,2,5
Henry Albert,,,,,,,0,5,17,3,4,17,3,0,9,4,4,1,5
Elaine Tomlin,,,,,,,,0,4,14,17,4,16,10,5,9,3,2,5
Bev Hahn,,,,,,,,,0,3,4,17,2,0,9,4,2,2,5
Mike Stack,,,,,,,,,,0,13,3,11,11,6,7,4,1,5
Louis Farinella,,,,,,,,,,,0,4,15,9,5,8,1,3,5
Melissa Robbins,,,,,,,,,,,,0,2,0,9,4,2,1,5
Charles Quann,,,,,,,,,,,,,0,10,5,7,2,2,5
W Gerard Oleksiak,,,,,,,,,,,,,,0,4,6,1,0,5
Joe Sestak,,,,,,,,,,,,,,,5,0,0,0,5
Katie Mcginty,,,,,,,,,,,,,,,,2,0,0,5
John Fetterman,,,,,,,,,,,,,,,,,3,0,5
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,1,5
Total,54,35,32,27,25,22,21,20,19,19,18,18,17,11,31,27,22,15,5
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,6
,Allyson Y Schwartz,Elaine Tomlin,Betsy May Kilkenny,Charles Quann,Louis Farinella,Mark B Cohen,Michael J Rahming,Val Arkoosh,Mike Stack,W Gerard Oleksiak,Henry Albert,Linda A Fields,Bev Hahn,Melissa Robbins,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,6
Allyson Y Schwartz,3,24,22,23,22,14,10,22,21,20,8,8,7,6,12,11,7,12,6
Elaine Tomlin,,0,18,20,21,11,10,20,19,17,5,6,5,4,10,6,5,5,6
Betsy May Kilkenny,,,0,18,18,6,5,18,18,15,4,2,4,2,7,6,4,6,6
Charles Quann,,,,0,19,9,7,18,17,18,5,5,4,4,8,5,3,7,6
Louis Farinella,,,,,0,11,8,18,16,16,5,4,5,3,7,5,6,5,6
Mark B Cohen,,,,,,1,15,9,8,8,14,14,13,11,10,5,5,3,6
Michael J Rahming,,,,,,,1,6,8,5,12,12,11,9,9,5,5,4,6
Val Arkoosh,,,,,,,,1,16,17,3,3,3,2,10,5,3,4,6
Mike Stack,,,,,,,,,0,15,4,6,6,3,8,4,4,6,6
W Gerard Oleksiak,,,,,,,,,,1,2,5,4,3,7,3,4,6,6
Henry Albert,,,,,,,,,,,1,12,11,11,7,4,3,1,6
Linda A Fields,,,,,,,,,,,,1,12,10,6,3,4,2,6
Bev Hahn,,,,,,,,,,,,,1,10,6,3,3,2,6
Melissa Robbins,,,,,,,,,,,,,,0,7,3,1,1,6
Joe Sestak,,,,,,,,,,,,,,,2,0,0,0,6
Katie Mcginty,,,,,,,,,,,,,,,,2,0,0,6
John Fetterman,,,,,,,,,,,,,,,,,3,0,6
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,0,6
Total,46,27,24,24,24,24,24,24,23,22,16,16,15,12,20,16,14,14,6
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,7
,Allyson Y Schwartz,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Michael J Rahming,Charles Quann,Mark B Cohen,Elaine Tomlin,W Gerard Oleksiak,Linda A Fields,Louis Farinella,Henry Albert,Melissa Robbins,Bev Hahn,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,7
Allyson Y Schwartz,2,22,25,25,6,19,9,20,18,4,16,4,4,2,14,19,8,4,7
Betsy May Kilkenny,,1,21,19,5,19,6,19,17,4,16,3,3,3,11,8,6,2,7
Mike Stack,,,1,19,6,20,8,20,18,5,16,4,4,4,11,11,4,0,7
Val Arkoosh,,,,0,6,16,8,16,16,3,15,5,3,2,10,9,5,0,7
Michael J Rahming,,,,,4,5,9,4,3,10,3,10,11,10,6,4,6,0,7
Charles Quann,,,,,,0,5,19,17,4,16,2,2,3,7,9,5,0,7
Mark B Cohen,,,,,,,1,4,3,6,4,8,9,6,7,5,5,2,7
Elaine Tomlin,,,,,,,,0,17,2,16,1,1,1,7,9,4,0,7
W Gerard Oleksiak,,,,,,,,,0,2,15,2,2,1,6,8,3,0,7
Linda A Fields,,,,,,,,,,3,1,9,10,10,5,1,4,0,7
Louis Farinella,,,,,,,,,,,0,1,1,0,6,6,4,0,7
Henry Albert,,,,,,,,,,,,1,10,8,5,2,4,0,7
Melissa Robbins,,,,,,,,,,,,,1,9,7,0,4,0,7
Bev Hahn,,,,,,,,,,,,,,0,4,1,4,0,7
Joe Sestak,,,,,,,,,,,,,,,3,0,0,0,7
Katie Mcginty,,,,,,,,,,,,,,,,1,0,0,7
John Fetterman,,,,,,,,,,,,,,,,,3,0,7
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,2,7
Total,51,29,28,28,22,21,21,20,18,16,16,14,14,11,28,23,16,9,7
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,8
,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Mark B Cohen,Val Arkoosh,Mike Stack,Elaine Tomlin,Louis Farinella,Charles Quann,Linda A Fields,Melissa Robbins,Henry Albert,W Gerard Oleksiak,Bev Hahn,Joe Sestak,John Fetterman,Katie Mcginty,Joseph J Vodvarka,8
Allyson Y Schwartz,5,26,15,13,21,20,16,16,16,9,9,7,12,7,20,9,9,10,8
Betsy May Kilkenny,,0,12,10,20,17,14,15,14,6,6,5,13,5,14,4,6,3,8
Michael J Rahming,,,1,15,8,8,8,5,4,12,13,12,4,11,12,7,6,2,8
Mark B Cohen,,,,2,6,9,10,7,6,13,13,12,4,11,14,5,6,0,8
Val Arkoosh,,,,,0,13,11,12,12,3,3,2,10,2,8,6,4,4,8
Mike Stack,,,,,,0,12,15,14,4,5,4,12,3,9,1,8,1,8
Elaine Tomlin,,,,,,,0,12,12,5,6,4,10,4,10,1,5,0,8
Louis Farinella,,,,,,,,0,15,3,3,3,11,1,8,1,5,1,8
Charles Quann,,,,,,,,,0,3,3,2,11,1,7,1,5,1,8
Linda A Fields,,,,,,,,,,0,12,13,1,12,7,3,5,1,8
Melissa Robbins,,,,,,,,,,,0,11,1,11,7,2,6,0,8
Henry Albert,,,,,,,,,,,,0,1,10,7,3,3,1,8
W Gerard Oleksiak,,,,,,,,,,,,,0,1,7,1,3,0,8
Bev Hahn,,,,,,,,,,,,,,0,6,2,4,0,8
Joe Sestak,,,,,,,,,,,,,,,4,0,0,0,8
John Fetterman,,,,,,,,,,,,,,,,7,0,0,8
Katie Mcginty,,,,,,,,,,,,,,,,,5,0,8
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,1,8
Total,57,31,28,27,26,21,17,17,16,16,15,14,13,12,32,26,21,14,8
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,9
,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Mark B Cohen,Elaine Tomlin,Henry Albert,Melissa Robbins,Linda A Fields,Louis Farinella,W Gerard Oleksiak,Bev Hahn,Mike Stack,Charles Quann,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,9
Allyson Y Schwartz,3,44,45,17,19,39,14,12,13,36,31,13,33,31,32,23,14,13,9
Betsy May Kilkenny,,1,40,12,14,34,10,10,8,30,29,8,29,29,21,17,10,5,9
Val Arkoosh,,,0,12,9,31,8,7,7,30,31,8,27,33,17,16,9,6,9
Michael J Rahming,,,,1,29,10,31,32,31,6,5,29,7,6,9,15,19,4,9
Mark B Cohen,,,,,3,13,33,33,30,6,7,29,10,4,17,15,12,1,9
Elaine Tomlin,,,,,,0,10,9,10,32,31,10,31,27,20,12,6,2,9
Henry Albert,,,,,,,0,35,32,5,6,34,7,3,11,11,14,2,9
Melissa Robbins,,,,,,,,0,33,2,6,33,6,3,12,11,14,1,9
Linda A Fields,,,,,,,,,1,3,7,31,6,4,10,9,14,3,9
Louis Farinella,,,,,,,,,,0,27,5,26,27,17,10,4,4,9
W Gerard Oleksiak,,,,,,,,,,,0,5,26,28,17,13,3,3,9
Bev Hahn,,,,,,,,,,,,0,6,3,10,9,14,2,9
Mike Stack,,,,,,,,,,,,,0,25,17,11,4,2,9
Charles Quann,,,,,,,,,,,,,,0,13,12,4,3,9
Katie Mcginty,,,,,,,,,,,,,,,9,0,0,0,9
Joe Sestak,,,,,,,,,,,,,,,,2,0,0,9
John Fetterman,,,,,,,,,,,,,,,,,3,0,9
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,2,9
Total,89,57,52,50,49,42,39,39,38,37,37,36,36,34,52,41,36,23,9
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,10
,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Louis Farinella,Mike Stack,Charles Quann,Mark B Cohen,W Gerard Oleksiak,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Allyson Y Schwartz,1,32,29,12,23,22,22,19,10,19,6,7,7,5,20,15,3,6,10
Betsy May Kilkenny,,0,27,10,22,21,20,19,6,19,5,6,4,3,17,9,1,4,10
