col_1,col_2,col_3,col_4,division
,Auditor General - Republican,Attorney General - Republican,,All
,John Brown,John Rafferty,Joe Peters,All
John Brown,14,563,168,All
John Rafferty,,156,0,All
Joe Peters,,,20,All
Total,745,719,188,All
,Auditor General - Republican,Attorney General - Republican,,1
,John Brown,John Rafferty,Joe Peters,1
John Brown,0,24,11,1
John Rafferty,,9,0,1
Joe Peters,,,0,1
Total,35,33,11,1
,Attorney General - Republican,,Auditor General - Republican,2
,John Rafferty,Joe Peters,John Brown,2
John Rafferty,11,0,44,2
Joe Peters,,3,8,2
John Brown,,,1,2
Total,55,11,53,2
,Attorney General - Republican,,Auditor General - Republican,3
,John Rafferty,Joe Peters,John Brown,3
John Rafferty,18,0,33,3
Joe Peters,,1,8,3
John Brown,,,0,3
Total,51,9,41,3
,Auditor General - Republican,Attorney General - Republican,,4
,John Brown,John Rafferty,Joe Peters,4
John Brown,2,23,4,4
John Rafferty,,3,0,4
Joe Peters,,,2,4
Total,29,26,6,4
,Auditor General - Republican,Attorney General - Republican,,5
,John Brown,John Rafferty,Joe Peters,5
John Brown,0,25,7,5
John Rafferty,,7,0,5
Joe Peters,,,0,5
Total,32,32,7,5
,Attorney General - Republican,,Auditor General - Republican,6
,John Rafferty,Joe Peters,John Brown,6
John Rafferty,13,0,30,6
Joe Peters,,1,5,6
John Brown,,,0,6
Total,43,6,35,6
,Auditor General - Republican,Attorney General - Republican,,7
,John Brown,John Rafferty,Joe Peters,7
John Brown,0,25,10,7
John Rafferty,,7,0,7
Joe Peters,,,1,7
Total,35,32,11,7
,Auditor General - Republican,Attorney General - Republican,,8
,John Brown,John Rafferty,Joe Peters,8
John Brown,2,43,11,8
John Rafferty,,13,0,8
Joe Peters,,,1,8
Total,56,56,12,8
,Auditor General - Republican,Attorney General - Republican,,9
,John Brown,John Rafferty,Joe Peters,9
John Brown,1,22,11,9
John Rafferty,,3,0,9
Joe Peters,,,2,9
Total,34,25,13,9
,Attorney General - Republican,,Auditor General - Republican,10
,John Rafferty,Joe Peters,John Brown,10
John Rafferty,6,0,15,10
Joe Peters,,0,4,10
John Brown,,,0,10
Total,21,4,19,10
,Auditor General - Republican,Attorney General - Republican,,11
,John Brown,John Rafferty,Joe Peters,11
John Brown,1,10,5,11
John Rafferty,,2,0,11
Joe Peters,,,2,11
Total,16,12,7,11
,Auditor General - Republican,Attorney General - Republican,,12
,John Brown,John Rafferty,Joe Peters,12
John Brown,0,39,11,12
John Rafferty,,8,0,12
Joe Peters,,,1,12
Total,50,47,12,12
,Auditor General - Republican,Attorney General - Republican,,13
,John Brown,John Rafferty,Joe Peters,13
John Brown,0,17,8,13
John Rafferty,,5,0,13
Joe Peters,,,0,13
Total,25,22,8,13
,Attorney General - Republican,,Auditor General - Republican,14
,John Rafferty,Joe Peters,John Brown,14
John Rafferty,10,0,27,14
Joe Peters,,1,4,14
John Brown,,,0,14
Total,37,5,31,14
,Auditor General - Republican,Attorney General - Republican,,15
,John Brown,John Rafferty,Joe Peters,15
John Brown,2,21,8,15
John Rafferty,,8,0,15
Joe Peters,,,2,15
Total,31,29,10,15
,Auditor General - Republican,Attorney General - Republican,,16
,John Brown,John Rafferty,Joe Peters,16
John Brown,1,17,7,16
John Rafferty,,4,0,16
Joe Peters,,,0,16
Total,25,21,7,16
,Auditor General - Republican,Attorney General - Republican,,17
,John Brown,John Rafferty,Joe Peters,17
John Brown,0,12,2,17
John Rafferty,,1,0,17
Joe Peters,,,1,17
Total,14,13,3,17
,Attorney General - Republican,,Auditor General - Republican,18
,John Rafferty,Joe Peters,John Brown,18
John Rafferty,7,0,25,18
Joe Peters,,0,6,18
John Brown,,,0,18
Total,32,6,31,18
,Auditor General - Republican,Attorney General - Republican,,19
,John Brown,John Rafferty,Joe Peters,19
John Brown,1,33,10,19
John Rafferty,,3,0,19
Joe Peters,,,2,19
Total,44,36,12,19
,Auditor General - Republican,Attorney General - Republican,,20
,John Brown,John Rafferty,Joe Peters,20
John Brown,1,6,3,20
John Rafferty,,3,0,20
Joe Peters,,,0,20
Total,10,9,3,20
,Auditor General - Republican,Attorney General - Republican,,21
,John Brown,John Rafferty,Joe Peters,21
John Brown,0,17,4,21
John Rafferty,,2,0,21
Joe Peters,,,0,21
Total,21,19,4,21
,Auditor General - Republican,Attorney General - Republican,,22
,John Brown,John Rafferty,Joe Peters,22
John Brown,1,14,8,22
John Rafferty,,4,0,22
Joe Peters,,,0,22
Total,23,18,8,22
,Auditor General - Republican,Attorney General - Republican,,23
,John Brown,John Rafferty,Joe Peters,23
John Brown,1,41,13,23
John Rafferty,,9,0,23
Joe Peters,,,0,23
Total,55,50,13,23
