col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,All
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,All
Joe Torsella,64,520,229,All
Lawrence M Farnese Jr,,74,0,All
John H Morley Jr,,,22,All
Total,813,594,251,All
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,1
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,1
Joe Torsella,8,81,39,1
Lawrence M Farnese Jr,,10,0,1
John H Morley Jr,,,5,1
Total,128,91,44,1
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,2
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,2
Joe Torsella,12,84,39,2
Lawrence M Farnese Jr,,8,0,2
John H Morley Jr,,,6,2
Total,135,92,45,2
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,5
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,5
Joe Torsella,10,72,35,5
Lawrence M Farnese Jr,,12,0,5
John H Morley Jr,,,3,5
Total,117,84,38,5
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,13
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,13
Joe Torsella,8,95,33,13
Lawrence M Farnese Jr,,18,0,13
John H Morley Jr,,,0,13
Total,136,113,33,13
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,14
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,14
Joe Torsella,3,49,17,14
Lawrence M Farnese Jr,,13,0,14
John H Morley Jr,,,1,14
Total,69,62,18,14
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,18
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,18
Joe Torsella,10,66,29,18
Lawrence M Farnese Jr,,8,0,18
John H Morley Jr,,,3,18
Total,105,74,32,18
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,20
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,20
Joe Torsella,13,73,37,20
Lawrence M Farnese Jr,,5,0,20
John H Morley Jr,,,4,20
Total,123,78,41,20
