col_1,col_2,col_3,division
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,All
,James A Jones,Otto Voit,All
James A Jones,4,40,All
Otto Voit,,1,All
Total,44,41,All
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,1
,James A Jones,Otto Voit,1
James A Jones,0,5,1
Otto Voit,,0,1
Total,5,5,1
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,2
,James A Jones,Otto Voit,2
James A Jones,1,3,2
Otto Voit,,0,2
Total,4,3,2
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,3
,James A Jones,Otto Voit,3
James A Jones,0,1,3
Otto Voit,,0,3
Total,1,1,3
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,4
,James A Jones,Otto Voit,4
James A Jones,0,2,4
Otto Voit,,0,4
Total,2,2,4
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,5
,James A Jones,Otto Voit,5
James A Jones,0,1,5
Otto Voit,,0,5
Total,1,1,5
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,7
,James A Jones,Otto Voit,7
James A Jones,1,2,7
Otto Voit,,0,7
Total,3,2,7
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,8
,James A Jones,Otto Voit,8
James A Jones,1,3,8
Otto Voit,,0,8
Total,4,3,8
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,9
,James A Jones,Otto Voit,9
James A Jones,0,2,9
Otto Voit,,0,9
Total,2,2,9
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,12
,James A Jones,Otto Voit,12
James A Jones,0,3,12
Otto Voit,,0,12
Total,3,3,12
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,17
,James A Jones,Otto Voit,17
James A Jones,0,4,17
Otto Voit,,0,17
Total,4,4,17
,State Treasurer - Republican,Representative In Congress 2nd District - Republican,18
,Otto Voit,James A Jones,18
Otto Voit,1,2,18
James A Jones,,0,18
Total,3,2,18
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,19
,James A Jones,Otto Voit,19
James A Jones,0,4,19
Otto Voit,,0,19
Total,4,4,19
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,20
,James A Jones,Otto Voit,20
James A Jones,0,4,20
Otto Voit,,0,20
Total,4,4,20
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,22
,James A Jones,Otto Voit,22
James A Jones,0,2,22
Otto Voit,,0,22
Total,2,2,22
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,23
,James A Jones,Otto Voit,23
James A Jones,0,1,23
Otto Voit,,0,23
Total,1,1,23
,Representative In Congress 2nd District - Republican,State Treasurer - Republican,24
,James A Jones,Otto Voit,24
James A Jones,1,1,24
Otto Voit,,0,24
Total,2,1,24
