col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Kevin J Boyle,Allyson Y Schwartz,Michael J Rahming,Val Arkoosh,Betsy May Kilkenny,Mark B Cohen,Elaine Tomlin,Mike Stack,Charles Quann,Louis Farinella,Linda A Fields,W Gerard Oleksiak,Henry Albert,Melissa Robbins,Bev Hahn,All
Kevin J Boyle,29,76,60,52,49,41,43,42,40,40,34,35,30,30,23,All
Allyson Y Schwartz,,9,24,53,53,23,43,45,41,41,13,37,14,14,9,All
Michael J Rahming,,,5,16,15,31,14,12,13,13,27,7,27,28,25,All
Val Arkoosh,,,,0,46,14,40,36,38,39,5,33,10,6,4,All
Betsy May Kilkenny,,,,,0,13,39,36,37,37,7,33,9,6,3,All
Mark B Cohen,,,,,,0,17,16,15,14,30,10,32,30,27,All
Elaine Tomlin,,,,,,,0,39,39,38,9,34,11,9,4,All
Mike Stack,,,,,,,,0,36,35,10,35,8,12,6,All
Charles Quann,,,,,,,,,1,38,9,33,10,8,3,All
Louis Farinella,,,,,,,,,,0,6,34,9,7,4,All
Linda A Fields,,,,,,,,,,,0,8,30,31,27,All
W Gerard Oleksiak,,,,,,,,,,,,0,8,6,4,All
Henry Albert,,,,,,,,,,,,,0,29,26,All
Melissa Robbins,,,,,,,,,,,,,,0,27,All
Bev Hahn,,,,,,,,,,,,,,,0,All
Total,162,94,71,57,56,50,47,47,45,44,40,39,36,36,29,All
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,10
,Kevin J Boyle,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Louis Farinella,Mike Stack,Charles Quann,Mark B Cohen,W Gerard Oleksiak,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,10
Kevin J Boyle,9,39,32,31,26,25,23,21,21,19,19,19,15,15,12,10
Allyson Y Schwartz,,6,32,29,12,23,22,22,19,10,19,6,7,7,5,10
Betsy May Kilkenny,,,0,27,10,22,21,20,19,6,19,5,6,4,3,10
Val Arkoosh,,,,0,10,22,20,18,18,6,16,3,6,4,4,10
Michael J Rahming,,,,,1,9,9,4,7,12,4,9,10,9,9,10
Elaine Tomlin,,,,,,0,22,20,21,8,18,6,7,6,3,10
Louis Farinella,,,,,,,0,19,20,8,19,5,6,5,4,10
Mike Stack,,,,,,,,0,17,5,18,4,3,6,2,10
Charles Quann,,,,,,,,,0,7,17,6,6,4,3,10
Mark B Cohen,,,,,,,,,,0,4,10,12,11,10,10
W Gerard Oleksiak,,,,,,,,,,,0,5,4,4,2,10
Linda A Fields,,,,,,,,,,,,0,11,12,10,10
Henry Albert,,,,,,,,,,,,,0,12,10,10
Melissa Robbins,,,,,,,,,,,,,,0,11,10
Bev Hahn,,,,,,,,,,,,,,,0,10
Total,76,48,34,32,27,26,24,23,22,21,20,19,15,15,12,10
,Representative In The General Assembly 172nd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,22
,Kevin J Boyle,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Val Arkoosh,Mike Stack,Charles Quann,Betsy May Kilkenny,Elaine Tomlin,Henry Albert,Linda A Fields,Melissa Robbins,Louis Farinella,W Gerard Oleksiak,Bev Hahn,22
Kevin J Boyle,20,37,34,22,21,21,19,17,18,15,15,15,17,16,11,22
Allyson Y Schwartz,,3,12,13,24,23,22,21,20,7,7,7,19,18,4,22
Michael J Rahming,,,4,19,6,8,6,5,5,17,18,19,4,3,16,22
Mark B Cohen,,,,0,8,11,8,7,9,20,20,19,6,6,17,22
Val Arkoosh,,,,,0,18,20,19,18,4,2,2,19,17,0,22
Mike Stack,,,,,,0,19,16,19,5,6,6,16,17,4,22
Charles Quann,,,,,,,1,18,18,4,3,4,18,16,0,22
Betsy May Kilkenny,,,,,,,,0,17,3,2,2,16,14,0,22
Elaine Tomlin,,,,,,,,,0,4,3,3,16,16,1,22
Henry Albert,,,,,,,,,,0,19,17,3,4,16,22
Linda A Fields,,,,,,,,,,,0,19,1,3,17,22
Melissa Robbins,,,,,,,,,,,,0,2,2,16,22
Louis Farinella,,,,,,,,,,,,,0,15,0,22
W Gerard Oleksiak,,,,,,,,,,,,,,0,2,22
Bev Hahn,,,,,,,,,,,,,,,0,22
Total,86,46,44,29,25,24,23,22,21,21,21,21,20,19,17,22
