col_1,col_2,col_3,col_4,col_5,col_6,division
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,All
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Eugene A Depasquale,81,"1,534","1,004",412,341,All
Dwight Evans,,523,0,0,0,All
Chaka Fattah,,,408,0,0,All
Brian Anthony Gordon,,,,107,0,All
Dan Muroff,,,,,129,All
Total,"3,372","2,057","1,412",519,470,All
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,1
,Eugene A Depasquale,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,1
Eugene A Depasquale,0,66,65,10,3,1
Chaka Fattah,,11,0,0,0,1
Dwight Evans,,,8,0,0,1
Brian Anthony Gordon,,,,0,0,1
Dan Muroff,,,,,1,1
Total,144,77,73,10,4,1
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,2
,Eugene A Depasquale,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,2
Eugene A Depasquale,6,110,112,12,3,2
Chaka Fattah,,36,0,0,0,2
Dwight Evans,,,23,0,0,2
Brian Anthony Gordon,,,,4,0,2
Dan Muroff,,,,,1,2
Total,243,146,135,16,4,2
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,3
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,3
Eugene A Depasquale,8,100,89,18,1,3
Dwight Evans,,37,0,0,0,3
Chaka Fattah,,,28,0,0,3
Brian Anthony Gordon,,,,4,0,3
Dan Muroff,,,,,3,3
Total,216,137,117,22,4,3
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,4
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,4
Eugene A Depasquale,2,68,40,16,2,4
Dwight Evans,,36,0,0,0,4
Chaka Fattah,,,29,0,0,4
Brian Anthony Gordon,,,,1,0,4
Dan Muroff,,,,,1,4
Total,128,104,69,17,3,4
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,5
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,5
Eugene A Depasquale,8,81,48,12,0,5
Dwight Evans,,15,0,0,0,5
Chaka Fattah,,,19,0,0,5
Brian Anthony Gordon,,,,2,0,5
Dan Muroff,,,,,0,5
Total,149,96,67,14,0,5
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,6
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,6
Eugene A Depasquale,1,117,50,11,0,6
Dwight Evans,,35,0,0,0,6
Chaka Fattah,,,26,0,0,6
Brian Anthony Gordon,,,,2,0,6
Dan Muroff,,,,,1,6
Total,179,152,76,13,1,6
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,7
,Eugene A Depasquale,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,7
Eugene A Depasquale,1,67,52,23,1,7
Chaka Fattah,,44,0,0,0,7
Dwight Evans,,,51,0,0,7
Brian Anthony Gordon,,,,10,0,7
Dan Muroff,,,,,0,7
Total,144,111,103,33,1,7
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,8
,Eugene A Depasquale,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
Eugene A Depasquale,0,64,50,18,4,8
Chaka Fattah,,42,0,0,0,8
Dwight Evans,,,44,0,0,8
Brian Anthony Gordon,,,,8,0,8
Dan Muroff,,,,,1,8
Total,136,106,94,26,5,8
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,9
,Eugene A Depasquale,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,9
Eugene A Depasquale,9,74,67,24,18,9
Chaka Fattah,,33,0,0,0,9
Dwight Evans,,,31,0,0,9
Brian Anthony Gordon,,,,4,0,9
Dan Muroff,,,,,1,9
Total,192,107,98,28,19,9
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,10
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,10
Eugene A Depasquale,4,65,62,21,3,10
Dwight Evans,,43,0,0,0,10
Chaka Fattah,,,32,0,0,10
Brian Anthony Gordon,,,,4,0,10
Dan Muroff,,,,,1,10
Total,155,108,94,25,4,10
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,11
,Eugene A Depasquale,Dwight Evans,Dan Muroff,Brian Anthony Gordon,Chaka Fattah,11
Eugene A Depasquale,3,64,57,23,23,11
Dwight Evans,,17,0,0,0,11
Dan Muroff,,,21,0,0,11
Brian Anthony Gordon,,,,5,0,11
Chaka Fattah,,,,,1,11
Total,170,81,78,28,24,11
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,12
,Eugene A Depasquale,Dwight Evans,Dan Muroff,Brian Anthony Gordon,Chaka Fattah,12
Eugene A Depasquale,3,40,21,19,8,12
Dwight Evans,,12,0,0,0,12
Dan Muroff,,,4,0,0,12
Brian Anthony Gordon,,,,3,0,12
Chaka Fattah,,,,,4,12
Total,91,52,25,22,12,12
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,13
,Eugene A Depasquale,Dwight Evans,Dan Muroff,Brian Anthony Gordon,Chaka Fattah,13
Eugene A Depasquale,3,84,50,31,24,13
Dwight Evans,,26,0,0,0,13
Dan Muroff,,,24,0,0,13
Brian Anthony Gordon,,,,7,0,13
Chaka Fattah,,,,,4,13
Total,192,110,74,38,28,13
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,14
,Eugene A Depasquale,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,14
Eugene A Depasquale,1,74,40,32,20,14
Dwight Evans,,19,0,0,0,14
Chaka Fattah,,,4,0,0,14
Brian Anthony Gordon,,,,8,0,14
Dan Muroff,,,,,6,14
Total,167,93,44,40,26,14
,Auditor General - Democrat,Representative In Congress 2nd District - Democrat,,,,15
,Eugene A Depasquale,Dwight Evans,Brian Anthony Gordon,Chaka Fattah,Dan Muroff,15
