col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,All
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Isabella Fitzgerald,74,"4,670","1,703",5,All
Hillary Clinton,,"1,394",0,0,All
Bernie Sanders,,,466,0,All
Roque Rocky De La Fuente,,,,1,All
Total,"6,452","6,064","2,169",6,All
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,1
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,1
Isabella Fitzgerald,8,160,57,0,1
Hillary Clinton,,32,0,0,1
Bernie Sanders,,,19,0,1
Roque Rocky De La Fuente,,,,0,1
Total,225,192,76,0,1
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,2
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,2
Isabella Fitzgerald,3,214,88,0,2
Hillary Clinton,,44,0,0,2
Bernie Sanders,,,19,0,2
Roque Rocky De La Fuente,,,,0,2
Total,305,258,107,0,2
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,3
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,3
Isabella Fitzgerald,5,191,66,0,3
Hillary Clinton,,39,0,0,3
Bernie Sanders,,,14,0,3
Roque Rocky De La Fuente,,,,0,3
Total,262,230,80,0,3
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,4
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Isabella Fitzgerald,1,146,57,1,4
Hillary Clinton,,49,0,0,4
Bernie Sanders,,,22,0,4
Roque Rocky De La Fuente,,,,0,4
Total,205,195,79,1,4
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,5
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,5
Isabella Fitzgerald,3,169,63,0,5
Hillary Clinton,,48,0,0,5
Bernie Sanders,,,11,0,5
Roque Rocky De La Fuente,,,,0,5
Total,235,217,74,0,5
,President Of The United States - Democrat,,,Representative In The General Assembly 203rd District - Democrat,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Isabella Fitzgerald,6
Hillary Clinton,61,0,0,155,6
Bernie Sanders,,17,0,54,6
Roque Rocky De La Fuente,,,0,1,6
Isabella Fitzgerald,,,,0,6
Total,216,71,1,210,6
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,7
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,7
Isabella Fitzgerald,3,155,60,0,7
Hillary Clinton,,47,0,0,7
Bernie Sanders,,,19,0,7
Roque Rocky De La Fuente,,,,0,7
Total,218,202,79,0,7
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,8
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,8
Isabella Fitzgerald,2,163,44,0,8
Hillary Clinton,,43,0,0,8
Bernie Sanders,,,9,0,8
Roque Rocky De La Fuente,,,,0,8
Total,209,206,53,0,8
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,9
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,9
Isabella Fitzgerald,5,149,66,0,9
Hillary Clinton,,41,0,0,9
Bernie Sanders,,,15,0,9
Roque Rocky De La Fuente,,,,0,9
Total,220,190,81,0,9
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,10
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,10
Isabella Fitzgerald,3,120,61,0,10
Hillary Clinton,,41,0,0,10
Bernie Sanders,,,11,0,10
Roque Rocky De La Fuente,,,,0,10
Total,184,161,72,0,10
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,11
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,11
Isabella Fitzgerald,5,134,56,0,11
Hillary Clinton,,32,0,0,11
Bernie Sanders,,,23,0,11
Roque Rocky De La Fuente,,,,0,11
Total,195,166,79,0,11
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,12
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,12
Isabella Fitzgerald,3,172,59,0,12
Hillary Clinton,,43,0,0,12
Bernie Sanders,,,20,0,12
Roque Rocky De La Fuente,,,,0,12
Total,234,215,79,0,12
,President Of The United States - Democrat,,,Representative In The General Assembly 203rd District - Democrat,13
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Isabella Fitzgerald,13
Hillary Clinton,98,0,0,159,13
Bernie Sanders,,17,0,73,13
Roque Rocky De La Fuente,,,0,1,13
Isabella Fitzgerald,,,,0,13
Total,257,90,1,233,13
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,14
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,14
Isabella Fitzgerald,1,206,81,0,14
Hillary Clinton,,62,0,0,14
Bernie Sanders,,,12,0,14
Roque Rocky De La Fuente,,,,1,14
Total,288,268,93,1,14
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,15
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,15
Isabella Fitzgerald,0,162,58,0,15
Hillary Clinton,,47,0,0,15
Bernie Sanders,,,13,0,15
Roque Rocky De La Fuente,,,,0,15
Total,220,209,71,0,15
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,16
,Isabella Fitzgerald,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,16
Isabella Fitzgerald,6,165,61,0,16
Hillary Clinton,,39,0,0,16
Bernie Sanders,,,10,0,16
Roque Rocky De La Fuente,,,,0,16
Total,232,204,71,0,16
,President Of The United States - Democrat,,,Representative In The General Assembly 203rd District - Democrat,17
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Isabella Fitzgerald,17
Hillary Clinton,47,0,0,173,17
Bernie Sanders,,15,0,41,17
Roque Rocky De La Fuente,,,0,1,17
Isabella Fitzgerald,,,,4,17
Total,220,56,1,219,17
,President Of The United States - Democrat,,,Representative In The General Assembly 203rd District - Democrat,18
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Isabella Fitzgerald,18
Hillary Clinton,48,0,0,139,18
Bernie Sanders,,17,0,41,18
Roque Rocky De La Fuente,,,0,0,18
Isabella Fitzgerald,,,,1,18
Total,187,58,0,181,18
,President Of The United States - Democrat,,,Representative In The General Assembly 203rd District - Democrat,19
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Isabella Fitzgerald,19
Hillary Clinton,53,0,0,148,19
Bernie Sanders,,15,0,43,19
Roque Rocky De La Fuente,,,0,0,19
Isabella Fitzgerald,,,,2,19
Total,201,58,0,193,19
,Representative In The General Assembly 203rd District - Democrat,President Of The United States - Democrat,,,20
