col_1,col_2,division
,United States Senator - Republican,All
,Pat Toomey,All
Pat Toomey,29,All
Total,29,All
,United States Senator - Republican,1
,Pat Toomey,1
Pat Toomey,13,1
Total,13,1
,United States Senator - Republican,2
,Pat Toomey,2
Pat Toomey,1,2
Total,1,2
,United States Senator - Republican,5
,Pat Toomey,5
Pat Toomey,2,5
Total,2,5
,United States Senator - Republican,7
,Pat Toomey,7
Pat Toomey,1,7
Total,1,7
,United States Senator - Republican,9
,Pat Toomey,9
Pat Toomey,4,9
Total,4,9
,United States Senator - Republican,10
,Pat Toomey,10
Pat Toomey,7,10
Total,7,10
,United States Senator - Republican,11
,Pat Toomey,11
Pat Toomey,1,11
Total,1,11
