col_1,col_2,col_3,col_4,col_5,division
,Delegate To The Republican National Convention 2nd District,,,,All
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,All
Elizabeth Havey,230,725,629,511,All
Calvin Tucker,,266,550,361,All
Aaron Cohen,,,242,287,All
Aldridk Gessa,,,,93,All
Total,"1,294","1,191","1,077",743,All
,Delegate To The Republican National Convention 2nd District,,,,1
,Aaron Cohen,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,1
Aaron Cohen,7,15,14,8,1
Calvin Tucker,,5,13,8,1
Elizabeth Havey,,,5,8,1
Aldridk Gessa,,,,2,1
Total,27,24,23,14,1
,Delegate To The Republican National Convention 2nd District,,,,2
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,2
Elizabeth Havey,8,16,16,14,2
Calvin Tucker,,7,10,8,2
Aaron Cohen,,,5,7,2
Aldridk Gessa,,,,3,2
Total,34,26,23,19,2
,Delegate To The Republican National Convention 2nd District,,,,3
,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,3
Aaron Cohen,1,8,4,2,3
Elizabeth Havey,,1,4,2,3
Calvin Tucker,,,1,0,3
Aldridk Gessa,,,,1,3
Total,9,9,5,3,3
,Delegate To The Republican National Convention 2nd District,,,,4
,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,4
Calvin Tucker,4,11,13,2,4
Aaron Cohen,,3,13,4,4
Elizabeth Havey,,,0,6,4
Aldridk Gessa,,,,3,4
Total,19,18,17,9,4
,Delegate To The Republican National Convention 2nd District,,,,5
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,5
Elizabeth Havey,9,34,29,24,5
Aaron Cohen,,10,18,14,5
Calvin Tucker,,,7,10,5
Aldridk Gessa,,,,3,5
Total,63,49,39,31,5
,Delegate To The Republican National Convention 2nd District,,,,6
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,6
Calvin Tucker,6,17,13,6,6
Elizabeth Havey,,5,11,5,6
Aaron Cohen,,,6,3,6
Aldridk Gessa,,,,2,6
Total,27,23,21,10,6
,Delegate To The Republican National Convention 2nd District,,,,7
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,7
Calvin Tucker,3,20,20,6,7
Elizabeth Havey,,3,17,6,7
Aaron Cohen,,,2,3,7
Aldridk Gessa,,,,0,7
Total,28,26,24,8,7
,Delegate To The Republican National Convention 2nd District,,,,8
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,8
Calvin Tucker,2,10,4,7,8
Elizabeth Havey,,0,4,7,8
Aaron Cohen,,,2,0,8
Aldridk Gessa,,,,0,8
Total,13,11,7,7,8
,Delegate To The Republican National Convention 2nd District,,,,9
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,9
Elizabeth Havey,6,30,17,22,9
Calvin Tucker,,7,14,17,9
Aaron Cohen,,,7,6,9
Aldridk Gessa,,,,2,9
Total,43,40,26,26,9
,Delegate To The Republican National Convention 2nd District,,,,10
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,10
Calvin Tucker,5,13,7,5,10
Elizabeth Havey,,2,8,5,10
Aaron Cohen,,,6,2,10
Aldridk Gessa,,,,0,10
Total,19,17,15,6,10
,Delegate To The Republican National Convention 2nd District,,,,11
,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,11
Calvin Tucker,7,14,9,4,11
Aaron Cohen,,3,10,7,11
Elizabeth Havey,,,5,1,11
Aldridk Gessa,,,,4,11
Total,21,20,15,11,11
,Delegate To The Republican National Convention 2nd District,,,,12
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,12
Elizabeth Havey,3,13,9,9,12
Aaron Cohen,,5,6,5,12
Calvin Tucker,,,2,3,12
Aldridk Gessa,,,,1,12
Total,20,18,11,10,12
,Delegate To The Republican National Convention 2nd District,,,,13
,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,13
Calvin Tucker,7,26,20,8,13
Elizabeth Havey,,3,20,8,13
Aldridk Gessa,,,1,2,13
Aaron Cohen,,,,2,13
Total,35,31,23,11,13
,Delegate To The Republican National Convention 2nd District,,,,14
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,14
Elizabeth Havey,5,6,6,4,14
Aaron Cohen,,6,5,3,14
Calvin Tucker,,,1,2,14
Aldridk Gessa,,,,0,14
Total,15,13,9,6,14
,Delegate To The Republican National Convention 2nd District,,,,15
,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,15
Calvin Tucker,7,21,10,7,15
Elizabeth Havey,,3,14,7,15
Aldridk Gessa,,,2,1,15
Aaron Cohen,,,,6,15
Total,30,29,16,15,15
,Delegate To The Republican National Convention 2nd District,,,,16
,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,16
Aaron Cohen,9,14,11,7,16
Elizabeth Havey,,2,17,11,16
Calvin Tucker,,,3,7,16
Aldridk Gessa,,,,0,16
Total,27,27,24,13,16
,Delegate To The Republican National Convention 2nd District,,,,17
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,17
Elizabeth Havey,6,16,10,9,17
Calvin Tucker,,6,8,5,17
Aaron Cohen,,,7,5,17
Aldridk Gessa,,,,1,17
Total,27,24,21,12,17
,Delegate To The Republican National Convention 2nd District,,,,18
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,18
Elizabeth Havey,5,6,6,2,18
Aaron Cohen,,3,5,3,18
Calvin Tucker,,,2,4,18
Aldridk Gessa,,,,4,18
Total,13,11,11,10,18
,Delegate To The Republican National Convention 2nd District,,,,19
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,19
Elizabeth Havey,5,10,11,8,19
Aaron Cohen,,6,9,6,19
Calvin Tucker,,,5,5,19
Aldridk Gessa,,,,1,19
Total,21,19,19,11,19
,Delegate To The Republican National Convention 2nd District,,,,20
,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,20
Elizabeth Havey,4,11,9,7,20
Calvin Tucker,,2,8,4,20
Aaron Cohen,,,3,1,20
Aldridk Gessa,,,,2,20
Total,19,14,13,9,20
,Delegate To The Republican National Convention 2nd District,,,,21
,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,21
Calvin Tucker,11,29,22,13,21
Elizabeth Havey,,5,26,14,21
Aldridk Gessa,,,0,6,21
Aaron Cohen,,,,4,21
Total,45,42,30,24,21
,Delegate To The Republican National Convention 2nd District,,,,22
,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,22
Aaron Cohen,5,17,17,8,22
Elizabeth Havey,,9,13,9,22
Calvin Tucker,,,6,5,22
Aldridk Gessa,,,,3,22
Total,33,33,27,17,22
,Delegate To The Republican National Convention 2nd District,,,,23
,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,23
Aaron Cohen,3,10,5,6,23
Calvin Tucker,,2,4,6,23
Aldridk Gessa,,,1,3,23
Elizabeth Havey,,,,0,23
Total,15,13,8,8,23
,Delegate To The Republican National Convention 2nd District,,,,24
,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,24
Elizabeth Havey,4,12,9,4,24
Aaron Cohen,,1,8,4,24
Calvin Tucker,,,0,1,24
Aldridk Gessa,,,,5,24
Total,20,15,11,10,24
,Delegate To The Republican National Convention 2nd District,,,,25
