col_1,col_2,col_3,division
,Representative In The General Assembly 181st District - Democrat,,All
,W Curtis Thomas,Kenneth T Walker Jr,All
W Curtis Thomas,432,0,All
Kenneth T Walker Jr,,265,All
Total,432,265,All
,Representative In The General Assembly 181st District - Democrat,,15
,W Curtis Thomas,Kenneth T Walker Jr,15
W Curtis Thomas,119,0,15
Kenneth T Walker Jr,,77,15
Total,119,77,15
,Representative In The General Assembly 181st District - Democrat,,20
,W Curtis Thomas,Kenneth T Walker Jr,20
W Curtis Thomas,105,0,20
Kenneth T Walker Jr,,51,20
Total,105,51,20
,Representative In The General Assembly 181st District - Democrat,,23
,W Curtis Thomas,Kenneth T Walker Jr,23
W Curtis Thomas,208,0,23
Kenneth T Walker Jr,,137,23
Total,208,137,23
