col_1,col_2,col_3,col_4,division
,United States Senator - Republican,Attorney General - Republican,,All
,Pat Toomey,John Rafferty,Joe Peters,All
Pat Toomey,3,35,14,All
John Rafferty,,1,0,All
Joe Peters,,,1,All
Total,52,36,15,All
,United States Senator - Republican,Attorney General - Republican,,1
,Pat Toomey,John Rafferty,Joe Peters,1
Pat Toomey,2,6,3,1
John Rafferty,,1,0,1
Joe Peters,,,0,1
Total,11,7,3,1
,United States Senator - Republican,Attorney General - Republican,,2
,Pat Toomey,John Rafferty,Joe Peters,2
Pat Toomey,0,10,1,2
John Rafferty,,0,0,2
Joe Peters,,,0,2
Total,11,10,1,2
,United States Senator - Republican,Attorney General - Republican,,3
,Pat Toomey,John Rafferty,Joe Peters,3
Pat Toomey,1,9,2,3
John Rafferty,,0,0,3
Joe Peters,,,0,3
Total,12,9,2,3
,Attorney General - Republican,,United States Senator - Republican,4
,John Rafferty,Joe Peters,Pat Toomey,4
John Rafferty,0,0,1,4
Joe Peters,,0,0,4
Pat Toomey,,,0,4
Total,1,0,1,4
,United States Senator - Republican,Attorney General - Republican,,5
,Pat Toomey,Joe Peters,John Rafferty,5
Pat Toomey,0,2,2,5
Joe Peters,,0,0,5
John Rafferty,,,0,5
Total,4,2,2,5
,United States Senator - Republican,Attorney General - Republican,,6
,Pat Toomey,Joe Peters,John Rafferty,6
Pat Toomey,0,2,2,6
Joe Peters,,0,0,6
John Rafferty,,,0,6
Total,4,2,2,6
,Attorney General - Republican,,United States Senator - Republican,10
,John Rafferty,Joe Peters,Pat Toomey,10
John Rafferty,0,0,1,10
Joe Peters,,0,0,10
Pat Toomey,,,0,10
Total,1,0,1,10
,Attorney General - Republican,,United States Senator - Republican,11
,John Rafferty,Joe Peters,Pat Toomey,11
John Rafferty,0,0,1,11
Joe Peters,,0,0,11
Pat Toomey,,,0,11
Total,1,0,1,11
,United States Senator - Republican,Attorney General - Republican,,12
,Pat Toomey,Joe Peters,John Rafferty,12
Pat Toomey,0,3,2,12
Joe Peters,,1,0,12
John Rafferty,,,0,12
Total,5,4,2,12
,Attorney General - Republican,,United States Senator - Republican,13
,Joe Peters,John Rafferty,Pat Toomey,13
Joe Peters,0,0,1,13
John Rafferty,,0,0,13
Pat Toomey,,,0,13
Total,1,0,1,13
,Attorney General - Republican,,United States Senator - Republican,14
,John Rafferty,Joe Peters,Pat Toomey,14
John Rafferty,0,0,1,14
Joe Peters,,0,0,14
Pat Toomey,,,0,14
Total,1,0,1,14
