col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Leslie Acosta,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Heather A Steinmiller,Ken Washington,Michelle W Singer,Vincent Hughes,Mark Aronchick,Joe Foster,Nicole Allen White,Mary Jo Daley,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Margaret Lenzi,Hamdi Soysal,Carol Rose Fleischman,Gwen Snyder,Tonya Diane Bah,Ariana Flores Gordon,Waleed Shahid,William Leopold,1
Leslie Acosta,9,57,42,35,33,30,26,28,26,25,24,22,22,21,23,18,12,11,11,9,10,9,10,9,9,1
Cindy Bass,,2,43,41,38,33,31,31,32,30,30,27,26,27,17,15,7,8,8,4,6,4,5,4,3,1
Malcolm Kenyatta,,,1,40,39,35,31,31,32,28,30,28,27,26,16,15,8,8,8,4,6,5,6,5,3,1
Katherine J Gilmore,,,,0,37,29,28,28,29,27,28,26,23,25,13,11,3,4,4,2,2,2,3,2,1,1
Jerry T Jordan,,,,,0,28,27,27,28,24,27,26,22,23,12,10,4,5,4,2,3,2,4,2,1,1
Blondell Reynolds Brown,,,,,,0,31,31,31,29,29,28,27,25,4,4,6,7,5,4,4,5,5,4,3,1
Heather A Steinmiller,,,,,,,0,30,31,27,29,26,24,26,4,4,5,5,6,3,3,4,3,2,2,1
Ken Washington,,,,,,,,0,30,27,29,26,25,25,4,4,6,5,5,3,4,4,4,2,2,1
Michelle W Singer,,,,,,,,,0,27,29,26,25,25,5,5,4,5,5,2,3,3,2,1,1,1
Vincent Hughes,,,,,,,,,,0,26,25,25,23,3,2,2,3,3,1,1,2,1,1,1,1
Mark Aronchick,,,,,,,,,,,0,25,23,26,3,3,3,3,4,1,2,1,2,0,0,1
Joe Foster,,,,,,,,,,,,0,21,23,3,1,2,4,2,2,1,2,4,3,2,1
Nicole Allen White,,,,,,,,,,,,,0,19,3,4,4,5,5,2,3,3,1,2,1,1
Mary Jo Daley,,,,,,,,,,,,,,0,3,2,2,2,3,1,1,1,2,0,0,1
Yasmeen Kaboud,,,,,,,,,,,,,,,1,18,10,9,9,8,10,9,7,8,8,1
Lou Agre,,,,,,,,,,,,,,,,0,11,10,11,8,11,8,7,8,8,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,11,11,10,12,11,8,9,9,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,9,8,11,9,8,9,9,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,9,10,8,7,7,7,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,1,9,9,8,7,8,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,9,8,8,9,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,6,8,8,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,,0,8,8,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,9,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,82,70,51,43,40,38,34,34,33,32,30,29,28,27,26,20,15,14,13,12,12,12,11,11,10,1
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Leslie Acosta,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Mark Aronchick,Ken Washington,Mary Jo Daley,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,Margaret Lenzi,Waleed Shahid,William Leopold,2
Leslie Acosta,20,95,73,66,64,58,57,56,54,51,52,49,49,48,34,26,22,20,19,19,17,17,15,15,13,2
Cindy Bass,,7,75,68,72,60,60,61,57,55,56,55,52,51,15,13,11,11,9,7,9,5,5,5,5,2
Malcolm Kenyatta,,,0,67,71,60,58,57,56,54,55,53,52,50,16,14,12,12,10,9,9,7,6,5,5,2
Katherine J Gilmore,,,,0,65,55,52,55,52,53,52,51,49,50,15,11,7,9,8,7,6,5,5,3,5,2
Jerry T Jordan,,,,,0,60,57,56,55,52,53,52,51,48,15,10,8,10,7,6,8,3,5,3,5,2
Vincent Hughes,,,,,,0,58,57,55,51,53,50,52,49,9,5,7,9,5,5,5,4,4,2,3,2
Blondell Reynolds Brown,,,,,,,1,55,54,48,52,50,51,47,7,3,5,7,3,4,4,4,4,2,3,2
Michelle W Singer,,,,,,,,0,54,52,51,52,53,49,6,4,5,8,4,3,3,3,3,2,3,2
Nicole Allen White,,,,,,,,,0,49,49,49,50,47,7,3,5,6,3,2,3,1,5,3,3,2
Mark Aronchick,,,,,,,,,,0,50,54,48,48,8,6,8,7,7,5,6,2,4,2,4,2
Ken Washington,,,,,,,,,,,0,50,46,48,7,4,5,7,3,4,3,2,2,2,2,2
Mary Jo Daley,,,,,,,,,,,,0,48,47,5,2,4,4,4,3,4,0,3,0,3,2
Joe Foster,,,,,,,,,,,,,0,46,5,2,3,4,2,2,1,1,3,0,2,2
Heather A Steinmiller,,,,,,,,,,,,,,0,6,4,4,4,4,3,2,2,2,1,3,2
Yasmeen Kaboud,,,,,,,,,,,,,,,3,23,17,15,16,17,16,13,12,13,11,2
Lou Agre,,,,,,,,,,,,,,,,2,19,16,18,16,17,13,12,13,11,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,16,18,18,17,13,12,14,11,2
Gwen Snyder,,,,,,,,,,,,,,,,,,0,15,15,16,14,12,11,10,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,16,17,13,12,12,11,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,16,15,11,13,11,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,12,12,11,11,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,11,12,10,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,11,10,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,10,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,147,113,83,75,74,64,63,63,60,58,57,57,54,53,39,30,23,21,20,20,19,17,15,15,14,2
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Malcolm Kenyatta,Joe Foster,Michelle W Singer,Mary Jo Daley,Nicole Allen White,Heather A Steinmiller,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Vincent Hughes,Lou Agre,Yasmeen Kaboud,Carol Rose Fleischman,Ariana Flores Gordon,Margaret Lenzi,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,William Leopold,Gwen Snyder,3
Leslie Acosta,25,102,74,71,67,64,65,62,63,61,62,58,58,57,24,21,15,14,13,12,11,11,11,8,6,3
Cindy Bass,,3,74,69,68,63,65,64,62,62,62,59,58,58,15,14,8,8,7,7,7,7,3,4,2,3
Katherine J Gilmore,,,0,69,67,58,62,63,57,63,61,58,59,57,12,12,6,7,4,7,5,5,3,4,2,3
Jerry T Jordan,,,,1,62,54,60,57,53,58,56,55,56,53,11,12,7,6,4,5,7,4,1,2,1,3
Malcolm Kenyatta,,,,,0,55,57,57,54,57,56,53,54,53,13,13,7,8,5,8,6,6,4,4,3,3
Joe Foster,,,,,,1,62,55,60,58,57,55,53,57,3,2,2,4,9,2,2,4,4,2,2,3
Michelle W Singer,,,,,,,0,58,60,61,59,59,57,57,2,2,2,3,6,2,2,4,1,1,1,3
Mary Jo Daley,,,,,,,,0,55,57,59,55,54,53,7,8,7,9,6,7,6,5,4,4,2,3
Nicole Allen White,,,,,,,,,0,57,56,53,53,53,4,3,2,6,8,3,3,6,4,3,1,3
Heather A Steinmiller,,,,,,,,,,0,58,56,57,56,3,3,2,4,4,3,2,4,2,3,0,3
Ken Washington,,,,,,,,,,,0,56,56,55,5,5,5,7,5,5,4,4,3,3,2,3
Blondell Reynolds Brown,,,,,,,,,,,,0,51,55,1,1,1,3,5,1,0,2,1,2,1,3
Mark Aronchick,,,,,,,,,,,,,0,52,4,4,3,4,2,4,3,5,1,1,1,3
Vincent Hughes,,,,,,,,,,,,,,0,1,0,0,2,5,0,0,2,1,0,0,3
Lou Agre,,,,,,,,,,,,,,,0,17,13,13,8,13,11,10,8,7,6,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,14,11,6,13,12,9,9,8,7,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,1,11,7,13,12,9,8,7,7,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,7,12,11,8,9,7,6,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,6,7,7,8,5,5,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,11,9,9,8,7,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,8,7,6,6,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,7,6,5,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,8,6,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,5,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,149,110,79,76,71,68,68,66,65,64,64,61,60,60,26,23,18,17,15,14,14,13,12,9,7,3
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Joe Foster,Mary Jo Daley,Nicole Allen White,Heather A Steinmiller,Ken Washington,Michelle W Singer,Mark Aronchick,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Margaret Lenzi,Waleed Shahid,Gwen Snyder,Hamdi Soysal,Tonya Diane Bah,Carol Rose Fleischman,William Leopold,7
Leslie Acosta,23,94,72,70,68,58,54,55,51,51,50,50,49,46,18,16,10,8,9,7,7,6,7,5,4,7
Cindy Bass,,6,71,71,66,60,55,54,52,51,50,50,49,45,13,14,7,5,6,5,4,3,4,3,1,7
Katherine J Gilmore,,,2,68,65,53,50,54,52,49,50,48,49,48,9,10,5,4,3,2,1,1,2,2,0,7
Malcolm Kenyatta,,,,0,64,55,53,55,54,51,51,50,50,47,10,12,6,4,5,3,3,2,4,2,1,7
Jerry T Jordan,,,,,0,52,49,54,51,50,51,49,49,46,10,12,7,6,6,5,3,4,4,4,2,7
Vincent Hughes,,,,,,0,56,54,50,51,49,48,47,44,4,4,5,3,6,3,4,1,3,1,0,7
Blondell Reynolds Brown,,,,,,,0,51,47,48,47,45,45,44,1,3,3,2,5,2,3,1,2,1,0,7
Joe Foster,,,,,,,,0,51,52,52,47,49,46,3,4,6,5,5,3,2,2,3,3,1,7
Mary Jo Daley,,,,,,,,,0,48,48,48,47,47,3,3,5,2,4,3,2,2,4,1,1,7
Nicole Allen White,,,,,,,,,,0,48,46,46,43,1,4,3,3,4,2,1,2,3,1,1,7
Heather A Steinmiller,,,,,,,,,,,0,46,46,44,3,4,5,4,5,3,2,2,3,2,1,7
Ken Washington,,,,,,,,,,,,0,45,43,3,5,5,3,5,4,2,3,3,2,1,7
Michelle W Singer,,,,,,,,,,,,,0,43,2,2,4,3,3,2,1,0,1,1,0,7
Mark Aronchick,,,,,,,,,,,,,,0,2,2,5,1,4,3,2,2,3,1,1,7
Yasmeen Kaboud,,,,,,,,,,,,,,,0,14,8,6,7,8,7,6,6,5,5,7
Lou Agre,,,,,,,,,,,,,,,,1,6,6,8,7,6,7,6,5,6,7
Sherrie Cohen,,,,,,,,,,,,,,,,,0,7,7,7,7,7,6,7,5,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,5,5,5,7,4,7,4,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,6,7,6,6,5,5,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,6,7,6,5,6,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,6,6,5,5,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,4,6,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,0,4,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,136,109,79,75,71,63,59,58,54,54,53,51,51,49,21,20,12,11,11,10,9,9,9,7,6,7
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Yasmeen Kaboud,Jerry T Jordan,Lou Agre,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Mary Jo Daley,Ariana Flores Gordon,Vincent Hughes,Sherrie Cohen,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Tonya Diane Bah,Margaret Lenzi,William Leopold,Waleed Shahid,8
Leslie Acosta,16,111,69,68,61,61,57,38,38,34,35,33,33,32,30,31,30,24,26,25,25,22,21,20,19,8
Cindy Bass,,6,64,65,35,57,36,34,36,33,36,17,33,18,29,28,27,25,14,14,14,10,11,9,7,8
Katherine J Gilmore,,,1,61,30,52,31,28,28,33,35,12,27,12,26,25,23,22,9,7,9,7,6,5,3,8
Malcolm Kenyatta,,,,1,31,53,32,30,31,33,34,13,30,15,29,26,27,24,12,11,12,8,9,7,4,8
Yasmeen Kaboud,,,,,2,27,39,8,7,7,6,24,2,23,4,4,8,4,20,19,20,15,15,16,13,8
Jerry T Jordan,,,,,,1,27,24,24,29,28,8,22,9,23,21,23,21,7,7,9,3,5,3,2,8
Lou Agre,,,,,,,1,10,4,6,9,24,3,22,4,3,5,2,20,20,20,20,15,18,15,8
Ken Washington,,,,,,,,0,27,27,28,11,25,11,24,26,23,23,9,7,10,7,8,6,5,8
Blondell Reynolds Brown,,,,,,,,,0,26,24,5,32,8,28,26,25,23,5,5,4,2,6,3,2,8
Mark Aronchick,,,,,,,,,,0,32,6,24,9,24,22,23,23,6,5,8,3,4,2,2,8
Mary Jo Daley,,,,,,,,,,,0,8,25,9,24,22,21,21,7,6,9,5,5,4,3,8
Ariana Flores Gordon,,,,,,,,,,,,0,3,28,4,6,6,2,24,22,22,20,17,19,16,8
Vincent Hughes,,,,,,,,,,,,,0,7,27,27,23,22,3,2,3,2,4,3,1,8
Sherrie Cohen,,,,,,,,,,,,,,0,7,7,9,5,25,22,25,19,19,21,15,8
Michelle W Singer,,,,,,,,,,,,,,,0,25,22,22,4,5,4,3,5,3,2,8
Nicole Allen White,,,,,,,,,,,,,,,,0,24,21,5,4,4,2,5,4,3,8
Joe Foster,,,,,,,,,,,,,,,,,0,22,7,7,8,4,9,6,6,8
Heather A Steinmiller,,,,,,,,,,,,,,,,,,1,3,2,4,0,4,2,1,8
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,1,22,21,16,17,17,15,8
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,19,15,14,14,16,8
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,17,17,18,14,8
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,17,18,15,8
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,18,14,8
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,15,8
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,185,121,74,74,65,64,59,42,40,37,37,35,35,34,31,31,30,29,28,26,26,24,22,21,20,8
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Nicole Allen White,Joe Foster,Mark Aronchick,Blondell Reynolds Brown,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Heather A Steinmiller,Lou Agre,Yasmeen Kaboud,Sherrie Cohen,William Leopold,Ariana Flores Gordon,Hamdi Soysal,Carol Rose Fleischman,Gwen Snyder,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,11
Leslie Acosta,7,122,107,100,93,85,84,83,84,82,79,80,80,77,31,33,22,19,19,19,19,15,16,16,15,11
Cindy Bass,,2,120,117,108,100,100,100,97,95,96,95,92,93,22,23,14,11,11,11,11,8,6,8,7,11
Katherine J Gilmore,,,1,115,106,99,95,96,96,94,94,94,93,89,19,19,10,8,7,8,7,6,6,6,6,11
Malcolm Kenyatta,,,,0,103,94,96,95,94,92,93,93,90,89,18,19,10,9,7,9,8,7,5,7,6,11
Jerry T Jordan,,,,,0,85,86,87,86,84,86,86,82,85,15,16,9,7,6,8,7,6,5,5,6,11
Ken Washington,,,,,,0,91,92,92,87,90,87,86,85,7,6,8,7,5,5,5,4,4,5,5,11
Nicole Allen White,,,,,,,1,97,91,93,89,91,91,92,5,6,7,8,3,4,4,3,3,6,5,11
Joe Foster,,,,,,,,0,90,92,89,92,89,91,2,2,3,4,1,1,1,0,1,3,3,11
Mark Aronchick,,,,,,,,,0,86,93,87,86,85,6,5,8,5,5,6,5,3,2,3,3,11
Blondell Reynolds Brown,,,,,,,,,,0,86,88,90,88,3,4,4,5,1,2,1,1,0,3,1,11
Mary Jo Daley,,,,,,,,,,,0,86,85,84,4,4,7,4,4,5,4,2,0,2,2,11
Michelle W Singer,,,,,,,,,,,,0,88,88,3,3,2,4,0,1,0,0,1,1,2,11
Vincent Hughes,,,,,,,,,,,,,0,85,5,6,6,7,3,4,3,3,2,5,4,11
Heather A Steinmiller,,,,,,,,,,,,,,0,3,3,3,5,1,1,1,0,1,3,3,11
Lou Agre,,,,,,,,,,,,,,,2,34,21,20,19,20,21,22,21,20,18,11
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,20,19,17,18,19,20,18,18,16,11
Sherrie Cohen,,,,,,,,,,,,,,,,,0,21,21,22,23,20,18,18,17,11
William Leopold,,,,,,,,,,,,,,,,,,0,17,19,19,20,20,20,19,11
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,19,20,18,16,16,15,11
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,21,20,17,17,16,11
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,19,17,18,16,11
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,19,19,18,11
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,19,19,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,18,11
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,156,150,132,121,111,102,102,100,100,97,96,95,95,94,43,42,27,26,24,24,23,23,22,22,21,11
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,13
,Leslie Acosta,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Blondell Reynolds Brown,Ken Washington,Lou Agre,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Joe Foster,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Tonya Diane Bah,William Leopold,Gwen Snyder,Carol Rose Fleischman,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,13
Leslie Acosta,20,92,66,67,64,53,44,42,42,41,42,42,40,41,38,40,23,22,21,22,22,20,23,20,19,13
Cindy Bass,,9,72,74,72,30,52,51,25,50,48,47,46,44,45,44,11,10,8,9,9,8,7,6,5,13
Malcolm Kenyatta,,,2,68,66,27,49,49,25,48,46,46,46,44,42,42,10,11,7,10,7,8,8,6,6,13
Katherine J Gilmore,,,,0,69,22,49,50,23,47,46,43,43,45,42,45,6,7,4,5,4,5,6,4,3,13
Jerry T Jordan,,,,,1,25,45,46,22,44,43,40,41,42,42,42,6,7,4,5,4,5,4,4,4,13
Yasmeen Kaboud,,,,,,0,7,6,40,6,8,9,10,7,8,6,22,23,25,22,24,21,21,20,22,13
Blondell Reynolds Brown,,,,,,,1,44,7,45,42,44,42,40,40,40,4,3,1,5,3,2,2,2,1,13
Ken Washington,,,,,,,,0,5,46,46,43,41,41,42,40,3,3,2,3,0,2,4,2,0,13
Lou Agre,,,,,,,,,3,5,5,7,8,5,7,4,23,24,23,24,23,21,21,22,21,13
Mark Aronchick,,,,,,,,,,0,48,43,41,40,40,41,4,3,2,4,2,3,3,2,0,13
Mary Jo Daley,,,,,,,,,,,0,44,40,40,39,40,2,3,4,4,2,3,4,2,0,13
Vincent Hughes,,,,,,,,,,,,0,44,38,40,38,3,4,6,7,4,4,5,5,1,13
Joe Foster,,,,,,,,,,,,,0,39,38,37,4,6,7,7,7,5,6,5,3,13
Michelle W Singer,,,,,,,,,,,,,,0,36,41,4,4,3,4,3,3,5,2,3,13
Nicole Allen White,,,,,,,,,,,,,,,0,37,7,5,5,7,4,4,4,5,3,13
Heather A Steinmiller,,,,,,,,,,,,,,,,0,3,3,2,3,1,2,3,1,0,13
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,21,20,21,21,20,19,19,20,13
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,21,21,21,20,20,18,19,13
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,22,23,21,20,22,21,13
William Leopold,,,,,,,,,,,,,,,,,,,,0,21,19,20,21,20,13
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,20,18,20,21,13
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,0,18,19,19,13
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,18,18,13
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,19,13
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,152,117,83,79,77,59,54,53,51,51,51,51,50,48,48,46,30,27,27,27,26,25,25,24,24,13
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,19
,Leslie Acosta,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Vincent Hughes,Ken Washington,Blondell Reynolds Brown,Mary Jo Daley,Michelle W Singer,Heather A Steinmiller,Mark Aronchick,Nicole Allen White,Joe Foster,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Waleed Shahid,William Leopold,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,19
Leslie Acosta,9,127,108,98,97,83,85,82,79,81,80,78,78,78,41,43,26,25,24,24,23,22,23,22,22,19
Cindy Bass,,4,108,104,100,84,89,87,87,85,84,84,80,81,27,24,13,10,11,11,9,9,9,10,8,19
Malcolm Kenyatta,,,0,100,96,80,83,81,83,81,81,82,78,77,24,20,11,9,10,8,7,6,8,8,8,19
Jerry T Jordan,,,,0,95,81,82,82,81,82,82,81,76,78,21,18,9,7,8,7,6,6,6,7,5,19
Katherine J Gilmore,,,,,0,77,80,79,80,78,77,78,76,76,16,17,8,6,5,6,4,5,5,6,4,19
Vincent Hughes,,,,,,1,79,82,74,80,80,76,76,80,11,8,6,6,7,5,6,4,5,8,3,19
Ken Washington,,,,,,,0,81,82,80,78,80,77,76,14,8,8,8,6,7,5,6,6,6,5,19
Blondell Reynolds Brown,,,,,,,,1,76,83,83,77,79,81,8,5,5,3,4,5,3,2,2,5,3,19
Mary Jo Daley,,,,,,,,,0,78,75,77,74,74,11,7,6,4,4,4,3,3,4,5,2,19
Michelle W Singer,,,,,,,,,,0,83,77,77,80,8,4,4,2,3,3,2,1,2,4,1,19
