col_1,col_2,col_3,col_4,division
,President Of The United States - Democrat,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Hillary Clinton,"2,398",0,0,All
Bernie Sanders,,"1,984",0,All
Roque Rocky De La Fuente,,,69,All
Total,"2,398","1,984",69,All
,President Of The United States - Democrat,,,1
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,1
Bernie Sanders,74,0,0,1
Hillary Clinton,,72,0,1
Roque Rocky De La Fuente,,,4,1
Total,74,72,4,1
,President Of The United States - Democrat,,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,2
Hillary Clinton,106,0,0,2
Bernie Sanders,,96,0,2
Roque Rocky De La Fuente,,,5,2
Total,106,96,5,2
,President Of The United States - Democrat,,,3
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,3
Hillary Clinton,84,0,0,3
Bernie Sanders,,58,0,3
Roque Rocky De La Fuente,,,1,3
Total,84,58,1,3
,President Of The United States - Democrat,,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Hillary Clinton,93,0,0,4
Bernie Sanders,,62,0,4
Roque Rocky De La Fuente,,,2,4
Total,93,62,2,4
,President Of The United States - Democrat,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,5
Hillary Clinton,73,0,0,5
Bernie Sanders,,53,0,5
Roque Rocky De La Fuente,,,0,5
Total,73,53,0,5
,President Of The United States - Democrat,,,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,6
Hillary Clinton,206,0,0,6
Bernie Sanders,,100,0,6
Roque Rocky De La Fuente,,,0,6
Total,206,100,0,6
,President Of The United States - Democrat,,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,7
Hillary Clinton,108,0,0,7
Bernie Sanders,,51,0,7
Roque Rocky De La Fuente,,,3,7
Total,108,51,3,7
,President Of The United States - Democrat,,,8
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,8
Hillary Clinton,120,0,0,8
Bernie Sanders,,73,0,8
Roque Rocky De La Fuente,,,0,8
Total,120,73,0,8
,President Of The United States - Democrat,,,9
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,9
Hillary Clinton,60,0,0,9
Bernie Sanders,,50,0,9
Roque Rocky De La Fuente,,,5,9
Total,60,50,5,9
,President Of The United States - Democrat,,,10
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,10
Hillary Clinton,94,0,0,10
Bernie Sanders,,86,0,10
Roque Rocky De La Fuente,,,4,10
Total,94,86,4,10
,President Of The United States - Democrat,,,11
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,11
Hillary Clinton,91,0,0,11
Bernie Sanders,,87,0,11
Roque Rocky De La Fuente,,,0,11
Total,91,87,0,11
,President Of The United States - Democrat,,,12
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,12
Bernie Sanders,88,0,0,12
Hillary Clinton,,78,0,12
Roque Rocky De La Fuente,,,2,12
Total,88,78,2,12
,President Of The United States - Democrat,,,13
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,13
Bernie Sanders,84,0,0,13
Hillary Clinton,,65,0,13
Roque Rocky De La Fuente,,,7,13
Total,84,65,7,13
,President Of The United States - Democrat,,,14
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,14
Bernie Sanders,74,0,0,14
Hillary Clinton,,58,0,14
Roque Rocky De La Fuente,,,3,14
Total,74,58,3,14
,President Of The United States - Democrat,,,15
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,15
Bernie Sanders,79,0,0,15
Hillary Clinton,,70,0,15
Roque Rocky De La Fuente,,,2,15
Total,79,70,2,15
,President Of The United States - Democrat,,,16
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,16
Bernie Sanders,65,0,0,16
Hillary Clinton,,59,0,16
Roque Rocky De La Fuente,,,3,16
Total,65,59,3,16
,President Of The United States - Democrat,,,17
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,17
Hillary Clinton,100,0,0,17
Bernie Sanders,,76,0,17
Roque Rocky De La Fuente,,,7,17
Total,100,76,7,17
,President Of The United States - Democrat,,,18
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,18
Hillary Clinton,85,0,0,18
Bernie Sanders,,81,0,18
Roque Rocky De La Fuente,,,3,18
Total,85,81,3,18
,President Of The United States - Democrat,,,19
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,19
Bernie Sanders,72,0,0,19
Hillary Clinton,,46,0,19
Roque Rocky De La Fuente,,,4,19
Total,72,46,4,19
,President Of The United States - Democrat,,,20
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,20
Hillary Clinton,63,0,0,20
Bernie Sanders,,48,0,20
Roque Rocky De La Fuente,,,0,20
Total,63,48,0,20
,President Of The United States - Democrat,,,21
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,21
Hillary Clinton,72,0,0,21
Bernie Sanders,,53,0,21
Roque Rocky De La Fuente,,,2,21
Total,72,53,2,21
,President Of The United States - Democrat,,,22
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,22
Hillary Clinton,75,0,0,22
Bernie Sanders,,66,0,22
Roque Rocky De La Fuente,,,1,22
Total,75,66,1,22
,President Of The United States - Democrat,,,23
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,23
Hillary Clinton,103,0,0,23
Bernie Sanders,,93,0,23
Roque Rocky De La Fuente,,,1,23
Total,103,93,1,23
,President Of The United States - Democrat,,,24
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,24
Hillary Clinton,57,0,0,24
Bernie Sanders,,44,0,24
Roque Rocky De La Fuente,,,2,24
Total,57,44,2,24
,President Of The United States - Democrat,,,25
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,25
Bernie Sanders,63,0,0,25
Hillary Clinton,,60,0,25
Roque Rocky De La Fuente,,,0,25
Total,63,60,0,25
,President Of The United States - Democrat,,,26
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,26
Hillary Clinton,106,0,0,26
Bernie Sanders,,60,0,26
Roque Rocky De La Fuente,,,2,26
Total,106,60,2,26
,President Of The United States - Democrat,,,27
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,27
Hillary Clinton,125,0,0,27
Bernie Sanders,,89,0,27
Roque Rocky De La Fuente,,,1,27
