col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Maria P Donatucci,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Cathy Brady,Ryan N Boyer,Leanne Krueger Braneky,Jennifer Lentz,Angel Cruz,Ted Kirsch,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,All
Maria P Donatucci,314,"2,811","2,187","1,838","1,787","1,783","1,733","1,727","1,737","1,655","1,562","1,337","1,057",868,729,681,586,All
Thaddeus Kirkland,,87,"2,285","1,995","1,899","1,868","1,876","1,901","1,814","1,725","1,661",489,483,339,245,218,176,All
Blake Rutherford,,,25,"1,813","1,709","1,743","1,776","1,726","1,736","1,639","1,555",400,398,279,195,160,137,All
Anne Wakabayashi,,,,6,"1,827","1,773","1,796","1,853","1,791","1,653","1,581",283,284,271,189,159,140,All
Maria Quinones Sanchez,,,,,4,"1,739","1,656","1,795","1,670","1,716","1,641",233,220,236,200,190,160,All
Cathy Brady,,,,,,9,"1,747","1,742","1,714","1,672","1,618",265,241,252,155,164,112,All
Ryan N Boyer,,,,,,,4,"1,687","1,735","1,619","1,571",278,262,250,184,150,136,All
Leanne Krueger Braneky,,,,,,,,0,"1,685","1,633","1,578",239,239,229,165,141,119,All
Jennifer Lentz,,,,,,,,,1,"1,666","1,575",307,305,310,207,183,154,All
Angel Cruz,,,,,,,,,,1,"1,610",226,208,214,190,179,143,All
Ted Kirsch,,,,,,,,,,,1,155,147,151,130,128,110,All
H Douglass Brown,,,,,,,,,,,,35,998,864,725,683,605,All
Peter Cutty,,,,,,,,,,,,,4,779,672,617,577,All
Amanda Mcillmurray,,,,,,,,,,,,,,2,723,677,593,All
Kat Richter,,,,,,,,,,,,,,,2,641,590,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,2,560,All
Jacob Adeniran,,,,,,,,,,,,,,,,,0,All
Total,"4,380","3,283","2,542","2,162","2,102","2,079","2,040","2,033","2,003","1,911","1,809","1,519","1,187",990,833,780,675,All
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Maria P Donatucci,Thaddeus Kirkland,Blake Rutherford,Ryan N Boyer,Anne Wakabayashi,Jennifer Lentz,Maria Quinones Sanchez,Cathy Brady,Ted Kirsch,Angel Cruz,H Douglass Brown,Leanne Krueger Braneky,Amanda Mcillmurray,Kat Richter,Peter Cutty,Katherine Hunter Snyder,Jacob Adeniran,1
Maria P Donatucci,5,58,42,38,36,34,36,35,33,32,31,30,15,12,12,11,9,1
Thaddeus Kirkland,,1,42,38,40,37,36,34,33,32,10,33,6,3,5,2,3,1
Blake Rutherford,,,1,36,37,35,31,31,32,31,8,31,5,4,4,3,3,1
Ryan N Boyer,,,,0,37,36,33,32,32,32,7,31,7,6,5,5,4,1
Anne Wakabayashi,,,,,0,36,34,33,33,31,7,34,7,5,4,3,3,1
Jennifer Lentz,,,,,,0,32,30,31,29,7,30,6,5,5,3,4,1
Maria Quinones Sanchez,,,,,,,0,33,34,33,5,31,5,4,3,3,2,1
Cathy Brady,,,,,,,,0,32,29,4,28,4,3,2,2,2,1
Ted Kirsch,,,,,,,,,0,32,4,29,4,4,1,3,1,1
Angel Cruz,,,,,,,,,,0,3,30,3,2,1,3,2,1
H Douglass Brown,,,,,,,,,,,1,4,14,12,14,10,9,1
Leanne Krueger Braneky,,,,,,,,,,,,0,5,3,2,2,2,1
Amanda Mcillmurray,,,,,,,,,,,,,0,13,11,12,10,1
Kat Richter,,,,,,,,,,,,,,0,10,11,9,1
Peter Cutty,,,,,,,,,,,,,,,0,8,9,1
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,9,1
Jacob Adeniran,,,,,,,,,,,,,,,,,0,1
Total,94,64,49,43,42,40,40,39,37,35,35,34,17,14,14,12,10,1
,Representative In The General Assembly 185th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,15
,Maria P Donatucci,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Cathy Brady,Jennifer Lentz,Maria Quinones Sanchez,Ryan N Boyer,H Douglass Brown,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,15
Maria P Donatucci,3,45,45,37,36,35,34,30,22,27,27,26,15,14,11,8,7,15
Thaddeus Kirkland,,4,40,28,26,27,27,24,6,26,21,24,5,5,3,2,3,15
Blake Rutherford,,,0,32,30,28,30,28,6,28,22,25,6,4,2,2,2,15
Anne Wakabayashi,,,,0,33,31,32,29,2,27,24,24,4,2,2,2,2,15
Cathy Brady,,,,,0,31,30,27,4,26,26,23,6,3,2,2,1,15
Jennifer Lentz,,,,,,0,30,27,6,25,26,25,7,4,4,2,1,15
Maria Quinones Sanchez,,,,,,,0,26,4,25,23,24,6,3,3,3,3,15
Ryan N Boyer,,,,,,,,0,3,23,22,22,4,1,2,1,1,15
H Douglass Brown,,,,,,,,,1,1,3,2,17,18,14,12,9,15
Leanne Krueger Braneky,,,,,,,,,,0,22,24,3,1,1,1,2,15
Angel Cruz,,,,,,,,,,,0,21,4,2,2,0,0,15
Ted Kirsch,,,,,,,,,,,,0,3,2,1,2,2,15
Amanda Mcillmurray,,,,,,,,,,,,,0,13,14,12,9,15
Peter Cutty,,,,,,,,,,,,,,0,11,10,9,15
