col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,All
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,All
Donna Bullock,9,0,0,0,43,46,38,28,All
Jamar Izzo Izzard,,0,0,0,5,3,6,2,All
Jimmie Moore,,,1,0,2,3,0,2,All
Donnell L Jones,,,,0,0,0,0,0,All
Dwight Evans,,,,,7,0,0,0,All
Dan Muroff,,,,,,4,0,0,All
Chaka Fattah,,,,,,,6,0,All
Brian Anthony Gordon,,,,,,,,5,All
Total,164,16,8,0,57,56,50,37,All
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,15
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,15
Donna Bullock,9,0,0,0,43,46,38,28,15
Jamar Izzo Izzard,,0,0,0,5,3,6,2,15
Jimmie Moore,,,1,0,2,3,0,2,15
Donnell L Jones,,,,0,0,0,0,0,15
Dwight Evans,,,,,7,0,0,0,15
Dan Muroff,,,,,,4,0,0,15
Chaka Fattah,,,,,,,6,0,15
Brian Anthony Gordon,,,,,,,,5,15
Total,164,16,8,0,57,56,50,37,15
