col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,All
,Mike Driscoll,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Mike Driscoll,80,547,487,355,197,All
Katie Mcginty,,146,0,0,0,All
Joe Sestak,,,122,0,0,All
John Fetterman,,,,88,0,All
Joseph J Vodvarka,,,,,50,All
Total,"1,666",693,609,443,247,All
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,4
,Mike Driscoll,John Fetterman,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,4
Mike Driscoll,2,25,28,25,15,4
John Fetterman,,10,0,0,0,4
Joe Sestak,,,5,0,0,4
Katie Mcginty,,,,8,0,4
Joseph J Vodvarka,,,,,2,4
Total,95,35,33,33,17,4
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,6
,Mike Driscoll,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,6
Mike Driscoll,1,30,34,26,16,6
Joe Sestak,,10,0,0,0,6
Katie Mcginty,,,5,0,0,6
John Fetterman,,,,7,0,6
Joseph J Vodvarka,,,,,3,6
Total,107,40,39,33,19,6
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,8
,Mike Driscoll,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,8
Mike Driscoll,4,29,22,21,7,8
Joe Sestak,,7,0,0,0,8
Katie Mcginty,,,7,0,0,8
John Fetterman,,,,4,0,8
Joseph J Vodvarka,,,,,2,8
Total,83,36,29,25,9,8
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,9
,Mike Driscoll,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,9
Mike Driscoll,3,36,23,23,6,9
Katie Mcginty,,8,0,0,0,9
John Fetterman,,,6,0,0,9
Joe Sestak,,,,5,0,9
Joseph J Vodvarka,,,,,2,9
Total,91,44,29,28,8,9
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,,,10
,Mike Driscoll,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Mike Driscoll,3,39,34,27,11,10
