col_1,col_2,col_3,col_4,division
,Attorney General - Democrat,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Josh Shapiro,"3,592",0,0,All
Stephen A Zappala Jr,,"1,078",0,All
John Morganelli,,,419,All
Total,"3,592","1,078",419,All
,Attorney General - Democrat,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Josh Shapiro,269,0,0,1
Stephen A Zappala Jr,,45,0,1
John Morganelli,,,27,1
Total,269,45,27,1
,Attorney General - Democrat,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Josh Shapiro,223,0,0,2
Stephen A Zappala Jr,,64,0,2
John Morganelli,,,15,2
Total,223,64,15,2
,Attorney General - Democrat,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Josh Shapiro,185,0,0,3
Stephen A Zappala Jr,,81,0,3
John Morganelli,,,21,3
Total,185,81,21,3
,Attorney General - Democrat,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,4
Josh Shapiro,141,0,0,4
Stephen A Zappala Jr,,28,0,4
John Morganelli,,,19,4
Total,141,28,19,4
,Attorney General - Democrat,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,5
Josh Shapiro,185,0,0,5
Stephen A Zappala Jr,,51,0,5
John Morganelli,,,8,5
Total,185,51,8,5
,Attorney General - Democrat,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,6
Josh Shapiro,354,0,0,6
Stephen A Zappala Jr,,58,0,6
John Morganelli,,,34,6
Total,354,58,34,6
,Attorney General - Democrat,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,7
Josh Shapiro,218,0,0,7
Stephen A Zappala Jr,,45,0,7
John Morganelli,,,18,7
Total,218,45,18,7
,Attorney General - Democrat,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,8
Josh Shapiro,162,0,0,8
Stephen A Zappala Jr,,65,0,8
John Morganelli,,,13,8
Total,162,65,13,8
,Attorney General - Democrat,,,9
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,9
Josh Shapiro,168,0,0,9
Stephen A Zappala Jr,,66,0,9
John Morganelli,,,34,9
Total,168,66,34,9
,Attorney General - Democrat,,,10
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,10
Josh Shapiro,174,0,0,10
Stephen A Zappala Jr,,73,0,10
John Morganelli,,,25,10
Total,174,73,25,10
,Attorney General - Democrat,,,11
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,11
Josh Shapiro,119,0,0,11
Stephen A Zappala Jr,,67,0,11
John Morganelli,,,28,11
Total,119,67,28,11
,Attorney General - Democrat,,,12
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,12
Josh Shapiro,164,0,0,12
Stephen A Zappala Jr,,52,0,12
John Morganelli,,,29,12
Total,164,52,29,12
,Attorney General - Democrat,,,13
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,13
Josh Shapiro,148,0,0,13
Stephen A Zappala Jr,,56,0,13
John Morganelli,,,23,13
Total,148,56,23,13
,Attorney General - Democrat,,,14
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,14
Josh Shapiro,185,0,0,14
Stephen A Zappala Jr,,64,0,14
John Morganelli,,,18,14
Total,185,64,18,14
,Attorney General - Democrat,,,15
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,15
Josh Shapiro,144,0,0,15
Stephen A Zappala Jr,,40,0,15
John Morganelli,,,24,15
Total,144,40,24,15
,Attorney General - Democrat,,,16
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,16
Josh Shapiro,206,0,0,16
Stephen A Zappala Jr,,47,0,16
John Morganelli,,,12,16
Total,206,47,12,16
,Attorney General - Democrat,,,17
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,17
Josh Shapiro,161,0,0,17
Stephen A Zappala Jr,,52,0,17
John Morganelli,,,27,17
Total,161,52,27,17
,Attorney General - Democrat,,,18
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,18
Josh Shapiro,222,0,0,18
Stephen A Zappala Jr,,69,0,18
John Morganelli,,,28,18
Total,222,69,28,18
,Attorney General - Democrat,,,19
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,19
Josh Shapiro,164,0,0,19
Stephen A Zappala Jr,,55,0,19
John Morganelli,,,16,19
Total,164,55,16,19
