col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,State Treasurer - Republican,All
,Jim Pio,Otto Voit,All
Jim Pio,12,68,All
Otto Voit,,6,All
Total,80,74,All
,Representative In The General Assembly 172nd District - Republican,State Treasurer - Republican,19
,Jim Pio,Otto Voit,19
Jim Pio,4,23,19
Otto Voit,,3,19
Total,27,26,19
,Representative In The General Assembly 172nd District - Republican,State Treasurer - Republican,23
,Jim Pio,Otto Voit,23
Jim Pio,6,26,23
Otto Voit,,2,23
Total,32,28,23
,Representative In The General Assembly 172nd District - Republican,State Treasurer - Republican,24
,Jim Pio,Otto Voit,24
Jim Pio,2,19,24
Otto Voit,,1,24
Total,21,20,24
