col_1,col_2,col_3,division
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,All
,Martina White,Pat Toomey,All
Martina White,333,"1,858",All
Pat Toomey,,203,All
Total,"2,191","2,061",All
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,1
,Pat Toomey,Martina White,1
Pat Toomey,2,17,1
Martina White,,0,1
Total,19,17,1
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,2
,Martina White,Pat Toomey,2
Martina White,3,13,2
Pat Toomey,,1,2
Total,16,14,2
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,3
,Martina White,Pat Toomey,3
Martina White,11,51,3
Pat Toomey,,4,3
Total,62,55,3
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,4
,Martina White,Pat Toomey,4
Martina White,26,142,4
Pat Toomey,,8,4
Total,168,150,4
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,5
,Martina White,Pat Toomey,5
Martina White,18,111,5
Pat Toomey,,7,5
Total,129,118,5
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,6
,Pat Toomey,Martina White,6
Pat Toomey,11,56,6
Martina White,,8,6
Total,67,64,6
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,7
,Martina White,Pat Toomey,7
Martina White,13,66,7
Pat Toomey,,5,7
Total,79,71,7
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,8
,Martina White,Pat Toomey,8
Martina White,7,45,8
Pat Toomey,,5,8
Total,52,50,8
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,12
,Pat Toomey,Martina White,12
Pat Toomey,8,37,12
Martina White,,6,12
Total,45,43,12
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,14
,Martina White,Pat Toomey,14
Martina White,15,41,14
Pat Toomey,,5,14
Total,56,46,14
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,15
,Martina White,Pat Toomey,15
Martina White,2,18,15
Pat Toomey,,2,15
Total,20,20,15
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,18
,Martina White,Pat Toomey,18
Martina White,6,27,18
Pat Toomey,,3,18
Total,33,30,18
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,20
,Martina White,Pat Toomey,20
Martina White,8,43,20
Pat Toomey,,0,20
Total,51,43,20
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,21
,Pat Toomey,Martina White,21
Pat Toomey,10,42,21
Martina White,,6,21
Total,52,48,21
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,22
,Martina White,Pat Toomey,22
Martina White,9,59,22
Pat Toomey,,9,22
Total,68,68,22
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,23
,Martina White,Pat Toomey,23
Martina White,17,62,23
Pat Toomey,,5,23
Total,79,67,23
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,24
,Martina White,Pat Toomey,24
Martina White,30,101,24
Pat Toomey,,7,24
Total,131,108,24
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,25
,Martina White,Pat Toomey,25
Martina White,8,51,25
Pat Toomey,,5,25
Total,59,56,25
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,27
,Martina White,Pat Toomey,27
Martina White,9,41,27
Pat Toomey,,4,27
Total,50,45,27
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,29
,Martina White,Pat Toomey,29
Martina White,16,106,29
Pat Toomey,,7,29
Total,122,113,29
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,30
,Pat Toomey,Martina White,30
Pat Toomey,7,42,30
Martina White,,2,30
Total,49,44,30
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,31
,Pat Toomey,Martina White,31
Pat Toomey,7,48,31
Martina White,,5,31
Total,55,53,31
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,32
,Martina White,Pat Toomey,32
Martina White,3,18,32
Pat Toomey,,0,32
Total,21,18,32
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,33
,Martina White,Pat Toomey,33
Martina White,4,27,33
Pat Toomey,,2,33
Total,31,29,33
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,34
,Martina White,Pat Toomey,34
Martina White,9,46,34
Pat Toomey,,9,34
Total,55,55,34
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,35
,Martina White,Pat Toomey,35
Martina White,19,68,35
Pat Toomey,,7,35
Total,87,75,35
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,36
,Pat Toomey,Martina White,36
Pat Toomey,4,16,36
Martina White,,1,36
Total,20,17,36
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,37
,Martina White,Pat Toomey,37
Martina White,9,42,37
Pat Toomey,,6,37
Total,51,48,37
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,38
,Pat Toomey,Martina White,38
Pat Toomey,3,13,38
Martina White,,1,38
Total,16,14,38
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,39
,Martina White,Pat Toomey,39
Martina White,16,110,39
Pat Toomey,,11,39
Total,126,121,39
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,40
,Pat Toomey,Martina White,40
Pat Toomey,8,27,40
Martina White,,5,40
Total,35,32,40
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,41
,Martina White,Pat Toomey,41
Martina White,30,160,41
Pat Toomey,,13,41
Total,190,173,41
,Representative In The General Assembly 170th District - Republican,United States Senator - Republican,42
,Martina White,Pat Toomey,42
Martina White,9,34,42
Pat Toomey,,4,42
Total,43,38,42
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,43
,Pat Toomey,Martina White,43
Pat Toomey,5,42,43
Martina White,,2,43
Total,47,44,43
,United States Senator - Republican,Representative In The General Assembly 170th District - Republican,44
,Pat Toomey,Martina White,44
Pat Toomey,9,36,44
Martina White,,0,44
Total,45,36,44
