col_1,col_2,division
,State Treasurer - Democrat,All
,Joe Torsella,All
Joe Torsella,"4,450",All
Total,"4,450",All
,State Treasurer - Democrat,1
,Joe Torsella,1
Joe Torsella,69,1
Total,69,1
,State Treasurer - Democrat,2
,Joe Torsella,2
Joe Torsella,63,2
Total,63,2
,State Treasurer - Democrat,3
,Joe Torsella,3
Joe Torsella,151,3
Total,151,3
,State Treasurer - Democrat,4
,Joe Torsella,4
Joe Torsella,108,4
Total,108,4
,State Treasurer - Democrat,5
,Joe Torsella,5
Joe Torsella,105,5
Total,105,5
,State Treasurer - Democrat,6
,Joe Torsella,6
Joe Torsella,92,6
Total,92,6
,State Treasurer - Democrat,7
,Joe Torsella,7
Joe Torsella,91,7
Total,91,7
,State Treasurer - Democrat,8
,Joe Torsella,8
Joe Torsella,129,8
Total,129,8
,State Treasurer - Democrat,9
,Joe Torsella,9
Joe Torsella,102,9
Total,102,9
,State Treasurer - Democrat,10
,Joe Torsella,10
Joe Torsella,104,10
Total,104,10
,State Treasurer - Democrat,11
,Joe Torsella,11
Joe Torsella,82,11
Total,82,11
,State Treasurer - Democrat,12
,Joe Torsella,12
Joe Torsella,99,12
Total,99,12
,State Treasurer - Democrat,13
,Joe Torsella,13
Joe Torsella,99,13
Total,99,13
,State Treasurer - Democrat,14
,Joe Torsella,14
Joe Torsella,69,14
Total,69,14
,State Treasurer - Democrat,15
,Joe Torsella,15
Joe Torsella,69,15
Total,69,15
,State Treasurer - Democrat,16
,Joe Torsella,16
Joe Torsella,96,16
Total,96,16
,State Treasurer - Democrat,17
,Joe Torsella,17
Joe Torsella,111,17
Total,111,17
,State Treasurer - Democrat,18
,Joe Torsella,18
Joe Torsella,123,18
Total,123,18
,State Treasurer - Democrat,19
,Joe Torsella,19
Joe Torsella,135,19
Total,135,19
,State Treasurer - Democrat,20
,Joe Torsella,20
Joe Torsella,125,20
Total,125,20
,State Treasurer - Democrat,21
,Joe Torsella,21
Joe Torsella,105,21
Total,105,21
,State Treasurer - Democrat,22
,Joe Torsella,22
Joe Torsella,80,22
Total,80,22
,State Treasurer - Democrat,23
,Joe Torsella,23
Joe Torsella,105,23
Total,105,23
,State Treasurer - Democrat,24
,Joe Torsella,24
Joe Torsella,139,24
Total,139,24
,State Treasurer - Democrat,25
,Joe Torsella,25
Joe Torsella,117,25
Total,117,25
,State Treasurer - Democrat,26
,Joe Torsella,26
Joe Torsella,117,26
Total,117,26
,State Treasurer - Democrat,27
,Joe Torsella,27
Joe Torsella,104,27
Total,104,27
,State Treasurer - Democrat,28
,Joe Torsella,28
Joe Torsella,98,28
Total,98,28
,State Treasurer - Democrat,29
,Joe Torsella,29
Joe Torsella,141,29
Total,141,29
,State Treasurer - Democrat,30
,Joe Torsella,30
Joe Torsella,96,30
Total,96,30
,State Treasurer - Democrat,31
,Joe Torsella,31
Joe Torsella,104,31
Total,104,31
,State Treasurer - Democrat,32
,Joe Torsella,32
Joe Torsella,57,32
Total,57,32
,State Treasurer - Democrat,33
,Joe Torsella,33
Joe Torsella,70,33
Total,70,33
,State Treasurer - Democrat,34
,Joe Torsella,34
Joe Torsella,121,34
Total,121,34
,State Treasurer - Democrat,35
,Joe Torsella,35
Joe Torsella,131,35
Total,131,35
,State Treasurer - Democrat,36
,Joe Torsella,36
Joe Torsella,54,36
Total,54,36
,State Treasurer - Democrat,37
,Joe Torsella,37
Joe Torsella,124,37
Total,124,37
,State Treasurer - Democrat,38
,Joe Torsella,38
Joe Torsella,48,38
Total,48,38
,State Treasurer - Democrat,39
,Joe Torsella,39
Joe Torsella,86,39
Total,86,39
,State Treasurer - Democrat,40
,Joe Torsella,40
Joe Torsella,87,40
Total,87,40
,State Treasurer - Democrat,41
,Joe Torsella,41
Joe Torsella,157,41
Total,157,41
,State Treasurer - Democrat,42
,Joe Torsella,42
Joe Torsella,90,42
Total,90,42
,State Treasurer - Democrat,43
,Joe Torsella,43
Joe Torsella,92,43
Total,92,43
,State Treasurer - Democrat,44
,Joe Torsella,44
Joe Torsella,105,44
Total,105,44
