col_1,col_2,division
,Representative In The General Assembly 200th District - Republican,All
,Latryse Mcdowell,All
Latryse Mcdowell,64,All
Total,64,All
,Representative In The General Assembly 200th District - Republican,2
,Latryse Mcdowell,2
Latryse Mcdowell,4,2
Total,4,2
,Representative In The General Assembly 200th District - Republican,3
,Latryse Mcdowell,3
Latryse Mcdowell,1,3
Total,1,3
,Representative In The General Assembly 200th District - Republican,4
,Latryse Mcdowell,4
Latryse Mcdowell,1,4
Total,1,4
,Representative In The General Assembly 200th District - Republican,5
,Latryse Mcdowell,5
Latryse Mcdowell,4,5
Total,4,5
,Representative In The General Assembly 200th District - Republican,7
,Latryse Mcdowell,7
Latryse Mcdowell,1,7
Total,1,7
,Representative In The General Assembly 200th District - Republican,8
,Latryse Mcdowell,8
Latryse Mcdowell,5,8
Total,5,8
,Representative In The General Assembly 200th District - Republican,9
,Latryse Mcdowell,9
Latryse Mcdowell,1,9
Total,1,9
,Representative In The General Assembly 200th District - Republican,10
,Latryse Mcdowell,10
Latryse Mcdowell,3,10
Total,3,10
,Representative In The General Assembly 200th District - Republican,11
,Latryse Mcdowell,11
Latryse Mcdowell,3,11
Total,3,11
,Representative In The General Assembly 200th District - Republican,12
,Latryse Mcdowell,12
Latryse Mcdowell,5,12
Total,5,12
,Representative In The General Assembly 200th District - Republican,13
,Latryse Mcdowell,13
Latryse Mcdowell,1,13
Total,1,13
,Representative In The General Assembly 200th District - Republican,14
,Latryse Mcdowell,14
Latryse Mcdowell,3,14
Total,3,14
,Representative In The General Assembly 200th District - Republican,15
,Latryse Mcdowell,15
Latryse Mcdowell,3,15
Total,3,15
,Representative In The General Assembly 200th District - Republican,16
,Latryse Mcdowell,16
Latryse Mcdowell,4,16
Total,4,16
,Representative In The General Assembly 200th District - Republican,17
,Latryse Mcdowell,17
Latryse Mcdowell,1,17
Total,1,17
,Representative In The General Assembly 200th District - Republican,18
,Latryse Mcdowell,18
Latryse Mcdowell,1,18
Total,1,18
,Representative In The General Assembly 200th District - Republican,19
,Latryse Mcdowell,19
Latryse Mcdowell,5,19
Total,5,19
,Representative In The General Assembly 200th District - Republican,20
,Latryse Mcdowell,20
Latryse Mcdowell,5,20
Total,5,20
,Representative In The General Assembly 200th District - Republican,21
,Latryse Mcdowell,21
Latryse Mcdowell,2,21
Total,2,21
,Representative In The General Assembly 200th District - Republican,22
,Latryse Mcdowell,22
Latryse Mcdowell,1,22
Total,1,22
,Representative In The General Assembly 200th District - Republican,23
,Latryse Mcdowell,23
Latryse Mcdowell,1,23
Total,1,23
,Representative In The General Assembly 200th District - Republican,24
,Latryse Mcdowell,24
Latryse Mcdowell,2,24
Total,2,24
,Representative In The General Assembly 200th District - Republican,25
,Latryse Mcdowell,25
Latryse Mcdowell,2,25
Total,2,25
,Representative In The General Assembly 200th District - Republican,26
,Latryse Mcdowell,26
Latryse Mcdowell,2,26
Total,2,26
,Representative In The General Assembly 200th District - Republican,27
,Latryse Mcdowell,27
Latryse Mcdowell,1,27
Total,1,27
,Representative In The General Assembly 200th District - Republican,28
,Latryse Mcdowell,28
Latryse Mcdowell,1,28
Total,1,28
,Representative In The General Assembly 200th District - Republican,29
,Latryse Mcdowell,29
Latryse Mcdowell,1,29
Total,1,29
