col_1,col_2,col_3,division
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,All
,John Brown,Ross Feinberg,All
John Brown,13,112,All
Ross Feinberg,,11,All
Total,125,123,All
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,3
,John Brown,Ross Feinberg,3
John Brown,0,1,3
Ross Feinberg,,0,3
Total,1,1,3
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,4
,Ross Feinberg,John Brown,4
Ross Feinberg,2,4,4
John Brown,,0,4
Total,6,4,4
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,5
,John Brown,Ross Feinberg,5
John Brown,0,9,5
Ross Feinberg,,0,5
Total,9,9,5
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,6
,John Brown,Ross Feinberg,6
John Brown,0,4,6
Ross Feinberg,,0,6
Total,4,4,6
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,7
,Ross Feinberg,John Brown,7
Ross Feinberg,2,5,7
John Brown,,0,7
Total,7,5,7
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,8
,John Brown,Ross Feinberg,8
John Brown,1,6,8
Ross Feinberg,,1,8
Total,7,7,8
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,9
,John Brown,Ross Feinberg,9
John Brown,2,12,9
Ross Feinberg,,0,9
Total,14,12,9
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,10
,John Brown,Ross Feinberg,10
John Brown,1,11,10
Ross Feinberg,,1,10
Total,12,12,10
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,11
,Ross Feinberg,John Brown,11
Ross Feinberg,1,3,11
John Brown,,0,11
Total,4,3,11
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,12
,John Brown,Ross Feinberg,12
John Brown,0,7,12
Ross Feinberg,,0,12
Total,7,7,12
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,13
,John Brown,Ross Feinberg,13
John Brown,0,10,13
Ross Feinberg,,0,13
Total,10,10,13
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,14
,Ross Feinberg,John Brown,14
Ross Feinberg,1,3,14
John Brown,,0,14
Total,4,3,14
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,15
,John Brown,Ross Feinberg,15
John Brown,1,5,15
Ross Feinberg,,0,15
Total,6,5,15
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,16
,John Brown,Ross Feinberg,16
John Brown,0,6,16
Ross Feinberg,,0,16
Total,6,6,16
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,17
,John Brown,Ross Feinberg,17
John Brown,1,4,17
Ross Feinberg,,1,17
Total,5,5,17
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,18
,John Brown,Ross Feinberg,18
John Brown,3,6,18
Ross Feinberg,,0,18
Total,9,6,18
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,19
,John Brown,Ross Feinberg,19
John Brown,1,5,19
Ross Feinberg,,0,19
Total,6,5,19
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,20
,John Brown,Ross Feinberg,20
John Brown,1,2,20
Ross Feinberg,,1,20
Total,3,3,20
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,21
,John Brown,Ross Feinberg,21
John Brown,1,6,21
Ross Feinberg,,0,21
Total,7,6,21
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,22
,John Brown,Ross Feinberg,22
John Brown,1,3,22
Ross Feinberg,,1,22
Total,4,4,22
