col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Charles Quann,Mike Stack,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,51,"1,277","1,257",514,923,913,865,877,776,299,228,222,187,148,913,365,243,308,All
Betsy May Kilkenny,,11,"1,208",421,884,868,805,842,759,225,168,153,130,94,737,245,152,175,All
Val Arkoosh,,,5,442,861,856,795,830,743,231,171,160,132,92,716,236,147,159,All
Michael J Rahming,,,,42,219,224,194,202,134,587,540,489,467,448,411,249,264,203,All
Elaine Tomlin,,,,,1,865,808,844,741,211,151,157,126,93,614,208,67,68,All
Charles Quann,,,,,,0,797,844,750,209,159,146,121,87,600,208,77,72,All
Mike Stack,,,,,,,1,786,759,185,146,158,135,106,591,203,70,54,All
Louis Farinella,,,,,,,,1,749,190,128,118,94,70,581,187,75,66,All
W Gerard Oleksiak,,,,,,,,,1,116,84,98,72,53,527,168,49,49,All
Mark B Cohen,,,,,,,,,,4,570,509,489,453,284,222,155,75,All
Henry Albert,,,,,,,,,,,1,499,475,457,222,180,138,62,All
Linda A Fields,,,,,,,,,,,,1,484,473,242,171,129,53,All
Melissa Robbins,,,,,,,,,,,,,0,458,215,166,120,46,All
Bev Hahn,,,,,,,,,,,,,,0,177,155,115,43,All
Katie Mcginty,,,,,,,,,,,,,,,152,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,72,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,65,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,50,All
Total,"2,015","1,444","1,387","1,227","1,011","1,009",969,962,843,782,640,633,575,519,"1,380",672,575,510,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Allyson Y Schwartz,Val Arkoosh,Betsy May Kilkenny,Michael J Rahming,Charles Quann,Elaine Tomlin,Louis Farinella,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,1
Allyson Y Schwartz,2,24,22,7,14,13,13,12,10,3,2,1,2,1,12,7,4,5,1
Val Arkoosh,,0,21,6,13,13,13,11,10,3,2,1,2,1,10,6,2,3,1
Betsy May Kilkenny,,,0,6,13,13,12,10,10,3,1,0,1,0,10,5,3,2,1
Michael J Rahming,,,,1,3,3,4,2,1,4,4,3,3,2,4,7,5,3,1
Charles Quann,,,,,0,11,11,10,9,3,1,0,1,0,8,2,2,1,1
Elaine Tomlin,,,,,,0,11,9,9,3,1,0,1,0,8,2,2,1,1
Louis Farinella,,,,,,,0,11,10,3,2,1,2,1,8,2,1,1,1
