col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,All
,Kevin J Boyle,Eugene A Depasquale,All
Kevin J Boyle,123,405,All
Eugene A Depasquale,,63,All
Total,528,468,All
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,10
,Kevin J Boyle,Eugene A Depasquale,10
Kevin J Boyle,21,55,10
Eugene A Depasquale,,10,10
Total,76,65,10
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,14
,Kevin J Boyle,Eugene A Depasquale,14
Kevin J Boyle,8,43,14
Eugene A Depasquale,,5,14
Total,51,48,14
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,15
,Kevin J Boyle,Eugene A Depasquale,15
Kevin J Boyle,12,55,15
Eugene A Depasquale,,6,15
Total,67,61,15
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,19
,Kevin J Boyle,Eugene A Depasquale,19
Kevin J Boyle,12,59,19
Eugene A Depasquale,,7,19
Total,71,66,19
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,20
,Kevin J Boyle,Eugene A Depasquale,20
Kevin J Boyle,17,68,20
Eugene A Depasquale,,7,20
Total,85,75,20
,Auditor General - Democrat,Representative In The General Assembly 172nd District - Democrat,21
,Eugene A Depasquale,Kevin J Boyle,21
Eugene A Depasquale,19,74,21
Kevin J Boyle,,18,21
Total,93,92,21
,Representative In The General Assembly 172nd District - Democrat,Auditor General - Democrat,22
,Kevin J Boyle,Eugene A Depasquale,22
Kevin J Boyle,35,51,22
Eugene A Depasquale,,9,22
Total,86,60,22
