col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,All
Josh Shapiro,61,0,0,163,109,48,64,41,11,All
Stephen A Zappala Jr,,27,0,70,55,34,37,14,4,All
John Morganelli,,,18,19,56,11,6,11,1,All
Vanessa L Brown,,,,48,0,0,0,0,0,All
Wanda Logan,,,,,14,0,0,0,0,All
Darryl Thomas,,,,,,36,0,0,0,All
Ray Bailey,,,,,,,11,0,0,All
Movita Johnson Harrell,,,,,,,,13,0,All
Ted Smith,,,,,,,,,1,All
Total,497,241,122,300,234,129,118,79,17,All
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,6
Josh Shapiro,23,0,0,55,29,30,10,19,5,6
Stephen A Zappala Jr,,8,0,20,14,11,11,3,0,6
John Morganelli,,,7,9,13,1,2,1,0,6
Vanessa L Brown,,,,29,0,0,0,0,0,6
Wanda Logan,,,,,6,0,0,0,0,6
Ray Bailey,,,,,,10,0,0,0,6
Darryl Thomas,,,,,,,16,0,0,6
Movita Johnson Harrell,,,,,,,,8,0,6
Ted Smith,,,,,,,,,0,6
Total,171,67,33,113,62,52,39,31,5,6
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Wanda Logan,Vanessa L Brown,Darryl Thomas,Movita Johnson Harrell,Ray Bailey,Ted Smith,7
Josh Shapiro,12,0,0,26,28,5,8,6,1,7
Stephen A Zappala Jr,,2,0,14,12,4,7,9,1,7
John Morganelli,,,5,17,3,4,4,2,0,7
Wanda Logan,,,,1,0,0,0,0,0,7
Vanessa L Brown,,,,,6,0,0,0,0,7
Darryl Thomas,,,,,,12,0,0,0,7
Movita Johnson Harrell,,,,,,,2,0,0,7
Ray Bailey,,,,,,,,0,0,7
Ted Smith,,,,,,,,,1,7
Total,86,49,35,58,49,25,21,17,3,7
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,8
Josh Shapiro,10,0,0,52,35,15,16,10,5,8
Stephen A Zappala Jr,,7,0,23,16,10,9,3,3,8
John Morganelli,,,2,3,10,2,1,3,1,8
Vanessa L Brown,,,,5,0,0,0,0,0,8
Wanda Logan,,,,,4,0,0,0,0,8
Darryl Thomas,,,,,,2,0,0,0,8
Ray Bailey,,,,,,,1,0,0,8
Movita Johnson Harrell,,,,,,,,1,0,8
Ted Smith,,,,,,,,,0,8
Total,143,71,22,83,65,29,27,17,9,8
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,16
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Darryl Thomas,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Ted Smith,16
Josh Shapiro,6,0,0,14,11,8,7,3,0,16
Stephen A Zappala Jr,,6,0,7,7,5,4,1,0,16
John Morganelli,,,1,0,1,7,0,0,0,16
Vanessa L Brown,,,,4,0,0,0,0,0,16
Darryl Thomas,,,,,5,0,0,0,0,16
Wanda Logan,,,,,,0,0,0,0,16
Ray Bailey,,,,,,,0,0,0,16
Movita Johnson Harrell,,,,,,,,0,0,16
Ted Smith,,,,,,,,,0,16
Total,49,30,9,25,24,20,11,4,0,16
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,17
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,17
Josh Shapiro,10,0,0,14,11,7,5,1,0,17
Stephen A Zappala Jr,,4,0,8,6,2,4,0,0,17
John Morganelli,,,3,4,9,2,2,3,0,17
Vanessa L Brown,,,,4,0,0,0,0,0,17
Wanda Logan,,,,,3,0,0,0,0,17
Darryl Thomas,,,,,,1,0,0,0,17
Ray Bailey,,,,,,,0,0,0,17
Movita Johnson Harrell,,,,,,,,2,0,17
Ted Smith,,,,,,,,,0,17
Total,48,24,23,30,29,12,11,6,0,17
