col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Kat Richter,Anne Wakabayashi,Katherine Hunter Snyder,Jennifer Lentz,Jacob Adeniran,Ryan N Boyer,Cathy Brady,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Thaddeus Kirkland,36,271,269,742,189,155,613,148,561,129,562,543,536,561,504,482,417,334,222,200,All
H Douglass Brown,,27,834,244,754,687,186,651,219,639,186,156,131,149,161,120,329,362,292,134,All
Peter Cutty,,,5,234,697,649,183,612,214,618,181,144,126,141,154,127,279,305,222,104,All
Blake Rutherford,,,,8,165,137,558,123,543,117,545,506,467,492,476,463,323,270,164,115,All
Amanda Mcillmurray,,,,,0,700,175,641,209,630,167,144,123,133,145,117,285,285,169,78,All
Kat Richter,,,,,,0,138,630,175,636,152,115,114,119,141,116,250,271,151,63,All
Anne Wakabayashi,,,,,,,2,145,558,123,541,519,514,551,491,470,298,238,92,72,All
Katherine Hunter Snyder,,,,,,,,1,169,602,137,128,117,122,146,122,241,252,150,55,All
Jennifer Lentz,,,,,,,,,0,155,530,522,469,500,499,467,300,243,91,58,All
Jacob Adeniran,,,,,,,,,,1,135,101,106,101,133,110,234,234,140,63,All
Ryan N Boyer,,,,,,,,,,,0,503,465,487,486,472,280,229,94,55,All
Cathy Brady,,,,,,,,,,,,0,476,486,473,457,285,216,80,55,All
Maria Quinones Sanchez,,,,,,,,,,,,,2,483,482,447,282,213,82,52,All
Leanne Krueger Braneky,,,,,,,,,,,,,,1,454,447,270,209,79,63,All
Angel Cruz,,,,,,,,,,,,,,,2,462,271,211,85,49,All
Ted Kirsch,,,,,,,,,,,,,,,,0,244,204,77,41,All
Katie Mcginty,,,,,,,,,,,,,,,,,158,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,131,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,65,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,43,All
Total,"1,262","1,197",964,926,844,766,728,727,711,701,681,660,654,646,638,585,937,828,605,379,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Thaddeus Kirkland,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Blake Rutherford,Kat Richter,Jennifer Lentz,Jacob Adeniran,Katherine Hunter Snyder,Anne Wakabayashi,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Ryan N Boyer,Cathy Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Thaddeus Kirkland,1,10,10,9,20,11,17,7,7,16,15,16,15,15,15,13,11,8,8,6,1
H Douglass Brown,,0,23,25,6,21,9,20,20,8,7,7,5,4,6,4,11,10,3,6,1
Amanda Mcillmurray,,,0,22,5,24,10,22,22,9,7,7,5,6,6,4,9,10,3,5,1
Peter Cutty,,,,0,5,21,8,20,20,8,6,7,4,4,5,2,9,9,4,4,1
Blake Rutherford,,,,,0,5,15,3,3,12,13,11,14,12,12,12,6,5,7,7,1
Kat Richter,,,,,,0,10,22,22,10,6,8,5,7,6,5,9,8,4,3,1
Jennifer Lentz,,,,,,,0,9,9,18,18,14,15,15,13,13,7,9,5,3,1
Jacob Adeniran,,,,,,,,0,23,8,6,5,3,6,5,2,7,9,4,2,1
Katherine Hunter Snyder,,,,,,,,,0,8,6,5,3,6,5,2,7,9,4,2,1
Anne Wakabayashi,,,,,,,,,,0,17,15,13,13,12,12,8,8,3,2,1
Maria Quinones Sanchez,,,,,,,,,,,0,15,11,14,11,11,8,10,1,3,1
Leanne Krueger Braneky,,,,,,,,,,,,0,11,11,10,11,7,8,1,2,1
Angel Cruz,,,,,,,,,,,,,0,12,13,12,6,5,4,3,1
Ted Kirsch,,,,,,,,,,,,,,0,13,10,6,7,3,2,1
Ryan N Boyer,,,,,,,,,,,,,,,0,10,6,3,3,4,1
Cathy Brady,,,,,,,,,,,,,,,,0,4,4,2,4,1
Katie Mcginty,,,,,,,,,,,,,,,,,2,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,2,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,,,1,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,3,1
Total,35,32,28,28,26,26,24,23,23,22,22,19,18,18,16,15,23,21,16,15,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
