col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,All
,Bill Pounds,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,All
Bill Pounds,20,66,77,69,36,All
Elizabeth Havey,,8,43,36,31,All
Calvin Tucker,,,2,39,22,All
Aaron Cohen,,,,3,18,All
Aldridk Gessa,,,,,1,All
Total,155,87,86,77,47,All
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,7
,Bill Pounds,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,7
Bill Pounds,0,2,2,2,1,7
Aaron Cohen,,0,1,1,0,7
Aldridk Gessa,,,0,2,0,7
Calvin Tucker,,,,0,0,7
Elizabeth Havey,,,,,0,7
Total,4,2,2,2,1,7
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,12
,Bill Pounds,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,12
Bill Pounds,3,7,6,4,2,12
Aaron Cohen,,0,2,2,1,12
Elizabeth Havey,,,0,4,2,12
Calvin Tucker,,,,0,2,12
Aldridk Gessa,,,,,0,12
Total,15,7,7,5,3,12
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,13
,Bill Pounds,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,Calvin Tucker,13
Bill Pounds,8,14,13,11,13,13
Aaron Cohen,,1,5,6,7,13
Elizabeth Havey,,,1,5,6,13
Aldridk Gessa,,,,1,5,13
Calvin Tucker,,,,,0,13
Total,36,15,15,13,13,13
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,14
,Bill Pounds,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,14
Bill Pounds,4,13,7,7,7,14
Calvin Tucker,,0,10,9,5,14
Elizabeth Havey,,,1,7,3,14
Aldridk Gessa,,,,0,1,14
Aaron Cohen,,,,,1,14
Total,21,17,12,10,9,14
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,15
,Bill Pounds,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,15
Bill Pounds,0,8,6,6,4,15
Calvin Tucker,,1,3,3,1,15
Elizabeth Havey,,,0,4,4,15
Aaron Cohen,,,,0,3,15
Aldridk Gessa,,,,,0,15
Total,14,9,8,7,6,15
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,16
,Bill Pounds,Elizabeth Havey,Aaron Cohen,Calvin Tucker,Aldridk Gessa,16
Bill Pounds,2,16,15,16,5,16
Elizabeth Havey,,5,12,10,7,16
Aaron Cohen,,,0,9,4,16
Calvin Tucker,,,,0,2,16
Aldridk Gessa,,,,,0,16
Total,26,23,16,16,7,16
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,19
,Bill Pounds,Aaron Cohen,Elizabeth Havey,Calvin Tucker,Aldridk Gessa,19
Bill Pounds,1,2,2,1,1,19
Aaron Cohen,,0,2,1,1,19
Elizabeth Havey,,,0,1,1,19
Calvin Tucker,,,,0,0,19
Aldridk Gessa,,,,,0,19
Total,5,3,3,2,1,19
,Representative In The General Assembly 194th District - Republican,Delegate To The Republican National Convention 2nd District,,,,20
,Bill Pounds,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,20
Bill Pounds,2,20,16,15,4,20
Calvin Tucker,,1,11,9,1,20
Aaron Cohen,,,1,8,1,20
Elizabeth Havey,,,,1,5,20
Aldridk Gessa,,,,,0,20
Total,34,22,18,18,5,20
