col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 182nd District - Democrat,,,,All
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,All
Brian Sims,"3,181",0,0,0,All
Ben Waxman,,"2,996",0,0,All
Marni Snyder,,,"1,128",0,All
Lou Lanni,,,,610,All
Total,"3,181","2,996","1,128",610,All
,Representative In The General Assembly 182nd District - Democrat,,,,1
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,1
Ben Waxman,131,0,0,0,1
Brian Sims,,104,0,0,1
Marni Snyder,,,40,0,1
Lou Lanni,,,,9,1
Total,131,104,40,9,1
,Representative In The General Assembly 182nd District - Democrat,,,,2
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,2
Brian Sims,115,0,0,0,2
Ben Waxman,,106,0,0,2
Marni Snyder,,,31,0,2
Lou Lanni,,,,11,2
Total,115,106,31,11,2
,Representative In The General Assembly 182nd District - Democrat,,,,3
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,3
Brian Sims,129,0,0,0,3
Ben Waxman,,117,0,0,3
Marni Snyder,,,61,0,3
Lou Lanni,,,,13,3
Total,129,117,61,13,3
,Representative In The General Assembly 182nd District - Democrat,,,,4
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,4
Brian Sims,111,0,0,0,4
Ben Waxman,,92,0,0,4
Marni Snyder,,,75,0,4
Lou Lanni,,,,14,4
Total,111,92,75,14,4
,Representative In The General Assembly 182nd District - Democrat,,,,5
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,5
Brian Sims,107,0,0,0,5
Ben Waxman,,77,0,0,5
Marni Snyder,,,56,0,5
Lou Lanni,,,,36,5
Total,107,77,56,36,5
,Representative In The General Assembly 182nd District - Democrat,,,,6
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,6
Brian Sims,114,0,0,0,6
Ben Waxman,,89,0,0,6
Marni Snyder,,,42,0,6
Lou Lanni,,,,18,6
Total,114,89,42,18,6
,Representative In The General Assembly 182nd District - Democrat,,,,7
,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,7
Ben Waxman,129,0,0,0,7
Brian Sims,,126,0,0,7
Lou Lanni,,,24,0,7
Marni Snyder,,,,17,7
Total,129,126,24,17,7
,Representative In The General Assembly 182nd District - Democrat,,,,8
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,8
Brian Sims,110,0,0,0,8
Ben Waxman,,108,0,0,8
Marni Snyder,,,44,0,8
Lou Lanni,,,,16,8
Total,110,108,44,16,8
,Representative In The General Assembly 182nd District - Democrat,,,,9
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,9
Ben Waxman,166,0,0,0,9
Brian Sims,,106,0,0,9
Marni Snyder,,,41,0,9
Lou Lanni,,,,16,9
Total,166,106,41,16,9
,Representative In The General Assembly 182nd District - Democrat,,,,10
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,10
Ben Waxman,150,0,0,0,10
Brian Sims,,127,0,0,10
Marni Snyder,,,46,0,10
Lou Lanni,,,,26,10
Total,150,127,46,26,10
,Representative In The General Assembly 182nd District - Democrat,,,,11
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,11
Ben Waxman,65,0,0,0,11
Brian Sims,,63,0,0,11
Marni Snyder,,,26,0,11
Lou Lanni,,,,13,11
Total,65,63,26,13,11
,Representative In The General Assembly 182nd District - Democrat,,,,12
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,12
Brian Sims,95,0,0,0,12
Ben Waxman,,91,0,0,12
Marni Snyder,,,64,0,12
Lou Lanni,,,,14,12
Total,95,91,64,14,12
,Representative In The General Assembly 182nd District - Democrat,,,,13
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,13
Ben Waxman,130,0,0,0,13
Brian Sims,,32,0,0,13
Marni Snyder,,,17,0,13
Lou Lanni,,,,5,13
Total,130,32,17,5,13
,Representative In The General Assembly 182nd District - Democrat,,,,14
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,14
Brian Sims,181,0,0,0,14
Ben Waxman,,96,0,0,14
Marni Snyder,,,58,0,14
Lou Lanni,,,,42,14
Total,181,96,58,42,14
,Representative In The General Assembly 182nd District - Democrat,,,,15
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,15
Brian Sims,98,0,0,0,15
Ben Waxman,,74,0,0,15
Marni Snyder,,,46,0,15
Lou Lanni,,,,28,15
Total,98,74,46,28,15
,Representative In The General Assembly 182nd District - Democrat,,,,16
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,16
Ben Waxman,190,0,0,0,16
Brian Sims,,92,0,0,16
Marni Snyder,,,9,0,16
Lou Lanni,,,,8,16
Total,190,92,9,8,16
,Representative In The General Assembly 182nd District - Democrat,,,,17
,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,17
Brian Sims,63,0,0,0,17
Ben Waxman,,56,0,0,17
Marni Snyder,,,26,0,17
Lou Lanni,,,,22,17
Total,63,56,26,22,17
,Representative In The General Assembly 182nd District - Democrat,,,,18
,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,18
Brian Sims,140,0,0,0,18
Ben Waxman,,115,0,0,18
Lou Lanni,,,28,0,18
Marni Snyder,,,,23,18
Total,140,115,28,23,18
,Representative In The General Assembly 182nd District - Democrat,,,,19
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,19
Ben Waxman,127,0,0,0,19
Brian Sims,,112,0,0,19
Marni Snyder,,,42,0,19
Lou Lanni,,,,18,19
Total,127,112,42,18,19
,Representative In The General Assembly 182nd District - Democrat,,,,20
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,20
Ben Waxman,36,0,0,0,20
Brian Sims,,35,0,0,20
Marni Snyder,,,31,0,20
Lou Lanni,,,,7,20
Total,36,35,31,7,20
,Representative In The General Assembly 182nd District - Democrat,,,,21
,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,21
Brian Sims,106,0,0,0,21
Ben Waxman,,104,0,0,21
Lou Lanni,,,25,0,21
Marni Snyder,,,,24,21
Total,106,104,25,24,21
,Representative In The General Assembly 182nd District - Democrat,,,,22
,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,22
Ben Waxman,27,0,0,0,22
Brian Sims,,19,0,0,22
Marni Snyder,,,10,0,22
Lou Lanni,,,,7,22
Total,27,19,10,7,22
,Representative In The General Assembly 182nd District - Democrat,,,,23
,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,23
Brian Sims,136,0,0,0,23
Ben Waxman,,95,0,0,23
Lou Lanni,,,21,0,23
Marni Snyder,,,,21,23
Total,136,95,21,21,23
