col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,All
,Pam Delissio,Sean Stevens,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Pam Delissio,376,0,"2,894","2,015","1,082",404,All
Sean Stevens,,106,791,659,452,129,All
Katie Mcginty,,,331,0,0,0,All
Joe Sestak,,,,228,0,0,All
John Fetterman,,,,,162,0,All
Joseph J Vodvarka,,,,,,26,All
Total,"6,771","2,137","4,016","2,902","1,696",559,All
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,1
,Pam Delissio,Sean Stevens,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,1
Pam Delissio,2,0,45,37,32,4,1
Sean Stevens,,0,20,5,13,2,1
Katie Mcginty,,,6,0,0,0,1
John Fetterman,,,,7,0,0,1
Joe Sestak,,,,,2,0,1
Joseph J Vodvarka,,,,,,1,1
Total,120,40,71,49,47,7,1
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,2
,Pam Delissio,Sean Stevens,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Pam Delissio,4,0,44,29,17,10,2
Sean Stevens,,1,17,19,10,1,2
Katie Mcginty,,,8,0,0,0,2
Joe Sestak,,,,2,0,0,2
John Fetterman,,,,,8,0,2
Joseph J Vodvarka,,,,,,0,2
Total,104,48,69,50,35,11,2
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,3
,Pam Delissio,Sean Stevens,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Pam Delissio,1,0,42,30,9,2,3
Sean Stevens,,1,25,20,15,3,3
Katie Mcginty,,,9,0,0,0,3
Joe Sestak,,,,6,0,0,3
John Fetterman,,,,,2,0,3
Joseph J Vodvarka,,,,,,1,3
Total,84,64,76,56,26,6,3
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,4
,Pam Delissio,Sean Stevens,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,4
Pam Delissio,1,0,26,19,9,6,4
Sean Stevens,,3,7,8,11,3,4
Katie Mcginty,,,1,0,0,0,4
John Fetterman,,,,4,0,0,4
Joe Sestak,,,,,4,0,4
Joseph J Vodvarka,,,,,,1,4
Total,61,32,34,31,24,10,4
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,5
,Pam Delissio,Sean Stevens,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Pam Delissio,11,0,89,66,34,18,5
Sean Stevens,,2,21,20,15,5,5
Katie Mcginty,,,12,0,0,0,5
Joe Sestak,,,,12,0,0,5
John Fetterman,,,,,6,0,5
Joseph J Vodvarka,,,,,,0,5
Total,218,63,122,98,55,23,5
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,6
,Pam Delissio,Sean Stevens,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,6
Pam Delissio,3,0,34,28,27,7,6
Sean Stevens,,4,16,9,11,2,6
Katie Mcginty,,,6,0,0,0,6
John Fetterman,,,,9,0,0,6
Joe Sestak,,,,,3,0,6
Joseph J Vodvarka,,,,,,0,6
Total,99,42,56,46,41,9,6
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,7
,Pam Delissio,Sean Stevens,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,7
Pam Delissio,9,0,50,24,22,6,7
Sean Stevens,,1,18,9,8,5,7
Katie Mcginty,,,13,0,0,0,7
John Fetterman,,,,5,0,0,7
Joe Sestak,,,,,2,0,7
Joseph J Vodvarka,,,,,,0,7
Total,111,41,81,38,32,11,7
,Representative In The General Assembly 194th District - Democrat,,United States Senator - Democrat,,,,8
,Pam Delissio,Sean Stevens,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
