col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 195th District - Democrat,,,,All
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,All
Donna Bullock,"2,738",0,0,0,All
Jimmie Moore,,469,0,0,All
Jamar Izzo Izzard,,,226,0,All
Donnell L Jones,,,,4,All
Total,"2,738",469,226,4,All
,Representative In The General Assembly 195th District - Democrat,,,,1
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,1
Donna Bullock,81,0,0,0,1
Jimmie Moore,,11,0,0,1
Jamar Izzo Izzard,,,4,0,1
Donnell L Jones,,,,0,1
Total,81,11,4,0,1
,Representative In The General Assembly 195th District - Democrat,,,,2
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,2
Donna Bullock,144,0,0,0,2
Jamar Izzo Izzard,,5,0,0,2
Jimmie Moore,,,2,0,2
Donnell L Jones,,,,0,2
Total,144,5,2,0,2
,Representative In The General Assembly 195th District - Democrat,,,,3
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,3
Donna Bullock,85,0,0,0,3
Jimmie Moore,,39,0,0,3
Jamar Izzo Izzard,,,5,0,3
Donnell L Jones,,,,0,3
Total,85,39,5,0,3
,Representative In The General Assembly 195th District - Democrat,,,,4
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,4
Donna Bullock,109,0,0,0,4
Jimmie Moore,,16,0,0,4
Jamar Izzo Izzard,,,10,0,4
Donnell L Jones,,,,0,4
Total,109,16,10,0,4
,Representative In The General Assembly 195th District - Democrat,,,,10
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,10
Donna Bullock,150,0,0,0,10
Jamar Izzo Izzard,,14,0,0,10
Jimmie Moore,,,14,0,10
Donnell L Jones,,,,0,10
Total,150,14,14,0,10
,Representative In The General Assembly 195th District - Democrat,,,,13
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,13
Donna Bullock,68,0,0,0,13
Jimmie Moore,,13,0,0,13
Jamar Izzo Izzard,,,3,0,13
Donnell L Jones,,,,0,13
Total,68,13,3,0,13
,Representative In The General Assembly 195th District - Democrat,,,,14
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,14
Donna Bullock,41,0,0,0,14
Jimmie Moore,,7,0,0,14
Jamar Izzo Izzard,,,6,0,14
Donnell L Jones,,,,0,14
Total,41,7,6,0,14
,Representative In The General Assembly 195th District - Democrat,,,,15
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,15
Donna Bullock,107,0,0,0,15
Jimmie Moore,,21,0,0,15
Jamar Izzo Izzard,,,4,0,15
Donnell L Jones,,,,0,15
Total,107,21,4,0,15
,Representative In The General Assembly 195th District - Democrat,,,,16
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,16
Donna Bullock,137,0,0,0,16
Jimmie Moore,,19,0,0,16
Jamar Izzo Izzard,,,5,0,16
Donnell L Jones,,,,0,16
Total,137,19,5,0,16
,Representative In The General Assembly 195th District - Democrat,,,,17
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,17
Donna Bullock,94,0,0,0,17
Jimmie Moore,,17,0,0,17
Jamar Izzo Izzard,,,4,0,17
Donnell L Jones,,,,0,17
Total,94,17,4,0,17
,Representative In The General Assembly 195th District - Democrat,,,,18
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,18
Donna Bullock,125,0,0,0,18
Jimmie Moore,,13,0,0,18
Jamar Izzo Izzard,,,10,0,18
Donnell L Jones,,,,0,18
Total,125,13,10,0,18
,Representative In The General Assembly 195th District - Democrat,,,,19
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,19
Donna Bullock,139,0,0,0,19
Jamar Izzo Izzard,,18,0,0,19
Jimmie Moore,,,10,0,19
Donnell L Jones,,,,1,19
Total,139,18,10,1,19
,Representative In The General Assembly 195th District - Democrat,,,,20
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,20
Donna Bullock,124,0,0,0,20
Jimmie Moore,,12,0,0,20
Jamar Izzo Izzard,,,7,0,20
Donnell L Jones,,,,0,20
Total,124,12,7,0,20
,Representative In The General Assembly 195th District - Democrat,,,,21
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,21
Donna Bullock,135,0,0,0,21
Jimmie Moore,,17,0,0,21
Jamar Izzo Izzard,,,15,0,21
Donnell L Jones,,,,0,21
Total,135,17,15,0,21
,Representative In The General Assembly 195th District - Democrat,,,,22
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,22
Donna Bullock,114,0,0,0,22
Jamar Izzo Izzard,,24,0,0,22
Jimmie Moore,,,6,0,22
Donnell L Jones,,,,0,22
Total,114,24,6,0,22
,Representative In The General Assembly 195th District - Democrat,,,,23
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,23
Donna Bullock,133,0,0,0,23
Jimmie Moore,,30,0,0,23
Jamar Izzo Izzard,,,4,0,23
Donnell L Jones,,,,0,23
Total,133,30,4,0,23
