col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,All
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Marco Rubio,Ben Carson,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Shannon Oscar,Lauren E Casper,Pam Levy,Alan Apt,All
Donald J Trump,244,0,0,0,0,0,267,316,330,203,268,164,132,All
Ted Cruz,,74,0,0,0,0,81,46,17,75,36,35,65,All
John R Kasich,,,66,0,0,0,92,34,44,68,38,66,41,All
Jeb Bush,,,,2,0,0,3,4,0,4,1,1,3,All
Marco Rubio,,,,,2,0,2,1,1,3,3,3,2,All
Ben Carson,,,,,,0,0,1,1,2,1,0,2,All
Michael J Mcmonagle,,,,,,,2,82,132,103,96,97,49,All
Gilbert Cox,,,,,,,,2,197,98,200,41,91,All
Tom Ellis,,,,,,,,,0,43,210,56,28,All
Shannon Oscar,,,,,,,,,,2,68,126,146,All
Lauren E Casper,,,,,,,,,,,1,47,23,All
Pam Levy,,,,,,,,,,,,0,78,All
Alan Apt,,,,,,,,,,,,,0,All
Total,960,249,240,12,7,3,450,406,394,359,349,272,247,All
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,1
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Michael J Mcmonagle,Lauren E Casper,Tom Ellis,Gilbert Cox,Shannon Oscar,Pam Levy,Alan Apt,1
Donald J Trump,10,0,0,0,0,0,12,15,19,14,7,8,2,1
Ted Cruz,,3,0,0,0,0,6,3,2,4,6,1,6,1
John R Kasich,,,5,0,0,0,5,4,0,1,4,2,1,1
Jeb Bush,,,,0,0,0,0,0,0,1,0,0,0,1
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,1
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,,0,9,8,2,5,3,1,1
