col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Ken Washington,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Mark Aronchick,Lou Agre,Michelle W Singer,Joe Foster,Heather A Steinmiller,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Tonya Diane Bah,Hamdi Soysal,Gwen Snyder,Waleed Shahid,Margaret Lenzi,William Leopold,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Cindy Bass,36,"1,844","1,764","1,677",529,"1,477","1,438","1,446","1,392","1,362","1,346",492,"1,289","1,245","1,244",379,355,307,293,277,310,267,284,269,"1,215","1,211",289,98,All
Malcolm Kenyatta,,1,"1,672","1,650",500,"1,372","1,327","1,333","1,283","1,266","1,292",445,"1,234","1,187","1,174",344,314,277,269,265,277,249,262,255,896,935,179,76,All
Katherine J Gilmore,,,7,"1,590",424,"1,308","1,247","1,329","1,210","1,230","1,258",355,"1,209","1,167","1,174",259,234,218,192,206,204,168,184,179,810,871,171,78,All
Jerry T Jordan,,,,3,409,"1,276","1,220","1,274","1,181","1,194","1,244",382,"1,153","1,136","1,128",258,229,204,191,211,200,176,196,190,762,815,159,69,All
Yasmeen Kaboud,,,,,8,272,237,237,189,216,227,"1,226",181,211,165,"1,030","1,070",998,979,"1,009",979,965,905,944,703,673,183,107,All
Ken Washington,,,,,,1,"1,314","1,339","1,276","1,306","1,291",219,"1,241","1,222","1,213",251,229,198,192,181,199,177,203,183,620,816,83,72,All
Vincent Hughes,,,,,,,2,"1,241","1,343","1,264","1,207",183,"1,207","1,210","1,154",234,185,173,191,149,185,171,197,179,598,795,84,78,All
Mary Jo Daley,,,,,,,,4,"1,202","1,269","1,323",195,"1,223","1,175","1,186",235,193,182,169,179,176,148,168,153,587,790,90,76,All
Blondell Reynolds Brown,,,,,,,,,1,"1,233","1,180",145,"1,182","1,156","1,143",203,150,141,152,129,143,130,163,139,567,764,74,70,All
Nicole Allen White,,,,,,,,,,0,"1,196",179,"1,209","1,211","1,180",212,195,163,177,151,173,182,203,161,559,736,81,72,All
Mark Aronchick,,,,,,,,,,,0,187,"1,181","1,150","1,146",224,192,164,149,164,168,135,155,152,553,741,84,73,All
Lou Agre,,,,,,,,,,,,3,131,164,115,999,"1,028",977,951,977,944,902,887,922,580,585,173,101,All
Michelle W Singer,,,,,,,,,,,,,0,"1,140","1,160",176,138,116,124,117,139,117,149,135,527,701,67,64,All
Joe Foster,,,,,,,,,,,,,,0,"1,107",189,157,137,159,139,162,169,186,173,518,671,71,73,All
Heather A Steinmiller,,,,,,,,,,,,,,,0,153,115,104,115,99,103,108,132,101,502,663,70,67,All
Sherrie Cohen,,,,,,,,,,,,,,,,0,"1,044",993,979,"1,007",964,920,924,946,445,601,94,113,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,,1,"1,020",986,"1,012",994,943,917,939,454,589,103,100,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,951,982,939,885,876,901,421,529,93,103,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,948,947,933,925,948,434,503,92,99,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,932,905,881,924,400,517,94,111,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,921,902,923,417,508,95,97,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,1,904,919,418,478,83,101,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,922,397,485,86,97,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,403,469,88,102,All
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,226,0,0,0,All
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,,271,0,0,All
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,All
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,All
Total,"2,926","2,153","2,005","1,867","1,720","1,650","1,612","1,600","1,530","1,508","1,497","1,486","1,409","1,386","1,347","1,289","1,285","1,183","1,165","1,157","1,149","1,119","1,101","1,097","2,236","2,187",511,208,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,1
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Vincent Hughes,Yasmeen Kaboud,Michelle W Singer,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Waleed Shahid,Carol Rose Fleischman,Hamdi Soysal,Tonya Diane Bah,William Leopold,Margaret Lenzi,Gwen Snyder,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,1
Cindy Bass,2,66,62,57,53,48,43,46,42,21,44,43,45,40,14,12,13,11,9,10,8,10,8,6,61,47,7,0,1
Malcolm Kenyatta,,0,61,60,50,42,44,47,43,19,43,43,40,39,13,15,16,14,11,12,10,12,10,9,43,34,5,0,1
Katherine J Gilmore,,,1,56,44,40,39,41,38,13,41,38,39,36,9,9,10,8,6,8,6,7,4,4,38,28,4,0,1
Jerry T Jordan,,,,0,46,36,39,40,38,17,36,37,37,35,14,13,14,14,10,12,10,13,11,9,36,27,3,0,1
Ken Washington,,,,,0,43,43,44,40,12,43,41,41,40,8,12,12,10,8,9,7,10,9,7,27,30,2,0,1
Mary Jo Daley,,,,,,1,42,39,36,6,40,36,39,36,5,9,11,3,6,5,3,2,3,2,22,29,2,1,1
Mark Aronchick,,,,,,,0,39,38,5,41,38,38,34,5,8,8,5,6,5,3,5,4,3,24,26,2,0,1
Nicole Allen White,,,,,,,,0,41,8,40,40,39,37,2,6,8,7,3,5,6,6,5,3,24,26,2,0,1
Vincent Hughes,,,,,,,,,0,8,40,41,36,36,7,5,8,7,6,6,8,8,6,4,22,28,2,0,1
Yasmeen Kaboud,,,,,,,,,,0,4,3,4,5,33,31,25,27,27,29,22,24,23,24,22,23,5,0,1
Michelle W Singer,,,,,,,,,,,0,40,40,36,2,4,4,3,2,2,3,4,3,1,20,27,2,0,1
Blondell Reynolds Brown,,,,,,,,,,,,0,40,37,0,2,6,3,1,2,3,4,2,0,23,22,2,0,1
Heather A Steinmiller,,,,,,,,,,,,,0,34,1,4,6,4,2,2,4,5,4,1,22,21,2,0,1
Joe Foster,,,,,,,,,,,,,,0,2,4,5,4,2,3,2,4,4,2,20,21,2,0,1
Lou Agre,,,,,,,,,,,,,,,0,25,23,21,23,23,19,19,20,19,17,22,3,0,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,27,27,28,27,19,23,23,24,10,27,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,22,25,26,18,19,20,19,10,24,1,0,1
Waleed Shahid,,,,,,,,,,,,,,,,,,0,22,26,21,24,24,22,13,19,0,0,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,25,19,20,21,23,8,23,0,0,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,21,22,20,21,9,21,1,0,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,20,20,17,11,16,0,0,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,23,20,11,16,0,0,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,20,9,17,0,0,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,6,19,0,0,1
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,1
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,1
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,117,82,71,66,59,55,52,52,52,51,49,47,45,43,43,38,36,33,32,32,28,28,27,26,98,98,15,1,1
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Mary Jo Daley,Nicole Allen White,Mark Aronchick,Michelle W Singer,Joe Foster,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,William Leopold,Waleed Shahid,Tonya Diane Bah,2
Dwight Evans,22,0,0,0,55,53,45,41,55,45,40,40,39,40,40,37,31,24,17,19,19,18,13,12,13,10,8,9,2
Chaka Fattah,,6,0,0,30,25,23,26,18,13,14,17,16,14,13,15,15,6,7,6,3,3,5,5,2,5,5,3,2
Brian Anthony Gordon,,,0,0,17,8,11,9,4,4,3,3,3,3,4,2,2,7,8,1,2,2,1,1,2,1,1,0,2
Dan Muroff,,,,0,1,2,2,1,1,1,1,0,1,0,1,1,0,2,1,1,2,1,1,1,1,1,1,1,2
Cindy Bass,,,,,2,79,78,71,65,58,56,47,54,57,54,53,48,20,22,14,13,11,11,9,5,7,5,4,2
Malcolm Kenyatta,,,,,,0,75,73,59,59,56,45,55,54,53,54,50,21,22,15,13,11,10,10,7,8,5,5,2
