col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,All
,Robert A Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Robert A Brady,146,550,470,446,285,All
Katie Mcginty,,81,0,0,0,All
Joe Sestak,,,60,0,0,All
John Fetterman,,,,82,0,All
Joseph J Vodvarka,,,,,39,All
Total,"1,897",631,530,528,324,All
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,1
,Robert A Brady,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,1
Robert A Brady,6,30,30,17,6,1
Joe Sestak,,4,0,0,0,1
Katie Mcginty,,,4,0,0,1
John Fetterman,,,,2,0,1
Joseph J Vodvarka,,,,,1,1
Total,89,34,34,19,7,1
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,2
,Robert A Brady,John Fetterman,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,2
Robert A Brady,4,22,24,19,15,2
John Fetterman,,3,0,0,0,2
Joe Sestak,,,0,0,0,2
Katie Mcginty,,,,2,0,2
Joseph J Vodvarka,,,,,0,2
Total,84,25,24,21,15,2
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,3
,Robert A Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Robert A Brady,8,46,37,23,11,3
Katie Mcginty,,5,0,0,0,3
Joe Sestak,,,4,0,0,3
John Fetterman,,,,7,0,3
Joseph J Vodvarka,,,,,0,3
Total,125,51,41,30,11,3
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,4
,Robert A Brady,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,4
Robert A Brady,7,29,29,22,10,4
Joe Sestak,,5,0,0,0,4
Katie Mcginty,,,4,0,0,4
John Fetterman,,,,6,0,4
Joseph J Vodvarka,,,,,1,4
Total,97,34,33,28,11,4
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,5
,Robert A Brady,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,5
Robert A Brady,9,33,29,28,9,5
Katie Mcginty,,7,0,0,0,5
John Fetterman,,,4,0,0,5
Joe Sestak,,,,2,0,5
Joseph J Vodvarka,,,,,2,5
Total,108,40,33,30,11,5
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,6
,Robert A Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Robert A Brady,9,23,24,17,13,6
Katie Mcginty,,10,0,0,0,6
Joe Sestak,,,6,0,0,6
John Fetterman,,,,5,0,6
Joseph J Vodvarka,,,,,1,6
Total,86,33,30,22,14,6
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,7
,Robert A Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,7
Robert A Brady,7,37,29,22,13,7
Katie Mcginty,,3,0,0,0,7
Joe Sestak,,,5,0,0,7
John Fetterman,,,,6,0,7
Joseph J Vodvarka,,,,,1,7
Total,108,40,34,28,14,7
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,8
,Robert A Brady,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Robert A Brady,12,39,31,18,7,8
Katie Mcginty,,4,0,0,0,8
Joe Sestak,,,4,0,0,8
John Fetterman,,,,6,0,8
Joseph J Vodvarka,,,,,1,8
Total,107,43,35,24,8,8
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,9
,Robert A Brady,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,9
Robert A Brady,8,19,14,8,8,9
Katie Mcginty,,5,0,0,0,9
John Fetterman,,,2,0,0,9
Joseph J Vodvarka,,,,2,0,9
Joe Sestak,,,,,0,9
Total,57,24,16,10,8,9
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,10
,Robert A Brady,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,10
Robert A Brady,4,25,18,15,6,10
Katie Mcginty,,2,0,0,0,10
John Fetterman,,,1,0,0,10
Joe Sestak,,,,3,0,10
Joseph J Vodvarka,,,,,0,10
Total,68,27,19,18,6,10
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,11
,Robert A Brady,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,11
Robert A Brady,7,26,16,16,10,11
Katie Mcginty,,4,0,0,0,11
John Fetterman,,,4,0,0,11
Joe Sestak,,,,3,0,11
Joseph J Vodvarka,,,,,2,11
Total,75,30,20,19,12,11
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,12
,Robert A Brady,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,12
Robert A Brady,5,33,31,21,11,12
John Fetterman,,3,0,0,0,12
Katie Mcginty,,,3,0,0,12
Joe Sestak,,,,3,0,12
Joseph J Vodvarka,,,,,0,12
Total,101,36,34,24,11,12
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,13
,Robert A Brady,John Fetterman,Joseph J Vodvarka,Katie Mcginty,Joe Sestak,13
Robert A Brady,8,24,25,16,14,13
John Fetterman,,5,0,0,0,13
Joseph J Vodvarka,,,2,0,0,13
Katie Mcginty,,,,3,0,13
Joe Sestak,,,,,0,13
Total,87,29,27,19,14,13
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,14
,Robert A Brady,John Fetterman,Joseph J Vodvarka,Joe Sestak,Katie Mcginty,14
Robert A Brady,7,16,13,13,10,14
John Fetterman,,1,0,0,0,14
Joseph J Vodvarka,,,4,0,0,14
Joe Sestak,,,,2,0,14
Katie Mcginty,,,,,1,14
Total,59,17,17,15,11,14
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,15
,Robert A Brady,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,15
Robert A Brady,2,15,13,12,9,15
Joe Sestak,,1,0,0,0,15
Katie Mcginty,,,3,0,0,15
John Fetterman,,,,1,0,15
Joseph J Vodvarka,,,,,2,15
Total,51,16,16,13,11,15
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,16
,Robert A Brady,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,16
Robert A Brady,4,19,9,11,3,16
Katie Mcginty,,2,0,0,0,16
Joe Sestak,,,4,0,0,16
Joseph J Vodvarka,,,,1,0,16
John Fetterman,,,,,2,16
Total,46,21,13,12,5,16
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,17
,Robert A Brady,Joseph J Vodvarka,John Fetterman,Joe Sestak,Katie Mcginty,17
Robert A Brady,4,31,22,17,7,17
Joseph J Vodvarka,,3,0,0,0,17
John Fetterman,,,3,0,0,17
Joe Sestak,,,,1,0,17
Katie Mcginty,,,,,2,17
Total,81,34,25,18,9,17
,Representative In Congress 1st District - Democrat,United States Senator - Democrat,,,,18
,Robert A Brady,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,18
Robert A Brady,5,26,20,18,10,18
John Fetterman,,3,0,0,0,18
Katie Mcginty,,,3,0,0,18
Joe Sestak,,,,4,0,18
Joseph J Vodvarka,,,,,0,18
Total,79,29,23,22,10,18
