col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Peter Cutty,Leanne Krueger Braneky,Ryan N Boyer,Cathy Brady,Angel Cruz,Ted Kirsch,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Thaddeus Kirkland,8,203,52,159,153,152,46,149,149,145,142,135,33,25,24,23,89,92,61,55,All
Blake Rutherford,,3,42,140,138,143,36,134,145,137,132,127,20,18,15,14,75,74,44,25,All
H Douglass Brown,,,9,24,25,33,148,29,28,29,25,18,127,119,112,109,60,70,45,37,All
Anne Wakabayashi,,,,0,150,148,22,150,145,142,138,130,24,20,23,17,70,66,20,15,All
Maria Quinones Sanchez,,,,,2,140,21,145,134,139,144,139,20,22,27,22,68,63,23,15,All
Jennifer Lentz,,,,,,0,29,139,151,147,140,134,33,29,28,23,69,64,21,16,All
Peter Cutty,,,,,,,2,27,23,22,21,17,108,104,98,99,50,56,31,25,All
Leanne Krueger Braneky,,,,,,,,0,136,139,134,128,30,27,27,24,66,60,23,14,All
Ryan N Boyer,,,,,,,,,0,140,137,128,25,24,24,19,67,60,22,15,All
Cathy Brady,,,,,,,,,,0,135,131,25,24,26,18,63,62,21,16,All
Angel Cruz,,,,,,,,,,,0,131,20,18,24,19,65,55,21,14,All
Ted Kirsch,,,,,,,,,,,,0,15,15,19,16,60,57,15,13,All
Amanda Mcillmurray,,,,,,,,,,,,,0,122,107,106,45,51,24,11,All
Kat Richter,,,,,,,,,,,,,,0,105,105,45,48,21,9,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,101,41,48,19,8,All
Jacob Adeniran,,,,,,,,,,,,,,,,0,36,40,21,12,All
Katie Mcginty,,,,,,,,,,,,,,,,,40,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,31,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,13,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,11,All
Total,326,237,234,183,183,179,176,173,173,171,163,151,144,133,125,119,206,201,122,94,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
