col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Mark B Cohen,Val Arkoosh,Louis Farinella,Henry Albert,Linda A Fields,Elaine Tomlin,Melissa Robbins,Charles Quann,Bev Hahn,W Gerard Oleksiak,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,111,737,"1,672","1,558",705,"1,477","1,267",484,498,"1,339",491,"1,235",346,996,"1,175","1,025",417,271,All
Michael J Rahming,,57,583,492,"1,311",503,388,"1,243","1,143",413,"1,135",346,"1,044",209,650,683,459,192,All
Betsy May Kilkenny,,,17,"1,262",490,"1,398","1,169",335,349,"1,270",355,"1,160",243,977,836,650,205,143,All
Mike Stack,,,,17,573,"1,105","1,174",385,434,"1,187",447,"1,067",331,955,849,724,169,72,All
Mark B Cohen,,,,,8,377,403,"1,322","1,231",434,"1,204",349,"1,080",214,632,660,309,107,All
Val Arkoosh,,,,,,5,"1,098",257,235,"1,117",239,"1,090",156,923,696,555,179,135,All
Louis Farinella,,,,,,,21,281,252,"1,112",265,"1,078",178,911,682,547,136,72,All
Henry Albert,,,,,,,,0,"1,228",298,"1,194",232,"1,104",155,509,538,290,101,All
Linda A Fields,,,,,,,,,1,287,"1,228",216,"1,138",170,522,525,283,92,All
Elaine Tomlin,,,,,,,,,,2,305,"1,122",207,925,693,549,132,61,All
Melissa Robbins,,,,,,,,,,,1,215,"1,140",174,516,526,279,91,All
Charles Quann,,,,,,,,,,,,0,142,924,617,493,122,70,All
Bev Hahn,,,,,,,,,,,,,1,121,436,446,249,76,All
W Gerard Oleksiak,,,,,,,,,,,,,,1,511,405,94,51,All
Katie Mcginty,,,,,,,,,,,,,,,275,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,283,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,116,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,79,All
Total,"3,109","2,124","1,939","1,919","1,793","1,645","1,519","1,505","1,488","1,483","1,471","1,346","1,264","1,105","2,084","1,991",977,533,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Allyson Y Schwartz,Mike Stack,Michael J Rahming,Betsy May Kilkenny,Val Arkoosh,Louis Farinella,Charles Quann,Mark B Cohen,Henry Albert,Elaine Tomlin,Melissa Robbins,Linda A Fields,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Allyson Y Schwartz,1,34,12,36,34,33,33,12,10,30,8,7,28,6,28,23,12,7,1
Mike Stack,,1,9,27,26,31,29,8,9,27,7,6,26,5,22,17,4,0,1
Michael J Rahming,,,1,10,10,6,7,31,27,7,29,28,5,27,13,13,12,3,1
Betsy May Kilkenny,,,,1,36,32,33,9,4,29,6,4,26,3,22,11,8,1,1
Val Arkoosh,,,,,0,30,32,6,3,28,5,3,27,2,21,12,8,1,1
Louis Farinella,,,,,,0,31,8,5,27,5,3,26,3,21,11,4,1,1
Charles Quann,,,,,,,0,8,6,29,6,4,28,3,21,12,4,0,1
Mark B Cohen,,,,,,,,0,30,7,28,28,4,27,13,11,7,3,1
Henry Albert,,,,,,,,,0,6,26,26,4,25,12,12,5,2,1
Elaine Tomlin,,,,,,,,,,0,5,4,25,4,19,10,2,0,1
Melissa Robbins,,,,,,,,,,,0,28,4,25,12,12,5,1,1
Linda A Fields,,,,,,,,,,,,0,3,25,11,10,6,1,1
W Gerard Oleksiak,,,,,,,,,,,,,0,2,16,10,3,0,1
Bev Hahn,,,,,,,,,,,,,,0,10,10,4,2,1
Katie Mcginty,,,,,,,,,,,,,,,6,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,3,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,6,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,0,1
Total,73,46,45,44,43,39,38,37,33,32,32,30,30,28,51,41,31,11,1
,United States Senator - Democrat,,,,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Allyson Y Schwartz,Mark B Cohen,Michael J Rahming,Mike Stack,Betsy May Kilkenny,Louis Farinella,Val Arkoosh,Elaine Tomlin,Henry Albert,Charles Quann,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Linda A Fields,2
Katie Mcginty,3,0,0,0,19,14,15,16,15,13,12,13,13,13,11,11,8,9,2
Joe Sestak,,3,0,0,2,7,4,7,4,4,2,4,3,2,2,3,2,2,2
John Fetterman,,,1,0,6,7,6,3,3,2,5,2,2,2,3,1,4,2,2
Joseph J Vodvarka,,,,2,4,0,1,1,2,1,1,0,0,0,0,0,0,1,2
Allyson Y Schwartz,,,,,1,10,11,18,17,15,17,15,7,16,5,11,4,4,2
Mark B Cohen,,,,,,0,17,13,8,9,7,9,17,7,15,5,14,14,2
Michael J Rahming,,,,,,,1,10,10,8,10,7,17,7,15,5,12,12,2
Mike Stack,,,,,,,,0,18,15,13,16,9,14,6,13,6,6,2
Betsy May Kilkenny,,,,,,,,,0,16,17,18,7,15,3,13,4,3,2
Louis Farinella,,,,,,,,,,0,16,15,5,15,4,14,2,3,2
Val Arkoosh,,,,,,,,,,,0,14,4,13,3,13,3,1,2
Elaine Tomlin,,,,,,,,,,,,0,6,16,3,11,3,3,2
Henry Albert,,,,,,,,,,,,,0,5,15,4,13,14,2
Charles Quann,,,,,,,,,,,,,,0,4,10,3,3,2
Melissa Robbins,,,,,,,,,,,,,,,0,2,13,13,2
W Gerard Oleksiak,,,,,,,,,,,,,,,,0,1,1,2
Bev Hahn,,,,,,,,,,,,,,,,,0,12,2
Linda A Fields,,,,,,,,,,,,,,,,,,0,2
Total,36,13,13,7,33,29,28,27,25,21,21,20,19,18,17,16,15,15,2
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
,Allyson Y Schwartz,Mike Stack,Betsy May Kilkenny,Michael J Rahming,Louis Farinella,Val Arkoosh,Elaine Tomlin,Mark B Cohen,Charles Quann,Henry Albert,Melissa Robbins,Linda A Fields,Bev Hahn,W Gerard Oleksiak,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,3
Allyson Y Schwartz,3,33,29,9,26,24,25,13,21,7,9,8,6,17,17,16,9,4,3
Mike Stack,,0,27,8,25,20,22,14,21,9,9,10,8,16,12,17,7,1,3
Betsy May Kilkenny,,,2,5,23,22,23,9,20,6,6,6,5,17,10,16,4,2,3
Michael J Rahming,,,,1,5,5,3,17,4,15,16,13,15,3,12,9,9,2,3
Louis Farinella,,,,,0,19,20,8,20,6,7,7,5,14,10,12,3,1,3
Val Arkoosh,,,,,,1,19,5,18,2,4,2,3,17,8,12,2,2,3
Elaine Tomlin,,,,,,,0,8,17,5,3,5,3,14,10,11,3,0,3
