col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,All
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,All
Katie Mcginty,394,0,0,0,"1,508","1,252",556,155,All
Joe Sestak,,374,0,0,"1,260","1,014",350,139,All
John Fetterman,,,142,0,316,460,161,145,All
Joseph J Vodvarka,,,,34,33,143,35,155,All
Brian Sims,,,,,64,0,0,0,All
Ben Waxman,,,,,,127,0,0,All
Marni Snyder,,,,,,,26,0,All
Lou Lanni,,,,,,,,16,All
Total,"3,865","3,137","1,224",400,"3,181","2,996","1,128",610,All
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,1
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,1
Katie Mcginty,8,0,0,0,66,53,29,3,1
Joe Sestak,,5,0,0,38,38,3,2,1
John Fetterman,,,6,0,17,13,4,2,1
Joseph J Vodvarka,,,,1,3,0,3,2,1
Ben Waxman,,,,,7,0,0,0,1
Brian Sims,,,,,,0,0,0,1
Marni Snyder,,,,,,,1,0,1
Lou Lanni,,,,,,,,0,1
Total,159,86,42,9,131,104,40,9,1
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,2
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,2
Katie Mcginty,19,0,0,0,65,54,16,8,2
Joe Sestak,,9,0,0,35,32,10,1,2
John Fetterman,,,4,0,10,17,4,0,2
Joseph J Vodvarka,,,,0,1,1,1,2,2
Brian Sims,,,,,4,0,0,0,2
Ben Waxman,,,,,,2,0,0,2
Marni Snyder,,,,,,,0,0,2
Lou Lanni,,,,,,,,0,2
Total,162,87,35,5,115,106,31,11,2
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,3
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,3
Katie Mcginty,15,0,0,0,62,58,37,0,3
Joe Sestak,,15,0,0,52,40,16,2,3
John Fetterman,,,5,0,13,13,5,7,3
Joseph J Vodvarka,,,,0,2,3,2,4,3
Brian Sims,,,,,0,0,0,0,3
Ben Waxman,,,,,,3,0,0,3
Marni Snyder,,,,,,,1,0,3
Lou Lanni,,,,,,,,0,3
Total,172,125,43,11,129,117,61,13,3
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,4
,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,4
Joe Sestak,18,0,0,0,40,27,35,4,4
Katie Mcginty,,9,0,0,51,28,28,5,4
John Fetterman,,,8,0,13,23,10,1,4
Joseph J Vodvarka,,,,0,0,7,2,4,4
Brian Sims,,,,,7,0,0,0,4
Ben Waxman,,,,,,7,0,0,4
Marni Snyder,,,,,,,0,0,4
Lou Lanni,,,,,,,,0,4
Total,124,121,55,13,111,92,75,14,4
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,5
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,5
Katie Mcginty,16,0,0,0,50,26,36,13,5
Joe Sestak,,14,0,0,36,20,11,9,5
John Fetterman,,,10,0,17,16,7,6,5
Joseph J Vodvarka,,,,2,0,10,2,6,5
Brian Sims,,,,,4,0,0,0,5
Ben Waxman,,,,,,5,0,0,5
Marni Snyder,,,,,,,0,0,5
Lou Lanni,,,,,,,,2,5
Total,141,90,56,20,107,77,56,36,5
,United States Senator - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,,6
