col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,All
,Latryse Mcdowell,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,All
Latryse Mcdowell,11,86,73,65,55,All
Calvin Tucker,,6,57,48,24,All
Elizabeth Havey,,,6,47,34,All
Aaron Cohen,,,,4,24,All
Aldridk Gessa,,,,,4,All
Total,143,100,89,75,66,All
,Delegate To The Republican National Convention 2nd District,,,,Representative In The General Assembly 200th District - Republican,1
,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,Latryse Mcdowell,1
Calvin Tucker,2,6,4,4,8,1
Aaron Cohen,,0,6,5,6,1
Aldridk Gessa,,,1,4,6,1
Elizabeth Havey,,,,0,6,1
Latryse Mcdowell,,,,,0,1
Total,12,9,9,7,11,1
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,2
,Latryse Mcdowell,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Aaron Cohen,2
Latryse Mcdowell,0,8,7,7,3,2
Calvin Tucker,,1,8,5,2,2
Elizabeth Havey,,,1,5,2,2
Aldridk Gessa,,,,0,0,2
Aaron Cohen,,,,,0,2
Total,12,10,9,8,3,2
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,3
,Latryse Mcdowell,Aldridk Gessa,Elizabeth Havey,Calvin Tucker,Aaron Cohen,3
Latryse Mcdowell,1,3,2,1,0,3
Aldridk Gessa,,0,1,0,0,3
Elizabeth Havey,,,0,2,1,3
Calvin Tucker,,,,0,1,3
Aaron Cohen,,,,,0,3
Total,5,3,3,2,1,3
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,4
,Latryse Mcdowell,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,4
Latryse Mcdowell,2,5,5,4,4,4
Aaron Cohen,,0,2,3,4,4
Calvin Tucker,,,0,1,1,4
Aldridk Gessa,,,,0,3,4
Elizabeth Havey,,,,,0,4
Total,10,5,5,4,4,4
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,5
,Latryse Mcdowell,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,5
Latryse Mcdowell,0,6,6,3,1,5
Calvin Tucker,,0,4,2,1,5
Elizabeth Havey,,,0,3,1,5
Aaron Cohen,,,,0,0,5
Aldridk Gessa,,,,,1,5
Total,8,6,6,3,2,5
,Representative In The General Assembly 200th District - Republican,Delegate To The Republican National Convention 2nd District,,,,6
,Latryse Mcdowell,Elizabeth Havey,Calvin Tucker,Aaron Cohen,Aldridk Gessa,6
Latryse Mcdowell,1,9,8,7,6,6
Elizabeth Havey,,0,6,5,4,6
Calvin Tucker,,,0,4,3,6
