col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,All
,Otto Voit,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,All
Otto Voit,2,8,7,4,0,All
Calvin Tucker,,1,2,1,0,All
Aaron Cohen,,,1,2,0,All
Elizabeth Havey,,,,1,0,All
Aldridk Gessa,,,,,0,All
Total,17,9,8,5,0,All
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,1
,Calvin Tucker,Aaron Cohen,Aldridk Gessa,Elizabeth Havey,Otto Voit,1
Calvin Tucker,0,0,0,0,1,1
Aaron Cohen,,0,0,0,0,1
Aldridk Gessa,,,0,0,0,1
Elizabeth Havey,,,,0,0,1
Otto Voit,,,,,0,1
Total,1,0,0,0,1,1
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,2
,Otto Voit,Aaron Cohen,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,2
Otto Voit,2,2,1,1,0,2
Aaron Cohen,,0,0,1,0,2
Calvin Tucker,,,0,0,0,2
Elizabeth Havey,,,,0,0,2
Aldridk Gessa,,,,,0,2
Total,5,2,1,1,0,2
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,4
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Otto Voit,4
Aaron Cohen,0,0,0,0,1,4
Aldridk Gessa,,0,0,0,0,4
Calvin Tucker,,,0,0,0,4
Elizabeth Havey,,,,0,0,4
Otto Voit,,,,,0,4
Total,1,0,0,0,1,4
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,5
,Otto Voit,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,5
Otto Voit,0,1,1,0,0,5
Calvin Tucker,,0,0,0,0,5
Elizabeth Havey,,,0,0,0,5
Aaron Cohen,,,,0,0,5
Aldridk Gessa,,,,,0,5
Total,2,1,1,0,0,5
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,6
,Aaron Cohen,Calvin Tucker,Elizabeth Havey,Aldridk Gessa,Otto Voit,6
Aaron Cohen,1,0,0,0,0,6
Calvin Tucker,,0,0,0,1,6
Elizabeth Havey,,,1,0,0,6
Aldridk Gessa,,,,0,0,6
Otto Voit,,,,,0,6
Total,1,1,1,0,1,6
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,8
,Aaron Cohen,Aldridk Gessa,Calvin Tucker,Elizabeth Havey,Otto Voit,8
Aaron Cohen,0,0,0,0,1,8
Aldridk Gessa,,0,0,0,0,8
Calvin Tucker,,,0,0,0,8
Elizabeth Havey,,,,0,0,8
Otto Voit,,,,,0,8
Total,1,0,0,0,1,8
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,11
,Calvin Tucker,Aaron Cohen,Elizabeth Havey,Aldridk Gessa,Otto Voit,11
Calvin Tucker,0,1,1,0,2,11
Aaron Cohen,,0,1,0,1,11
Elizabeth Havey,,,0,0,1,11
Aldridk Gessa,,,,0,0,11
Otto Voit,,,,,0,11
Total,2,1,1,0,2,11
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,12
,Calvin Tucker,Elizabeth Havey,Aaron Cohen,Aldridk Gessa,Otto Voit,12
Calvin Tucker,1,0,0,0,1,12
Elizabeth Havey,,0,0,0,1,12
Aaron Cohen,,,0,0,0,12
Aldridk Gessa,,,,0,0,12
Otto Voit,,,,,0,12
Total,2,1,0,0,2,12
,Delegate To The Republican National Convention 2nd District,,,,State Treasurer - Republican,18
,Aaron Cohen,Calvin Tucker,Aldridk Gessa,Elizabeth Havey,Otto Voit,18
Aaron Cohen,0,1,0,0,2,18
Calvin Tucker,,0,0,0,1,18
Aldridk Gessa,,,0,0,0,18
Elizabeth Havey,,,,0,0,18
Otto Voit,,,,,0,18
Total,2,1,0,0,2,18
