col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Joe Torsella,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Anne Wakabayashi,Jennifer Lentz,Katherine Hunter Snyder,Kat Richter,Cathy Brady,Ryan N Boyer,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Jacob Adeniran,Ted Kirsch,All
Joe Torsella,166,954,861,734,739,637,633,601,572,566,586,564,566,555,514,492,515,All
Thaddeus Kirkland,,62,222,206,699,165,603,550,131,117,551,542,527,539,490,84,481,All
H Douglass Brown,,,39,733,196,639,155,167,581,587,146,142,121,116,100,525,99,All
Peter Cutty,,,,19,192,603,156,170,550,565,141,146,113,114,103,512,105,All
Blake Rutherford,,,,,19,143,553,525,114,105,518,526,470,489,463,75,454,All
Amanda Mcillmurray,,,,,,2,170,189,591,604,154,144,125,132,110,534,112,All
Anne Wakabayashi,,,,,,,5,561,130,125,547,527,515,546,480,94,487,All
Jennifer Lentz,,,,,,,,2,140,142,521,515,474,505,483,100,483,All
Katherine Hunter Snyder,,,,,,,,,2,577,139,128,129,105,107,519,106,All
Kat Richter,,,,,,,,,,2,116,114,106,103,97,538,95,All
Cathy Brady,,,,,,,,,,,3,508,481,496,470,89,480,All
Ryan N Boyer,,,,,,,,,,,,3,454,468,453,88,453,All
Maria Quinones Sanchez,,,,,,,,,,,,,3,493,465,85,448,All
Leanne Krueger Braneky,,,,,,,,,,,,,,2,449,72,439,All
Angel Cruz,,,,,,,,,,,,,,,4,73,452,All
Jacob Adeniran,,,,,,,,,,,,,,,,2,79,All
Ted Kirsch,,,,,,,,,,,,,,,,,1,All
Total,"2,033","1,120","1,017",865,847,748,720,676,672,670,665,639,636,627,587,583,574,All
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Joe Torsella,H Douglass Brown,Amanda Mcillmurray,Thaddeus Kirkland,Kat Richter,Peter Cutty,Blake Rutherford,Katherine Hunter Snyder,Anne Wakabayashi,Jacob Adeniran,Jennifer Lentz,Ted Kirsch,Cathy Brady,Ryan N Boyer,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,1
Joe Torsella,8,39,39,39,37,36,36,31,33,29,33,31,27,29,28,27,24,1
H Douglass Brown,,2,39,7,39,39,7,34,7,33,8,4,3,7,3,2,1,1
Amanda Mcillmurray,,,0,6,42,39,6,36,8,36,10,7,4,6,5,3,3,1
Thaddeus Kirkland,,,,4,5,6,31,1,30,1,28,27,25,28,25,23,23,1
Kat Richter,,,,,0,39,4,37,7,35,8,5,4,5,4,3,2,1
Peter Cutty,,,,,,1,6,33,7,34,7,4,3,6,2,3,2,1
Blake Rutherford,,,,,,,0,1,28,1,29,26,26,28,23,24,24,1
Katherine Hunter Snyder,,,,,,,,0,4,32,4,2,2,2,2,2,2,1
Anne Wakabayashi,,,,,,,,,0,4,31,27,27,28,28,25,25,1
Jacob Adeniran,,,,,,,,,,0,4,3,1,3,3,1,1,1
Jennifer Lentz,,,,,,,,,,,0,28,26,29,27,25,25,1
Ted Kirsch,,,,,,,,,,,,0,24,25,25,22,23,1
Cathy Brady,,,,,,,,,,,,,2,25,26,22,24,1
Ryan N Boyer,,,,,,,,,,,,,,0,24,22,24,1
Maria Quinones Sanchez,,,,,,,,,,,,,,,1,24,23,1
Leanne Krueger Braneky,,,,,,,,,,,,,,,,0,20,1
Angel Cruz,,,,,,,,,,,,,,,,,0,1
Total,96,48,47,47,45,45,38,37,36,36,35,33,32,32,31,28,26,1
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,2
,Joe Torsella,H Douglass Brown,Thaddeus Kirkland,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Jennifer Lentz,Anne Wakabayashi,Cathy Brady,Maria Quinones Sanchez,Angel Cruz,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,2
Joe Torsella,10,46,40,38,31,32,29,28,26,20,21,20,19,17,16,17,14,2
H Douglass Brown,,2,12,32,13,28,26,24,25,9,7,6,9,4,4,8,6,2
Thaddeus Kirkland,,,4,11,28,10,6,6,6,16,20,16,17,14,15,15,12,2
Peter Cutty,,,,1,12,24,23,21,22,9,8,6,8,5,6,8,5,2
Blake Rutherford,,,,,1,11,8,7,8,17,19,15,18,15,14,16,12,2
Amanda Mcillmurray,,,,,,0,29,26,27,11,9,7,9,6,4,7,7,2
Kat Richter,,,,,,,0,25,25,11,6,6,7,6,4,5,6,2
Jacob Adeniran,,,,,,,,0,24,10,7,9,8,6,4,7,6,2
Katherine Hunter Snyder,,,,,,,,,0,8,4,6,9,5,2,7,6,2
Jennifer Lentz,,,,,,,,,,0,17,16,15,15,16,14,13,2
Anne Wakabayashi,,,,,,,,,,,0,16,16,14,17,14,10,2
Cathy Brady,,,,,,,,,,,,0,14,17,14,14,12,2
Maria Quinones Sanchez,,,,,,,,,,,,,0,14,14,14,13,2
Angel Cruz,,,,,,,,,,,,,,0,14,12,11,2
Leanne Krueger Braneky,,,,,,,,,,,,,,,0,13,10,2
Ryan N Boyer,,,,,,,,,,,,,,,,0,10,2
Ted Kirsch,,,,,,,,,,,,,,,,,0,2
Total,95,49,47,39,35,34,31,29,29,24,23,22,22,19,19,19,16,2
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,3
,Joe Torsella,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Thaddeus Kirkland,Jacob Adeniran,Anne Wakabayashi,Blake Rutherford,Ryan N Boyer,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ted Kirsch,Maria Quinones Sanchez,Angel Cruz,3
Joe Torsella,14,69,63,55,51,52,56,41,45,42,41,40,38,39,38,37,29,3
H Douglass Brown,,2,66,56,55,52,12,47,11,11,9,13,9,6,8,6,7,3
Peter Cutty,,,1,58,57,54,15,49,13,13,11,14,11,7,9,7,7,3
Amanda Mcillmurray,,,,0,57,54,12,49,13,9,10,14,11,8,11,7,7,3
Kat Richter,,,,,0,55,9,51,10,8,10,12,10,5,9,7,6,3
Katherine Hunter Snyder,,,,,,0,10,47,12,8,10,12,12,6,10,7,6,3
Thaddeus Kirkland,,,,,,,1,5,41,38,36,36,32,39,32,35,27,3
Jacob Adeniran,,,,,,,,0,7,5,5,7,7,2,7,4,4,3
Anne Wakabayashi,,,,,,,,,0,36,35,36,32,38,34,35,28,3
Blake Rutherford,,,,,,,,,,1,34,31,30,30,28,31,26,3
Ryan N Boyer,,,,,,,,,,,0,35,31,32,31,28,26,3
Jennifer Lentz,,,,,,,,,,,,0,31,33,32,28,30,3
Cathy Brady,,,,,,,,,,,,,0,28,31,27,25,3
Leanne Krueger Braneky,,,,,,,,,,,,,,0,32,33,26,3
Ted Kirsch,,,,,,,,,,,,,,,0,28,28,3
Maria Quinones Sanchez,,,,,,,,,,,,,,,,0,24,3
Angel Cruz,,,,,,,,,,,,,,,,,0,3
Total,144,83,75,65,63,60,59,51,47,46,44,43,41,41,40,39,32,3
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,4
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Cathy Brady,Jennifer Lentz,Leanne Krueger Braneky,Maria Quinones Sanchez,Ryan N Boyer,Peter Cutty,Ted Kirsch,Amanda Mcillmurray,Angel Cruz,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,4
Joe Torsella,4,66,64,54,56,55,56,56,56,57,46,49,41,47,40,39,35,4
Thaddeus Kirkland,,3,57,10,49,51,48,50,51,49,8,46,9,43,7,5,3,4
Blake Rutherford,,,1,10,49,50,49,49,49,50,7,45,10,44,11,7,6,4
H Douglass Brown,,,,1,9,8,10,8,11,8,48,4,42,5,41,41,39,4
Anne Wakabayashi,,,,,1,52,49,50,49,47,8,44,10,41,10,9,7,4
Cathy Brady,,,,,,0,50,48,49,48,7,46,10,42,12,8,6,4
Jennifer Lentz,,,,,,,0,48,47,50,10,45,14,41,11,11,8,4
Leanne Krueger Braneky,,,,,,,,0,51,45,6,43,10,43,9,8,6,4
Maria Quinones Sanchez,,,,,,,,,0,44,9,44,12,41,11,9,4,4
Ryan N Boyer,,,,,,,,,,0,9,45,11,43,10,8,6,4
Peter Cutty,,,,,,,,,,,0,5,41,4,39,40,38,4
Ted Kirsch,,,,,,,,,,,,0,7,40,5,5,3,4
Amanda Mcillmurray,,,,,,,,,,,,,0,5,42,41,39,4
Angel Cruz,,,,,,,,,,,,,,0,6,5,4,4
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,40,40,4
Kat Richter,,,,,,,,,,,,,,,,0,39,4
Jacob Adeniran,,,,,,,,,,,,,,,,,0,4
Total,132,74,67,63,61,59,59,59,59,59,54,51,48,48,47,45,42,4
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,5
,Joe Torsella,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Thaddeus Kirkland,Blake Rutherford,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Angel Cruz,Anne Wakabayashi,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,Maria Quinones Sanchez,5
Joe Torsella,10,37,38,34,29,28,27,24,25,22,22,21,20,19,18,19,9,5
H Douglass Brown,,2,39,34,11,13,27,24,27,7,6,8,7,4,6,5,1,5
Peter Cutty,,,1,36,10,14,31,28,28,6,9,10,9,6,7,6,2,5
Amanda Mcillmurray,,,,0,8,11,31,28,29,8,9,10,10,7,7,6,3,5
Thaddeus Kirkland,,,,,1,27,3,0,4,23,24,22,23,20,21,19,8,5
Blake Rutherford,,,,,,1,6,3,6,20,25,21,23,20,21,19,6,5
Kat Richter,,,,,,,0,27,27,4,7,7,5,6,3,4,3,5
Jacob Adeniran,,,,,,,,1,24,3,4,4,4,4,2,4,2,5
Katherine Hunter Snyder,,,,,,,,,0,6,5,4,5,5,4,5,3,5
Angel Cruz,,,,,,,,,,0,21,20,20,20,17,19,9,5
Anne Wakabayashi,,,,,,,,,,,0,22,23,23,21,19,8,5
Jennifer Lentz,,,,,,,,,,,,1,20,19,17,17,6,5
Cathy Brady,,,,,,,,,,,,,1,21,21,19,6,5
Leanne Krueger Braneky,,,,,,,,,,,,,,0,18,17,9,5
Ryan N Boyer,,,,,,,,,,,,,,,1,16,6,5
Ted Kirsch,,,,,,,,,,,,,,,,0,5,5
Maria Quinones Sanchez,,,,,,,,,,,,,,,,,0,5
Total,78,48,46,41,39,35,32,30,30,29,29,29,28,26,24,23,12,5
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,6
,Joe Torsella,H Douglass Brown,Peter Cutty,Thaddeus Kirkland,Anne Wakabayashi,Amanda Mcillmurray,Blake Rutherford,Jennifer Lentz,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Ryan N Boyer,Angel Cruz,Leanne Krueger Braneky,Ted Kirsch,Cathy Brady,Maria Quinones Sanchez,6
Joe Torsella,6,36,37,31,33,33,28,30,29,26,24,25,26,24,25,23,22,6
H Douglass Brown,,2,35,10,9,31,7,9,31,27,25,7,3,5,3,5,4,6
Peter Cutty,,,1,11,9,29,6,9,29,25,25,7,4,5,3,5,5,6
Thaddeus Kirkland,,,,0,32,8,30,27,5,4,3,24,23,22,24,23,22,6
Anne Wakabayashi,,,,,0,10,28,30,6,6,4,26,25,25,25,24,23,6
Amanda Mcillmurray,,,,,,0,7,11,31,26,25,6,4,7,4,5,5,6
Blake Rutherford,,,,,,,2,26,3,3,2,24,21,21,23,20,19,6
Jennifer Lentz,,,,,,,,1,6,5,3,23,23,24,24,21,22,6
Kat Richter,,,,,,,,,0,27,26,4,2,5,2,4,4,6
Katherine Hunter Snyder,,,,,,,,,,0,23,4,2,3,2,3,4,6
Jacob Adeniran,,,,,,,,,,,0,4,1,2,0,2,3,6
Ryan N Boyer,,,,,,,,,,,,0,18,18,19,19,17,6
Angel Cruz,,,,,,,,,,,,,0,22,23,21,20,6
Leanne Krueger Braneky,,,,,,,,,,,,,,0,21,20,22,6
