col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,All
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Donna Bullock,12,0,0,0,866,575,1,All
Jamar Izzo Izzard,,4,0,0,89,179,0,All
Jimmie Moore,,,5,0,134,103,1,All
Donnell L Jones,,,,1,3,0,0,All
Hillary Clinton,,,,,231,0,0,All
Bernie Sanders,,,,,,267,0,All
Roque Rocky De La Fuente,,,,,,,0,All
Total,"1,454",272,243,4,"1,323","1,124",2,All
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,1
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,1
Donna Bullock,0,0,0,0,56,67,0,1
Jimmie Moore,,0,0,0,16,4,0,1
Jamar Izzo Izzard,,,0,0,9,4,0,1
Donnell L Jones,,,,0,0,0,0,1
Bernie Sanders,,,,,18,0,0,1
Hillary Clinton,,,,,,12,0,1
Roque Rocky De La Fuente,,,,,,,0,1
Total,123,20,13,0,99,87,0,1
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,2
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,2
Donna Bullock,1,0,0,0,52,63,1,2
Jamar Izzo Izzard,,0,0,0,11,3,0,2
Jimmie Moore,,,0,0,10,3,0,2
Donnell L Jones,,,,0,0,0,0,2
Bernie Sanders,,,,,22,0,0,2
Hillary Clinton,,,,,,16,0,2
Roque Rocky De La Fuente,,,,,,,0,2
Total,117,14,13,0,95,85,1,2
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,3
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,3
Donna Bullock,2,0,0,0,107,58,0,3
Jimmie Moore,,0,0,0,14,13,0,3
Jamar Izzo Izzard,,,0,0,4,19,0,3
Donnell L Jones,,,,0,0,0,0,3
Hillary Clinton,,,,,25,0,0,3
Bernie Sanders,,,,,,19,0,3
Roque Rocky De La Fuente,,,,,,,0,3
Total,167,27,23,0,150,109,0,3
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,4
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Donna Bullock,1,0,0,0,90,56,0,4
Jamar Izzo Izzard,,0,0,0,11,19,0,4
Jimmie Moore,,,0,0,6,10,0,4
Donnell L Jones,,,,1,0,0,0,4
Hillary Clinton,,,,,12,0,0,4
Bernie Sanders,,,,,,12,0,4
Roque Rocky De La Fuente,,,,,,,0,4
Total,147,30,16,1,119,97,0,4
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,5
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,5
Donna Bullock,1,0,0,0,87,78,0,5
Jamar Izzo Izzard,,0,0,0,20,5,0,5
Jimmie Moore,,,0,0,6,8,0,5
Donnell L Jones,,,,0,0,0,0,5
Bernie Sanders,,,,,37,0,0,5
Hillary Clinton,,,,,,8,0,5
Roque Rocky De La Fuente,,,,,,,0,5
Total,166,25,14,0,150,99,0,5
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,9
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,9
Donna Bullock,2,0,0,0,72,36,0,9
Jimmie Moore,,0,0,0,9,2,0,9
Jamar Izzo Izzard,,,0,0,3,2,0,9
Donnell L Jones,,,,0,0,0,0,9
Hillary Clinton,,,,,19,0,0,9
Bernie Sanders,,,,,,6,0,9
Roque Rocky De La Fuente,,,,,,,0,9
Total,110,11,5,0,103,46,0,9
,President Of The United States - Democrat,,,Representative In The General Assembly 195th District - Democrat,,,,10
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,10
Bernie Sanders,30,0,0,32,23,4,0,10
Hillary Clinton,,2,0,11,3,3,0,10
Roque Rocky De La Fuente,,,0,0,0,0,0,10
Donna Bullock,,,,0,0,0,0,10
Jamar Izzo Izzard,,,,,0,0,0,10
Jimmie Moore,,,,,,0,0,10
Donnell L Jones,,,,,,,0,10
Total,89,19,0,43,26,7,0,10
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,11
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,11
Donna Bullock,2,0,0,0,41,47,0,11
Jimmie Moore,,0,0,0,7,14,0,11
Jamar Izzo Izzard,,,0,0,14,3,0,11
Donnell L Jones,,,,0,0,1,0,11
Bernie Sanders,,,,,23,0,0,11
Hillary Clinton,,,,,,18,0,11
Roque Rocky De La Fuente,,,,,,,0,11
Total,90,21,17,1,85,83,0,11
,President Of The United States - Democrat,,,Representative In The General Assembly 195th District - Democrat,,,,12
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,12
Hillary Clinton,51,0,0,78,37,12,2,12
Bernie Sanders,,10,0,19,5,5,0,12
Roque Rocky De La Fuente,,,0,0,0,0,0,12
Donna Bullock,,,,1,0,0,0,12
Jimmie Moore,,,,,0,0,0,12
Jamar Izzo Izzard,,,,,,0,0,12
Donnell L Jones,,,,,,,0,12
Total,180,39,0,98,42,17,2,12
,Representative In The General Assembly 195th District - Democrat,,,,President Of The United States - Democrat,,,13
