col_1,col_2,col_3,division
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,All
,Sharif Street,Robert A Brady,All
Sharif Street,152,"1,178",All
Robert A Brady,,132,All
Total,"1,330","1,310",All
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,1
,Sharif Street,Robert A Brady,1
Sharif Street,19,130,1
Robert A Brady,,18,1
Total,149,148,1
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,2
,Sharif Street,Robert A Brady,2
Sharif Street,13,80,2
Robert A Brady,,9,2
Total,93,89,2
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,3
,Sharif Street,Robert A Brady,3
Sharif Street,32,183,3
Robert A Brady,,21,3
Total,215,204,3
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,4
,Sharif Street,Robert A Brady,4
Sharif Street,29,126,4
Robert A Brady,,26,4
Total,155,152,4
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,5
,Robert A Brady,Sharif Street,5
Robert A Brady,7,62,5
Sharif Street,,5,5
Total,69,67,5
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,6
,Sharif Street,Robert A Brady,6
Sharif Street,33,235,6
Robert A Brady,,29,6
Total,268,264,6
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,8
,Robert A Brady,Sharif Street,8
Robert A Brady,5,57,8
Sharif Street,,2,8
Total,62,59,8
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 1st District - Democrat,10
,Sharif Street,Robert A Brady,10
Sharif Street,17,157,10
Robert A Brady,,14,10
Total,174,171,10
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,11
,Robert A Brady,Sharif Street,11
Robert A Brady,3,148,11
Sharif Street,,2,11
Total,151,150,11
