col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,All
,Jim Pio,John Brown,All
Jim Pio,30,164,All
John Brown,,7,All
Total,194,171,All
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,13
,Jim Pio,John Brown,13
Jim Pio,22,105,13
John Brown,,3,13
Total,127,108,13
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,14
,Jim Pio,John Brown,14
Jim Pio,8,59,14
John Brown,,4,14
Total,67,63,14
