col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,All
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Jeb Bush,Ben Carson,All
Jim Pio,19,"1,839",672,516,36,23,21,All
Donald J Trump,,"1,093",0,0,0,0,0,All
Ted Cruz,,,220,0,0,0,0,All
John R Kasich,,,,242,0,0,0,All
Marco Rubio,,,,,15,0,0,All
Jeb Bush,,,,,,7,0,All
Ben Carson,,,,,,,5,All
Total,"3,126","2,932",892,758,51,30,26,All
