col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,All
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Kevin J Boyle,59,273,199,125,81,All
Katie Mcginty,,65,0,0,0,All
Joe Sestak,,,54,0,0,All
John Fetterman,,,,18,0,All
Joseph J Vodvarka,,,,,16,All
Total,737,338,253,143,97,All
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,1
,Kevin J Boyle,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,1
Kevin J Boyle,10,56,24,18,16,1
Katie Mcginty,,5,0,0,0,1
Joe Sestak,,,2,0,0,1
Joseph J Vodvarka,,,,2,0,1
John Fetterman,,,,,0,1
Total,124,61,26,20,16,1
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,3
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Kevin J Boyle,6,41,32,23,19,3
Katie Mcginty,,4,0,0,0,3
Joe Sestak,,,2,0,0,3
John Fetterman,,,,4,0,3
Joseph J Vodvarka,,,,,0,3
Total,121,45,34,27,19,3
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,5
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Kevin J Boyle,10,51,49,28,16,5
Katie Mcginty,,8,0,0,0,5
Joe Sestak,,,5,0,0,5
John Fetterman,,,,3,0,5
Joseph J Vodvarka,,,,,1,5
Total,154,59,54,31,17,5
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,7
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,7
Kevin J Boyle,5,34,25,12,7,7
Katie Mcginty,,21,0,0,0,7
Joe Sestak,,,20,0,0,7
John Fetterman,,,,2,0,7
Joseph J Vodvarka,,,,,3,7
Total,83,55,45,14,10,7
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,8
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Kevin J Boyle,3,31,21,13,2,8
Katie Mcginty,,12,0,0,0,8
Joe Sestak,,,15,0,0,8
John Fetterman,,,,6,0,8
Joseph J Vodvarka,,,,,1,8
Total,70,43,36,19,3,8
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,9
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,9
Kevin J Boyle,12,26,20,16,7,9
Katie Mcginty,,5,0,0,0,9
Joe Sestak,,,3,0,0,9
John Fetterman,,,,0,0,9
Joseph J Vodvarka,,,,,1,9
Total,81,31,23,16,8,9
,Representative In The General Assembly 172nd District - Democrat,United States Senator - Democrat,,,,15
,Kevin J Boyle,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,15
Kevin J Boyle,13,34,28,17,12,15
Katie Mcginty,,10,0,0,0,15
Joe Sestak,,,7,0,0,15
John Fetterman,,,,3,0,15
Joseph J Vodvarka,,,,,8,15
Total,104,44,35,20,20,15
